timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist
2025-07-02 12:58:03.977,1,3.021878,7.260036,11.259,5.627964,3.336058,8.025797,9.307926
2025-07-02 12:58:04.190,1,3.014761,7.25719,11.25768,5.610337,3.325877,8.024139,9.310598
2025-07-02 12:58:04.704,1,3.008195,7.258764,11.27245,5.601361,3.315196,8.026802,9.314081
2025-07-02 12:58:05.215,1,3.003383,7.25627,11.25872,5.60134,3.315424,8.025204,9.324553
2025-07-02 12:58:05.726,1,2.986716,7.247769,11.26384,5.591893,3.327398,8.027666,9.334468
2025-07-02 12:58:06.238,1,2.987746,7.251598,11.25852,5.58872,3.316331,8.024976,9.337628
2025-07-02 12:58:06.750,1,2.969889,7.243471,11.27276,5.578141,3.323226,8.027693,9.333635
2025-07-02 12:58:07.364,1,2.964432,7.240247,11.25471,5.576048,3.325796,8.025239,9.327893
2025-07-02 12:58:08.249,1,2.967272,7.241874,11.26008,5.581917,3.319812,8.027942,9.334145
2025-07-02 12:58:08.389,1,2.970288,7.242311,11.25727,5.578956,3.320163,8.02685,9.33815
2025-07-02 12:58:08.844,1,2.974559,7.246324,11.25144,5.586273,3.320627,8.026212,9.327373
2025-07-02 12:58:09.314,1,2.985501,7.24773,11.26098,5.589983,3.315997,8.022217,9.332648
2025-07-02 12:58:10.027,1,2.978259,7.242176,11.24074,5.585322,3.315604,8.022638,9.336214
2025-07-02 12:58:10.435,1,2.979357,7.246336,11.25826,5.58741,3.320148,8.027042,9.340147
2025-07-02 12:58:10.948,1,2.983258,7.247553,11.24552,5.585645,3.316316,8.023344,9.328682
2025-07-02 12:58:11.461,1,2.975377,7.244012,11.26778,5.584888,3.319662,8.025402,9.330748
2025-07-02 12:58:11.972,1,2.972078,7.244504,11.25456,5.582342,3.316932,8.029584,9.331444
2025-07-02 12:58:12.587,1,2.973905,7.248511,11.26046,5.579885,3.316633,8.028366,9.335746
2025-07-02 12:58:14.488,1,2.967911,7.238578,11.27435,5.581439,3.323842,8.02357,9.332579
2025-07-02 12:58:14.491,1,2.963605,7.23559,11.26808,5.575511,3.317815,8.019546,9.332919
2025-07-02 12:58:14.636,1,2.960435,7.232041,11.92898,5.575152,3.321868,8.019135,9.334736
2025-07-02 12:58:15.271,1,2.969422,7.23947,11.40761,5.584543,3.318813,8.024423,9.338611
