timestamp,tag_id,x,y,z,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist,device_timestamp
2025-11-27 15:46:57.130,1,1.950634,3.362146,0.17176,4.346864,3.281131,4.404963,8.963867,9.080297,4.934364,19135
2025-11-27 15:46:57.130,1,1.957734,3.382164,1,4.351536,3.272497,4.289125,9.0803,9.056099,4.920171,19160
2025-11-27 15:46:57.130,1,1.930322,3.401773,0.195097,4.345858,3.273016,4.206101,9.151363,9.050702,4.903933,19185
2025-11-27 15:46:57.130,1,1.938476,3.41047,0.014162,4.338326,3.270315,4.145542,9.201566,9.029929,4.89542,19210
2025-11-27 15:46:57.130,1,1.934468,3.414122,1,4.339705,3.253713,4.121127,9.227228,9.01167,4.893963,19235
2025-11-27 15:46:57.130,1,1.924179,3.428634,0.223323,4.345957,3.236634,4.11142,9.234801,9.00676,4.885579,19260
2025-11-27 15:46:57.130,1,1.937235,3.434645,0.033641,4.344616,3.22643,4.056224,9.230349,9.013288,4.875939,19285
2025-11-27 15:46:57.232,1,1.949589,3.446903,1,4.350819,3.223656,4.020458,9.232056,9.009055,4.878782,19310
2025-11-27 15:46:57.232,1,1.964126,3.464427,0.2482,4.345299,3.229777,3.974983,9.249953,9.030608,4.877891,19335
2025-11-27 15:46:57.232,1,1.957977,3.46659,0.05503,4.345139,3.246973,3.970608,9.285645,9.04844,4.883409,19360
2025-11-27 15:46:57.232,1,1.94944,3.46751,0.00828,4.352262,3.255197,3.971339,9.334169,9.057159,4.894957,19385
2025-11-27 15:46:57.294,1,1.940964,3.464618,1,4.369203,3.258499,4.005044,9.368878,9.06499,4.890496,19410
2025-11-27 15:46:57.294,1,1.923441,3.458074,0.249057,4.366874,3.260037,4.028204,9.385572,9.085588,4.897374,19439
2025-11-27 15:46:57.294,1,1.910658,3.44847,0.045717,4.372307,3.257094,4.046253,9.390299,9.109924,4.89445,19463
2025-11-27 15:46:57.343,1,1.906245,3.437318,1,4.366186,3.246516,4.051,9.390876,9.101968,4.883888,19488
2025-11-27 15:46:57.343,1,1.887933,3.447489,0.234704,4.360381,3.226884,4.032954,9.387183,9.233482,4.886012,19513
2025-11-27 15:46:57.392,1,1.865381,3.457558,0.028657,4.366211,3.210548,4.021997,9.388448,9.345291,4.878347,19538
2025-11-27 15:46:57.392,1,1.850166,3.458297,1,4.364542,3.196782,4.042451,9.377007,9.413786,4.871339,19563
2025-11-27 15:46:57.444,1,1.835134,3.465777,0.219581,4.365313,3.182948,4.021115,9.36395,9.41125,4.871055,19588
2025-11-27 15:46:57.444,1,1.831435,3.459827,0.015287,4.370055,3.174238,4.038657,9.365164,9.387529,4.865656,19613
2025-11-27 15:46:57.495,1,1.838548,3.460407,1,4.37375,3.198514,4.043009,9.355756,9.373185,4.865591,19638
2025-11-27 15:46:57.495,1,1.860841,3.460726,0.22532,4.380772,3.239177,4.037081,9.345318,9.348546,4.87693,19663
2025-11-27 15:46:57.643,1,1.870351,3.448881,0.032388,4.378995,3.278114,4.035568,9.348574,9.325203,4.877482,19688
2025-11-27 15:46:57.643,1,1.883048,3.451524,1,4.380718,3.309493,4.027141,9.344898,9.307012,4.893445,19713
2025-11-27 15:46:57.643,1,1.893467,3.452739,0.243109,4.389308,3.334982,4.04646,9.347211,9.2918,4.917275,19738
2025-11-27 15:46:57.643,1,1.89778,3.449569,0.04852,4.390825,3.351739,4.079118,9.343836,9.276838,4.9462,19763
2025-11-27 15:46:57.644,1,1.902105,3.45102,0.003706,4.397185,3.364799,4.080753,9.352595,9.253789,4.969777,19788
2025-11-27 15:46:57.644,1,1.898707,3.433025,1,4.404212,3.365657,4.225955,9.34182,9.224437,4.972619,19813
2025-11-27 15:46:57.695,1,1.899921,3.370943,0.215797,4.415901,3.367361,4.400203,9.344811,9.148754,4.976904,19838
2025-11-27 15:46:57.695,1,1.884441,3.374941,0.013571,4.419833,3.368689,4.301983,9.349215,9.287545,4.968853,19863
2025-11-27 15:46:57.742,1,1.878099,3.386236,1,4.422897,3.357298,4.221299,9.343327,9.368784,4.941871,19888
2025-11-27 15:46:57.742,1,1.88007,3.41488,0.22312,4.429427,3.342209,4.140818,9.337703,9.390676,4.909453,19913
2025-11-27 15:46:57.847,1,1.886396,3.432062,0.020369,4.435551,3.325273,4.098808,9.324,9.39531,4.888332,19938
2025-11-27 15:46:57.847,1,1.890254,3.437555,1,4.437217,3.298613,4.085743,9.312287,9.386497,4.870837,19963
2025-11-27 15:46:57.847,1,1.899508,3.440093,0.212089,4.438515,3.278873,4.100412,9.289698,9.378594,4.855132,19988
2025-11-27 15:46:57.847,1,1.906234,3.454152,0.001626,4.444705,3.255205,4.095277,9.268988,9.390038,4.85946,20013
2025-11-27 15:46:57.949,1,1.900073,3.468895,1,4.443315,3.255399,4.074708,9.2456,9.461082,4.895967,20038
2025-11-27 15:46:57.949,1,1.872965,3.50339,0.218471,4.453622,3.280401,4.059713,9.250154,9.560972,4.951339,20063
2025-11-27 15:46:57.949,1,1.851659,3.511975,0.022595,4.446123,3.324736,4.072879,9.268199,9.617073,4.990349,20088
2025-11-27 15:46:57.949,1,1.850007,3.517161,1,4.445456,3.373783,4.034473,9.28019,9.605913,5.016608,20113
2025-11-27 15:46:57.998,1,1.85575,3.510123,0.250771,4.437688,3.417183,4.044926,9.284358,9.589969,5.013257,20138
2025-11-27 15:46:57.998,1,1.87247,3.501603,0.058366,4.443024,3.460323,4.035469,9.298996,9.560975,4.986829,20163
2025-11-27 15:46:58.048,1,1.885884,3.485832,0.009253,4.432686,3.484624,4.031205,9.31144,9.521813,4.927922,20188
2025-11-27 15:46:58.048,1,1.896402,3.465419,1,4.432914,3.486994,4.051698,9.315959,9.484046,4.870625,20213
2025-11-27 15:46:58.062,1,1.92441,3.428706,0.255909,4.422737,3.497125,4.029356,9.325694,9.423551,4.842542,20238
2025-11-27 15:46:58.110,1,1.93342,3.423935,0.062648,4.423089,3.491559,4.032654,9.335351,9.360874,4.881747,20263
2025-11-27 15:46:58.159,1,1.936343,3.422228,0.01477,4.422328,3.47169,4.043508,9.353231,9.296498,4.890556,20288
2025-11-27 15:46:58.160,1,1.940852,3.421033,1,4.434161,3.46656,4.056108,9.380627,9.216302,4.907775,20313
2025-11-27 15:46:58.208,1,1.963727,3.416725,0.264965,4.447524,3.448066,4.055573,9.390586,9.12067,4.895308,20338
2025-11-27 15:46:58.208,1,1.956771,3.413409,0.055484,4.455866,3.437796,4.077936,9.390063,9.214923,4.873167,20363
2025-11-27 15:46:58.255,1,1.944964,3.417305,0.002158,4.450978,3.418402,4.097435,9.38448,9.255239,4.906649,20388
2025-11-27 15:46:58.255,1,1.941931,3.427997,1,4.45131,3.443671,4.072247,9.361489,9.261807,4.96277,20413
2025-11-27 15:46:58.302,1,1.962579,3.448242,0.268873,4.449498,3.477859,4.032945,9.349786,9.255536,4.941272,20441
2025-11-27 15:46:58.302,1,1.969065,3.43053,0.072744,4.430483,3.499325,4.06755,9.333417,9.237188,4.925554,20465
2025-11-27 15:46:58.461,1,1.979198,3.415219,0.020014,4.412559,3.501557,4.087269,9.29581,9.218748,4.885347,20490
2025-11-27 15:46:58.461,1,1.99074,3.401589,1,4.400661,3.504332,4.093318,9.272716,9.183668,4.845731,20515
2025-11-27 15:46:58.461,1,2.01068,3.387318,0.265798,4.385177,3.499247,4.089748,9.248506,9.145976,4.873878,20540
2025-11-27 15:46:58.461,1,2.016358,3.394825,0.078975,4.381393,3.496319,4.077647,9.25656,9.096929,4.9217,20565
2025-11-27 15:46:58.461,1,2.01964,3.398,0.034596,4.383622,3.494037,4.08582,9.25973,9.050422,4.940329,20590
2025-11-27 15:46:58.461,1,2.027008,3.405998,0.014492,4.3895,3.491224,4.076657,9.252882,9.01625,4.960024,20615
2025-11-27 15:46:58.563,1,2.01837,3.411946,4.9e-05,4.39201,3.493173,4.085048,9.244439,9.150114,4.968125,20640
2025-11-27 15:46:58.563,1,2.018544,3.412228,1,4.380506,3.510224,4.067771,9.227505,9.145713,4.935091,20665
2025-11-27 15:46:58.563,1,2.03008,3.395769,0.277525,4.377753,3.518334,4.060521,9.20913,9.135035,4.878283,20690
2025-11-27 15:46:58.566,1,2.044716,3.374407,0.065013,4.367324,3.5143,4.08904,9.180315,9.130856,4.815375,20715
2025-11-27 15:46:58.666,1,2.045572,3.367671,0.01096,4.368515,3.511157,4.109194,9.15993,9.130705,4.822264,20740
2025-11-27 15:46:58.667,1,2.04388,3.375225,1,4.353912,3.507671,4.084518,9.133689,9.130588,4.885619,20765
2025-11-27 15:46:58.667,1,2.040174,3.402501,0.275971,4.355993,3.505991,4.072536,9.095636,9.12946,4.937062,20790
2025-11-27 15:46:58.667,1,2.032738,3.413514,0.082341,4.349331,3.510894,4.097368,9.067018,9.139972,4.974045,20815
2025-11-27 15:46:58.849,1,2.030923,3.422126,0.036175,4.348281,3.507466,4.097046,9.03436,9.159554,5.003902,20840
2025-11-27 15:46:58.849,1,2.020278,3.431957,0.012047,4.355747,3.514114,4.089547,8.996485,9.309422,5.010603,20865
2025-11-27 15:46:58.849,1,2.012157,3.438735,1,4.356387,3.537933,4.10959,8.941082,9.43657,5.000293,20890
2025-11-27 15:46:58.849,1,1.986268,3.445491,0.274904,4.363099,3.548212,4.085862,9.021125,9.449715,4.999506,20915
2025-11-27 15:46:58.849,1,1.970817,3.43793,0.07201,4.36833,3.569683,4.117072,9.066936,9.482738,4.986467,20940
2025-11-27 15:46:58.849,1,1.962124,3.427922,0.020078,4.363087,3.583309,4.141394,9.096423,9.496049,4.976306,20965
2025-11-27 15:46:58.849,1,1.962102,3.423822,0.000211,4.367285,3.617744,4.119966,9.108013,9.482606,4.982884,20990
2025-11-27 15:46:58.894,1,1.970131,3.410683,1,4.36745,3.66011,4.134331,9.097372,9.477307,4.920706,21026
2025-11-27 15:46:58.894,1,2.009098,3.380317,0.278847,4.366543,3.721084,4.109284,9.078725,9.448327,4.89296,21050
2025-11-27 15:46:58.944,1,2.027822,3.382944,0.147263,4.3648,3.782062,4.107368,9.064193,9.378112,5.00491,21075
2025-11-27 15:46:58.944,1,2.019744,3.404249,0.077139,4.371727,3.626634,4.108981,9.044584,9.345138,5.030026,21100
2025-11-27 15:46:58.991,1,2.018037,3.419268,0.042268,4.370911,3.54382,4.087458,9.028268,9.268703,5.029925,21125
2025-11-27 15:46:58.992,1,2.022541,3.430574,0.021177,4.370276,3.514488,4.060331,9.024872,9.208102,5.003961,21150
2025-11-27 15:46:59.039,1,2.02904,3.439299,0.009372,4.370816,3.515445,4.026765,9.022225,9.177443,4.998223,21175
2025-11-27 15:46:59.039,1,2.03877,3.443417,0.002818,4.365025,3.528615,4.017174,9.022234,9.124557,4.98961,21200
2025-11-27 15:46:59.176,1,2.043915,3.453599,0.027751,4.366724,3.549234,4.020054,9.009814,9.097838,5.090584,21225
2025-11-27 15:46:59.180,1,2.045489,3.466158,0.034263,4.3608,3.483502,3.999519,8.997029,9.0853,5.104041,21250
2025-11-27 15:46:59.180,1,2.039568,3.485776,0.052948,4.352042,3.428135,4.00526,8.973605,9.073459,5.190115,21275
2025-11-27 15:46:59.180,1,2.039224,3.495151,0.037861,4.350393,3.430547,3.991096,8.972954,9.09633,5.137081,21300
2025-11-27 15:46:59.180,1,2.039807,3.494554,0.023117,4.342896,3.434497,3.996626,8.986942,9.11933,5.064688,21325
2025-11-27 15:46:59.180,1,2.043064,3.489038,0.009714,4.337053,3.439646,4.000935,8.975063,9.137255,5.014484,21350
2025-11-27 15:46:59.222,1,2.044535,3.478993,1,4.337677,3.425021,4.007399,8.968913,9.148117,4.98675,21375
2025-11-27 15:46:59.222,1,2.040529,3.46897,0.27662,4.3392,3.408447,4.00933,8.988971,9.143122,4.998271,21400
2025-11-27 15:46:59.277,1,2.01677,3.493253,0.089832,4.344527,3.407955,3.99841,9.011849,9.170292,5.082838,21425
2025-11-27 15:46:59.325,1,2.007387,3.520798,0.131654,4.340395,3.397218,3.839759,9.079381,9.168686,5.108358,21453
2025-11-27 15:46:59.325,1,1.995607,3.521184,0.092934,4.337176,3.382638,3.878688,9.172391,9.182966,5.032985,21477
2025-11-27 15:46:59.325,1,1.987526,3.517465,0.064153,4.333631,3.376452,3.87382,9.251087,9.163032,4.986672,21502
2025-11-27 15:46:59.583,1,1.987015,3.506089,0.040703,4.340188,3.36749,3.91248,9.226473,9.125751,4.945403,21527
2025-11-27 15:46:59.583,1,1.995027,3.499237,0.022296,4.343226,3.363612,3.904296,9.157589,9.123621,4.920489,21552
2025-11-27 15:46:59.583,1,2.003796,3.494305,0.007345,4.34663,3.36059,3.907237,9.114262,9.121961,4.906251,21577
2025-11-27 15:46:59.583,1,2.010158,3.488628,1,4.342034,3.358235,3.948876,9.062894,9.135163,4.891014,21602
2025-11-27 15:46:59.583,1,2.025841,3.483049,0.266586,4.348807,3.34501,3.940943,9.036324,9.153735,4.878104,21627
2025-11-27 15:46:59.583,1,2.047366,3.472624,0.064484,4.346838,3.348164,3.958576,9.008369,9.083302,4.874256,21652
2025-11-27 15:46:59.674,1,2.059825,3.46987,0.016255,4.343232,3.346481,3.961964,8.991762,9.025306,4.878505,21677
2025-11-27 15:46:59.674,1,2.0661,3.468973,1,4.344563,3.350346,3.983241,8.981926,9.012209,4.875604,21702
2025-11-27 15:46:59.674,1,2.07885,3.460825,0.263906,4.337317,3.353358,3.984291,8.981509,9.017534,4.871272,21727
2025-11-27 15:46:59.674,1,2.076828,3.468123,0.068058,4.34099,3.349493,3.988216,8.971865,9.033074,4.858577,21752
2025-11-27 15:46:59.674,1,2.07342,3.459909,0.010817,4.338674,3.340268,4.02648,8.972632,9.051397,4.858003,21777
2025-11-27 15:46:59.674,1,2.067321,3.457844,1,4.333763,3.337221,4.019023,8.97116,9.072925,4.849272,21802
2025-11-27 15:46:59.674,1,2.049928,3.457197,0.244072,4.337184,3.340024,4.028743,8.97519,9.139402,4.840397,21827
2025-11-27 15:46:59.727,1,2.051363,3.45105,0.048712,4.330532,3.358775,4.018716,9.022855,9.041068,4.832446,21852
2025-11-27 15:46:59.727,1,2.053257,3.449315,0.00604,4.33156,3.364069,4.005724,9.066213,9.015173,4.83971,21877
2025-11-27 15:46:59.727,1,2.048137,3.444673,1,4.332361,3.348521,4.02045,9.094825,9.007419,4.839158,21902
2025-11-27 15:46:59.772,1,2.029073,3.439986,0.251037,4.34334,3.336404,4.037104,9.125406,9.002411,4.845975,21927
2025-11-27 15:46:59.822,1,2.00655,3.431866,0.043321,4.347754,3.338351,4.074933,9.157521,9.031643,4.848182,21952
2025-11-27 15:46:59.822,1,1.993545,3.426197,1,4.344981,3.34194,4.080597,9.187726,9.049246,4.844725,21977
2025-11-27 15:46:59.867,1,1.974276,3.406653,0.232104,4.341785,3.357162,4.09226,9.215406,9.076426,4.822357,22002
2025-11-27 15:46:59.867,1,1.964556,3.391064,0.030308,4.336188,3.362812,4.109633,9.224553,9.107961,4.812173,22027
2025-11-27 15:46:59.998,1,1.958828,3.379883,1,4.337003,3.367214,4.125243,9.250319,9.104579,4.793883,22052
2025-11-27 15:46:59.998,1,1.970485,3.378426,0.229499,4.333497,3.362362,4.108415,9.198953,9.081235,4.797232,22077
2025-11-27 15:46:59.998,1,1.970008,3.378186,0.033351,4.325587,3.35651,4.064237,9.229333,9.06822,4.779133,22102
2025-11-27 15:46:59.998,1,1.969737,3.377613,1,4.320458,3.349878,4.047411,9.258185,9.045651,4.773312,22127
2025-11-27 15:46:59.998,1,1.978252,3.371683,0.23233,4.323709,3.348852,4.066399,9.234076,9.03117,4.761527,22152
2025-11-27 15:47:00.099,1,1.999383,3.384985,0.03537,4.326243,3.34391,4.030458,9.159372,9.022991,4.765804,22177
2025-11-27 15:47:00.100,1,2.004025,3.381137,1,4.324076,3.339024,4.049045,9.173637,9.02076,4.760854,22202
2025-11-27 15:47:00.100,1,1.990404,3.368862,0.231043,4.327564,3.338322,4.070777,9.225137,9.012808,4.75596,22227
2025-11-27 15:47:00.100,1,1.997586,3.368806,0.030541,4.318892,3.330527,4.057686,9.18347,9.013859,4.748005,22252
2025-11-27 15:47:00.202,1,2.008943,3.374197,1,4.312135,3.322381,4.081654,9.085765,9.014678,4.762515,22277
2025-11-27 15:47:00.203,1,2.000639,3.374673,0.222361,4.317223,3.312927,4.110686,9.127665,9.021529,4.775893,22302
2025-11-27 15:47:00.203,1,2.017643,3.391325,0.015506,4.316011,3.311772,4.088787,9.01846,9.050684,4.766645,22327
2025-11-27 15:47:00.203,1,2.024715,3.392382,1,4.305748,3.304659,4.101749,8.987201,9.072369,4.762545,22352
2025-11-27 15:47:00.254,1,2.04423,3.389193,0.209822,4.309139,3.304294,4.105638,8.951449,9.080984,4.748994,22377
2025-11-27 15:47:00.255,1,2.059005,3.402426,0.001605,4.31903,3.298831,4.106597,8.879064,9.108407,4.75086,22402
2025-11-27 15:47:00.302,1,2.061762,3.409662,1,4.310171,3.298716,4.104239,8.834044,9.1246,4.758527,22430
2025-11-27 15:47:00.303,1,2.071419,3.420059,0.200915,4.316728,3.302768,4.120003,8.799994,9.149646,4.76036,22455
2025-11-27 15:47:00.349,1,2.076504,3.419407,1,4.328051,3.306962,4.14782,8.78485,9.154667,4.753505,22480
2025-11-27 15:47:00.349,1,2.081253,3.418239,0.174088,4.329626,3.317478,4.144648,8.774083,9.163757,4.754375,22505
2025-11-27 15:47:00.608,1,2.079487,3.424299,1,4.333961,3.304964,4.145281,8.779154,9.150132,4.759195,22530
2025-11-27 15:47:00.608,1,2.076921,3.423904,0.172822,4.334232,3.311779,4.170626,8.778963,9.12709,4.761916,22555
2025-11-27 15:47:00.608,1,2.078509,3.42248,1,4.312699,3.310877,4.178988,8.780886,9.107061,4.768178,22580
2025-11-27 15:47:00.608,1,2.083636,3.41866,0.184914,4.297989,3.31121,4.172043,8.792738,9.093524,4.769952,22605
2025-11-27 15:47:00.608,1,2.082964,3.407121,1,4.29688,3.314576,4.194588,8.798868,9.085045,4.76098,22630
2025-11-27 15:47:00.608,1,2.076786,3.388657,0.165898,4.312583,3.312021,4.220441,8.808823,9.08465,4.747776,22655
2025-11-27 15:47:00.608,1,2.076036,3.388899,1,4.317572,3.311066,4.207454,8.8259,9.083307,4.741627,22680
2025-11-27 15:47:00.709,1,2.059819,3.390456,0.164629,4.33078,3.30618,4.221148,8.837137,9.108147,4.751331,22705
2025-11-27 15:47:00.709,1,2.045783,3.389879,1,4.319327,3.298231,4.241139,8.840717,9.15132,4.767178,22730
2025-11-27 15:47:00.709,1,2.027262,3.386031,0.167012,4.284516,3.303426,4.211159,8.848684,9.209815,4.780562,22755
2025-11-27 15:47:00.709,1,2.013805,3.377197,1,4.267743,3.309545,4.221965,8.853858,9.295783,4.787887,22780
2025-11-27 15:47:00.709,1,1.996866,3.37564,0.16166,4.288841,3.318455,4.246953,8.856854,9.359673,4.788417,22805
2025-11-27 15:47:00.709,1,2.000552,3.375708,1,4.303212,3.325399,4.242611,8.857119,9.333874,4.779512,22830
2025-11-27 15:47:00.711,1,2.006865,3.389725,0.164458,4.319588,3.306995,4.208164,8.867679,9.286847,4.77982,22855
2025-11-27 15:47:00.818,1,2.014416,3.389502,1,4.324067,3.303008,4.203063,8.88005,9.250199,4.763493,22880
2025-11-27 15:47:00.818,1,2.028114,3.393898,0.161154,4.352408,3.301971,4.200124,8.883478,9.208179,4.765265,22905
2025-11-27 15:47:00.818,1,2.044882,3.403266,1,4.376565,3.311517,4.176089,8.890292,9.173361,4.783214,22930
2025-11-27 15:47:00.818,1,2.036703,3.402112,0.175362,4.328087,3.31378,4.178068,8.896638,9.148297,4.799272,22955
2025-11-27 15:47:00.818,1,2.0242,3.390912,1,4.270634,3.319685,4.172361,8.902618,9.131872,4.80868,22980
2025-11-27 15:47:00.917,1,2.014396,3.384415,0.195179,4.227931,3.308755,4.149276,8.904172,9.107682,4.825331,23005
2025-11-27 15:47:00.917,1,2.001432,3.380982,0.000768,4.209149,3.301272,4.154066,8.904347,9.100221,4.839342,23030
2025-11-27 15:47:00.917,1,2.00294,3.380647,1,4.206937,3.306831,4.155727,8.905519,9.080945,4.864758,23055
2025-11-27 15:47:00.917,1,2.00826,3.39475,0.225763,4.217639,3.310128,4.130101,8.912646,9.072136,4.893883,23080
2025-11-27 15:47:00.967,1,1.994959,3.42179,0.036218,4.231157,3.309591,4.126697,8.914058,9.070448,4.991133,23105
2025-11-27 15:47:00.970,1,1.987951,3.437214,1,4.236514,3.30503,4.144753,8.899627,9.067061,5.068991,23130
2025-11-27 15:47:01.019,1,1.981915,3.471262,0.251865,4.247937,3.302512,4.129832,8.889416,9.068564,5.117241,23155
2025-11-27 15:47:01.019,1,1.971765,3.483977,0.051949,4.265122,3.289159,4.140984,8.891812,9.088374,5.126885,23180
2025-11-27 15:47:01.122,1,1.973557,3.488141,0.001022,4.279551,3.290143,4.138284,8.877113,9.081032,5.103338,23205
2025-11-27 15:47:01.122,1,1.972368,3.484102,1,4.285617,3.278485,4.154819,8.890509,9.077381,5.049782,23230
2025-11-27 15:47:01.122,1,1.983504,3.470547,0.239236,4.297593,3.274577,4.154243,8.903019,9.068323,5.022542,23255
2025-11-27 15:47:01.122,1,1.985622,3.463244,0.020809,4.308997,3.261176,4.168291,8.910697,9.067477,4.98371,23280
2025-11-27 15:47:01.175,1,1.9977,3.461406,1,4.33238,3.256946,4.161636,8.912539,9.053357,4.95552,23305
2025-11-27 15:47:01.175,1,2.018929,3.460903,0.208637,4.375454,3.250543,4.149201,8.923294,9.048566,4.930444,23330
2025-11-27 15:47:01.222,1,2.041745,3.480038,1,4.469078,3.257979,4.154007,8.925463,9.060364,4.917116,23355
2025-11-27 15:47:01.222,1,2.060426,3.495697,0.177678,4.481983,3.263773,4.119441,8.927153,9.063345,4.915012,23380
2025-11-27 15:47:01.283,1,2.079348,3.506003,1,4.524139,3.254828,4.122531,8.926398,9.057384,4.913373,23405
2025-11-27 15:47:01.283,1,2.078179,3.472131,0.180854,4.412028,3.262354,4.127011,8.918563,8.997861,4.907954,23434
2025-11-27 15:47:01.283,1,2.059879,3.449888,1,4.328801,3.262006,4.10358,8.929024,9.015672,4.893376,23458
2025-11-27 15:47:01.338,1,2.029536,3.415339,0.190713,4.276368,3.267947,4.143305,8.94753,9.046119,4.888228,23483
2025-11-27 15:47:01.338,1,2.014026,3.392503,1,4.260357,3.271542,4.161838,8.978519,9.054315,4.86972,23508
2025-11-27 15:47:01.385,1,1.997196,3.38646,0.191517,4.256163,3.278485,4.156607,8.994386,9.080376,4.86358,23533
2025-11-27 15:47:01.385,1,1.998457,3.386199,1,4.277746,3.279754,4.148388,9.015035,9.079976,4.850512,23558
2025-11-27 15:47:01.433,1,2.00921,3.398979,0.188386,4.301814,3.290062,4.120239,8.964857,9.140756,4.831009,23583
2025-11-27 15:47:01.533,1,2.031048,3.413653,1,4.367165,3.303272,4.113834,8.937143,9.171555,4.811668,23608
2025-11-27 15:47:01.533,1,2.045631,3.437027,0.173011,4.44398,3.304248,4.096417,8.98285,9.216266,4.789348,23633
2025-11-27 15:47:01.533,1,2.044601,3.451051,1,4.505913,3.307079,4.114944,9.024683,9.252145,4.794733,23658
2025-11-27 15:47:01.533,1,2.051751,3.464122,0.154624,4.573851,3.307215,4.120062,9.079027,9.263537,4.772008,23683
2025-11-27 15:47:01.636,1,2.065361,3.470004,1,4.638186,3.307321,4.139583,9.099634,9.258955,4.738767,23708
2025-11-27 15:47:01.636,1,2.105295,3.479917,0.127449,4.702818,3.304296,4.14237,9.054602,9.265738,4.700437,23733
2025-11-27 15:47:01.636,1,2.092811,3.455433,1,4.587514,3.297798,4.154896,9.036075,9.252387,4.693346,23758
2025-11-27 15:47:01.636,1,2.036415,3.454951,0.162102,4.512154,3.292734,4.177083,9.093082,9.239911,4.861775,23783
2025-11-27 15:47:01.636,1,2.004403,3.486865,1,4.540403,3.293965,4.166417,9.140615,9.236402,4.983714,23808
2025-11-27 15:47:01.683,1,1.963597,3.499122,0.184637,4.499256,3.289746,4.19331,9.174552,9.228489,5.056997,23833
2025-11-27 15:47:01.840,1,1.956819,3.485075,0.00113,4.462012,3.287494,4.204949,9.178219,9.206791,5.08822,23858
2025-11-27 15:47:01.840,1,1.960482,3.488171,1,4.454732,3.291952,4.187097,9.118949,9.203342,5.09495,23883
2025-11-27 15:47:01.840,1,1.991556,3.488446,0.217906,4.441811,3.300604,4.156618,9.086221,9.194443,5.106408,23908
2025-11-27 15:47:01.840,1,1.983419,3.49295,0.023665,4.423457,3.307346,4.145291,9.100062,9.184401,5.092556,23933
2025-11-27 15:47:01.840,1,1.97801,3.48952,1,4.427793,3.299139,4.155102,9.134665,9.179681,5.082798,23958
2025-11-27 15:47:01.840,1,1.983867,3.48301,0.229381,4.443596,3.29585,4.155499,9.155417,9.159435,5.065874,23983
2025-11-27 15:47:01.842,1,1.980959,3.474915,0.024791,4.454877,3.296393,4.165128,9.185051,9.155048,5.050613,24008
2025-11-27 15:47:01.883,1,1.983809,3.474048,1,4.488519,3.303029,4.17988,9.194684,9.164055,5.038721,24033
2025-11-27 15:47:01.888,1,1.989941,3.479,0.205434,4.507488,3.297845,4.178951,9.173199,9.160719,5.020134,24058
2025-11-27 15:47:01.939,1,2.005553,3.479394,0.001414,4.512951,3.294842,4.17512,9.129533,9.152942,5.008756,24083
2025-11-27 15:47:01.939,1,2.009035,3.481817,1,4.510996,3.298713,4.192844,9.090326,9.160342,4.997818,24108
2025-11-27 15:47:02.044,1,2.024818,3.485629,0.200344,4.512579,3.303802,4.175593,9.058738,9.154719,4.986187,24133
2025-11-27 15:47:02.044,1,2.027691,3.478605,1,4.49621,3.301554,4.193213,9.050688,9.147231,4.966769,24158
2025-11-27 15:47:02.044,1,2.032205,3.488565,0.176564,4.512446,3.298767,4.16242,9.057876,9.150715,4.956814,24183
2025-11-27 15:47:02.047,1,2.04354,3.482586,1,4.521993,3.303844,4.160167,9.061406,9.156536,4.937665,24208
2025-11-27 15:47:02.094,1,2.036291,3.480565,0.171247,4.518043,3.301587,4.16773,9.07037,9.157966,4.917566,24233
2025-11-27 15:47:02.094,1,2.042831,3.479877,1,4.532567,3.301899,4.164305,9.078391,9.172541,4.89776,24258
2025-11-27 15:47:02.147,1,2.041101,3.471481,0.164126,4.529389,3.302143,4.179238,9.063932,9.174581,4.887503,24283
2025-11-27 15:47:02.147,1,2.031936,3.460757,1,4.517593,3.295084,4.192947,9.060948,9.163744,4.878474,24308
2025-11-27 15:47:02.249,1,2.040415,3.455458,0.156878,4.512543,3.284406,4.187063,9.036879,9.163583,4.863154,24333
2025-11-27 15:47:02.250,1,2.0437,3.453943,1,4.509643,3.285404,4.185584,9.015015,9.165528,4.842932,24358
2025-11-27 15:47:02.250,1,2.044012,3.458623,0.149437,4.510489,3.276862,4.189609,8.997976,9.15669,4.847881,24383
2025-11-27 15:47:02.250,1,2.038082,3.451803,1,4.499758,3.268135,4.212419,8.984698,9.176723,4.834136,24408
2025-11-27 15:47:02.297,1,2.037712,3.4444,0.139461,4.503821,3.267546,4.225018,8.97228,9.176805,4.82653,24436
2025-11-27 15:47:02.298,1,2.039327,3.45177,1,4.505952,3.253627,4.190311,8.99263,9.150981,4.824745,24462
2025-11-27 15:47:02.555,1,2.034956,3.452565,0.146317,4.497259,3.246921,4.18708,9.01056,9.155707,4.820248,24486
2025-11-27 15:47:02.555,1,2.034119,3.460077,1,4.506015,3.241695,4.170066,9.023497,9.150072,4.826062,24511
2025-11-27 15:47:02.555,1,2.031642,3.469942,0.15397,4.500414,3.233481,4.159913,9.026331,9.153964,4.829557,24536
2025-11-27 15:47:02.555,1,2.025501,3.470276,1,4.508474,3.239505,4.16339,9.060638,9.15182,4.835388,24561
