timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-25 12:43:32.205,1,7.360996,4.906554,9.191465,7.570261,4.370128,3.638444,0,5.544077
2025-11-25 12:43:32.595,1,7.356347,4.959274,9.184151,7.580076,4.381055,3.673136,0,5.569278
2025-11-25 12:43:32.649,1,7.329777,4.931126,9.217998,7.593336,4.439268,3.77202,0,5.579693
2025-11-25 12:43:33.101,1,7.329777,4.931126,9.217253,0,4.458752,3.796906,0,5.568042
2025-11-25 12:43:33.161,1,7.366513,4.829515,9.229453,7.686138,4.528508,3.847751,0,5.589311
2025-11-25 12:43:33.211,1,7.38833,4.788777,9.236527,7.737899,4.578684,3.904089,0,5.609127
2025-11-25 12:43:33.255,1,7.404451,4.772124,9.23254,7.771634,4.59938,3.920365,0,5.618069
2025-11-25 12:43:33.317,1,7.403977,4.757592,9.235282,7.778768,4.603223,3.937119,0,5.630856
2025-11-25 12:43:33.317,1,7.393283,4.768885,9.224627,7.782401,4.615026,3.969417,0,5.610635
2025-11-25 12:43:33.365,1,7.395893,4.730299,9.220578,7.797626,4.630542,3.998245,0,5.621513
2025-11-25 12:43:33.423,1,7.377769,4.71125,9.209257,7.795224,4.664266,3.996292,0,5.616837
2025-11-25 12:43:33.475,1,7.376796,4.710711,9.20803,7.792745,4.643729,4.019057,0,5.613997
2025-11-25 12:43:33.525,1,7.362269,4.712534,9.199687,7.7749,4.663277,4.041409,0,5.61145
2025-11-25 12:43:33.587,1,7.357569,4.732916,9.183566,7.751274,4.666116,3.983981,0,5.60517
2025-11-25 12:43:33.635,1,7.36781,4.692673,9.182637,7.798623,4.710707,4.031847,0,5.598156
2025-11-25 12:43:34.132,1,7.36781,4.692673,9.193838,0,4.663038,3.985929,0,5.597961
2025-11-25 12:43:34.185,1,7.419448,4.701671,9.162504,7.795387,4.616412,3.909362,0,5.573176
2025-11-25 12:43:34.185,1,7.423177,4.717497,9.143125,7.780176,4.590273,3.85927,0,5.576077
2025-11-25 12:43:34.639,1,7.42819,4.719837,9.129911,7.77162,4.630274,3.836943,0,5.584897
2025-11-25 12:43:34.691,1,7.44241,4.744381,9.118503,7.754702,4.652685,3.770857,0,5.596898
2025-11-25 12:43:34.737,1,7.443246,4.776375,9.130105,7.741656,4.580053,3.735914,0,5.612013
2025-11-25 12:43:34.778,1,7.45384,4.797642,9.128989,7.744437,4.613202,3.717555,0,5.639174
2025-11-25 12:43:34.836,1,7.461418,4.784296,9.142122,7.748776,4.601084,3.693295,0,5.604297
2025-11-25 12:43:34.836,1,7.469772,4.78079,9.141922,7.758202,4.579593,3.70769,0,5.611223
2025-11-25 12:43:34.888,1,7.477967,4.778878,9.150191,7.778101,4.598412,3.71424,0,5.638208
2025-11-25 12:43:34.956,1,7.475426,4.774338,9.147629,7.771063,4.588418,3.723852,0,5.618435
2025-11-25 12:43:35.011,1,7.473914,4.758395,9.156213,7.781756,4.575693,3.723934,0,5.609455
2025-11-25 12:43:35.074,1,7.469523,4.749739,9.158306,7.789057,4.57025,3.717328,0,5.61699
2025-11-25 12:43:35.074,1,7.469686,4.721746,9.155663,7.787157,4.634212,3.705354,0,5.59416
2025-11-25 12:43:35.124,1,7.461257,4.726639,9.158321,7.771036,4.634446,3.698418,0,5.589398
2025-11-25 12:43:35.175,1,7.452844,4.728796,9.150724,7.762873,4.662146,3.704817,0,5.598354
2025-11-25 12:43:35.224,1,7.460496,4.736472,9.138041,7.762043,4.613678,3.72195,0,5.600001
2025-11-25 12:43:35.270,1,7.423826,4.745289,9.140707,7.732061,4.646505,3.742481,0,5.591104
2025-11-25 12:43:35.318,1,7.420852,4.736384,9.126673,7.73931,4.633792,3.764483,0,5.578573
2025-11-25 12:43:35.364,1,7.423453,4.7072,9.124241,7.728959,4.663334,3.779594,0,5.548734
2025-11-25 12:43:35.424,1,7.43221,4.707208,9.13129,7.746409,4.660259,3.778189,0,5.544758
2025-11-25 12:43:35.473,1,7.435638,4.710108,9.124411,7.756993,4.660769,3.791496,0,5.557083
2025-11-25 12:43:35.527,1,7.445531,4.680403,9.122989,7.767791,4.701719,3.789773,0,5.577693
2025-11-25 12:43:35.527,1,7.444066,4.700029,9.124667,7.772978,4.842709,3.815113,0,5.597136
2025-11-25 12:43:35.586,1,7.444208,4.68777,9.118424,7.776128,4.896734,3.813799,0,5.601561
2025-11-25 12:43:35.630,1,7.431228,4.679266,9.115547,7.768829,4.818631,3.821056,0,5.603912
2025-11-25 12:43:35.691,1,7.432749,4.697867,9.124854,7.760133,4.695238,3.813252,0,5.584496
2025-11-25 12:43:35.746,1,7.431437,4.71428,9.129014,7.759465,4.657834,3.829022,0,5.580409
2025-11-25 12:43:35.796,1,7.427104,4.730107,9.128084,7.76008,4.60896,3.824882,0,5.587853
2025-11-25 12:43:35.851,1,7.433311,4.73408,9.129818,7.759433,4.599129,3.820889,0,5.576235
2025-11-25 12:43:35.851,1,7.41171,4.761481,9.136506,7.747864,4.625929,3.847806,0,5.57932
2025-11-25 12:43:35.897,1,7.402753,4.729419,9.135755,7.747751,4.634986,3.867167,0,5.572774
2025-11-25 12:43:35.957,1,7.396788,4.753464,9.142881,7.748368,4.668001,3.874205,0,5.581009
2025-11-25 12:43:36.004,1,7.406242,4.782702,9.148838,7.757954,4.63867,3.868325,0,5.598115
2025-11-25 12:43:36.061,1,7.418418,4.765136,9.163603,7.746401,4.624043,3.814459,0,5.585816
2025-11-25 12:43:36.109,1,7.527777,4.701447,9.179268,7.887604,4.627599,3.785338,0,5.61046
2025-11-25 12:43:36.182,1,7.521348,4.742708,9.19061,7.838144,4.628359,3.69787,0,5.606304
2025-11-25 12:43:36.182,1,7.548212,4.786221,9.21755,7.825723,4.649222,3.610737,0,5.61599
2025-11-25 12:43:36.688,1,7.546347,4.8323,9.225188,7.807116,4.629619,3.594594,0,5.744398
2025-11-25 12:43:36.737,1,7.564192,4.871125,9.212057,7.80458,4.589203,3.53122,0,5.840085
2025-11-25 12:43:36.737,1,7.580149,4.85308,9.214908,7.815129,4.531038,3.503544,0,5.797709
2025-11-25 12:43:36.785,1,7.595375,4.827918,9.217782,7.826942,4.495699,3.485,0,5.750443
2025-11-25 12:43:37.246,1,7.609375,4.813952,9.219769,0,4.50615,3.477209,0,5.684569
2025-11-25 12:43:37.296,1,7.587678,4.825059,9.217171,7.801785,4.516169,3.497356,0,5.640499
2025-11-25 12:43:37.344,1,7.573981,4.833603,9.217435,7.782797,4.464118,3.493103,0,5.614435
2025-11-25 12:43:37.396,1,7.556462,4.832653,9.205034,7.764124,4.46669,3.504695,0,5.585252
2025-11-25 12:43:37.446,1,7.532468,4.846941,9.217313,7.735289,4.492511,3.523718,0,5.564058
2025-11-25 12:43:37.524,1,7.524491,4.859225,9.235824,7.7378,4.458112,3.539656,0,5.5581
