timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist
2025-07-02 14:04:08.782,1,-2.267288,4.113808,5.597279,6.205678,7.662637,9.398902,6.63992
2025-07-02 14:04:08.883,1,-2.364237,3.975039,5.508229,6.315773,7.779426,9.3748,6.557882
2025-07-02 14:04:08.978,1,-2.528536,3.690915,5.329722,6.519762,8.0064,9.303496,6.416734
2025-07-02 14:04:09.284,1,-2.559436,3.582913,5.237594,6.634056,8.075278,9.286989,6.334251
2025-07-02 14:04:09.286,1,-2.535753,3.432532,5.084054,6.838692,8.195972,9.244305,6.185116
2025-07-02 14:04:09.336,1,-2.514205,3.357131,4.9923,6.96233,8.28514,9.221187,6.109225
2025-07-02 14:04:09.489,1,-2.464707,3.217395,4.823976,7.133747,8.433297,9.193259,5.974759
2025-07-02 14:04:09.662,1,-2.619362,3.187273,4.679146,7.141019,8.554639,9.199107,5.839209
2025-07-02 14:04:09.756,1,-2.680993,3.188213,4.585634,7.306657,8.710649,9.226347,5.766141
2025-07-02 14:04:09.898,1,-2.770257,3.139504,4.413943,7.377768,8.912909,9.280807,5.65342
2025-07-02 14:04:09.995,1,-2.815412,3.087022,4.327188,7.489086,9.004347,9.299335,5.612037
2025-07-02 14:04:10.205,1,-2.919025,2.928455,4.163494,7.759497,9.173968,9.32734,5.540278
2025-07-02 14:04:10.307,1,-2.989575,2.737638,4.005931,7.97933,9.320849,9.338349,5.383641
2025-07-02 14:04:10.460,1,-3.014605,2.520881,3.879942,8.211411,9.486962,9.344458,5.195223
2025-07-02 14:04:10.615,1,-3.044638,2.417015,3.794032,8.326164,9.588389,9.35308,5.181444
2025-07-02 14:04:10.717,1,-3.20662,2.261414,3.62944,8.51659,9.794199,9.383339,5.342313
2025-07-02 14:04:10.922,1,-3.3557,2.106661,3.495861,8.725257,9.994564,9.42061,5.325206
2025-07-02 14:04:11.024,1,-3.470872,1.941709,3.345883,8.901193,10.27471,9.433135,5.253146
2025-07-02 14:04:11.227,1,-3.53782,1.780044,3.193529,9.047966,10.50233,9.442098,5.141522
2025-07-02 14:04:11.332,1,-3.59977,1.620628,3.065526,9.206672,10.68607,9.450312,5.085
2025-07-02 14:04:11.432,1,-3.608196,1.522749,3.005071,9.321291,10.7517,9.431431,4.959903
2025-07-02 14:04:11.583,1,-3.588271,1.300143,2.912611,9.547315,10.7941,9.483894,4.735675
2025-07-02 14:04:11.843,1,-3.568332,1.085532,2.882937,9.735055,10.86356,9.453265,4.632404
2025-07-02 14:04:12.560,1,-3.126856,0.932378,2.942374,0,10.90237,9.358698,4.47913
2025-07-02 14:04:12.662,1,-2.936873,0.885944,2.959836,9.760738,10.91094,9.291697,4.377988
2025-07-02 14:04:12.710,1,-2.707772,0.803449,3.008121,9.873504,10.91245,9.183487,4.213441
2025-07-02 14:04:13.481,1,-2.591558,0.748385,3.028676,9.971423,0,9.012261,4.025972
2025-07-02 14:04:14.030,1,-2.690646,0.719753,3.163771,0,10.87945,8.729719,3.751481
2025-07-02 14:04:14.169,1,-2.664983,0.681162,3.405731,10.0177,10.82059,8.48986,3.531356
2025-07-02 14:04:14.404,1,-2.444326,0.599382,3.803514,10.12386,10.73346,8.099144,3.190221
2025-07-02 14:04:14.506,1,-2.162648,0.538858,4.099437,10.24503,10.64128,7.786654,2.950324
2025-07-02 14:04:14.555,1,-2.01759,0.530144,4.241551,10.25578,10.56147,7.654486,2.85938
2025-07-02 14:04:14.710,1,-1.738207,0.530831,4.492938,10.26078,10.4439,7.407678,2.692178
2025-07-02 14:04:15.409,1,-1.483756,0.529984,4.696739,0,10.35122,7.060309,2.499607
2025-07-02 14:04:15.529,1,-1.319393,0.519724,4.936901,10.27602,10.31161,6.821295,2.391128
2025-07-02 14:04:15.734,1,-0.960237,0.479659,5.350023,10.34018,10.2712,6.441194,2.245201
2025-07-02 14:04:15.939,1,-0.611567,0.42498,5.694773,10.46114,10.25704,6.143677,2.166688
2025-07-02 14:04:16.144,1,-0.148744,0.066005,5.992807,10.5771,10.22286,5.885717,2.141451
2025-07-02 14:04:16.794,1,0.20983,0.429641,6.256944,0,10.15939,5.501077,2.137457
2025-07-02 14:04:17.687,1,0.532048,0.28158,6.52968,10.70877,10.11552,5.273799,2.208307
2025-07-02 14:04:17.687,1,0.809553,0.180156,6.772253,10.77146,10.07823,5.064581,2.270768
2025-07-02 14:04:17.687,1,0.962121,0.5801,6.982,0,10.06159,4.749325,2.414706
2025-07-02 14:04:17.781,1,1.280362,0.378013,7.29042,10.89486,10.05484,4.476723,2.552763
2025-07-02 14:04:17.888,1,1.568976,0.233201,7.586687,11.00656,10.05579,4.227007,2.680026
2025-07-02 14:04:17.983,1,2.051525,0.057273,7.98253,11.16629,10.03098,3.824332,2.905535
2025-07-02 14:04:18.089,1,2.248695,0.012859,8.145725,11.20773,10.05479,3.646114,3.002573
2025-07-02 14:04:18.295,1,2.590021,-0.054853,8.434064,11.36053,10.08507,3.377585,3.267717
2025-07-02 14:04:18.396,1,2.737462,-0.083806,8.556628,11.43365,10.07727,3.259651,3.342808
2025-07-02 14:04:18.601,1,2.970394,-0.139461,8.832602,11.52934,10.0986,3.084045,3.455215
2025-07-02 14:04:18.648,1,3.150056,-0.164731,8.987658,11.58444,10.09886,2.909364,3.563786
2025-07-02 14:04:18.805,1,3.288805,-0.117942,9.162905,11.51161,10.0737,2.744993,3.668762
2025-07-02 14:04:18.909,1,3.34535,-0.089643,9.227127,11.50583,10.06117,2.684868,3.709188
2025-07-02 14:04:19.007,1,3.434438,-0.041077,9.37075,11.49091,10.03653,2.571712,3.761666
2025-07-02 14:04:19.211,1,3.505915,0.009011,9.493909,11.46298,10.00535,2.517473,3.841439
2025-07-02 14:04:19.365,1,3.548976,0.067538,9.578024,11.43046,9.96913,2.583844,3.931911
2025-07-02 14:04:19.624,1,3.580419,0.141606,9.608278,11.37065,9.921461,2.586018,4.033494
2025-07-02 14:04:19.675,1,3.625925,0.225168,9.646325,11.31704,9.864648,2.527532,4.118453
2025-07-02 14:04:19.784,1,3.645489,0.26818,9.656667,11.28173,9.818523,2.518507,4.152825
2025-07-02 14:04:19.937,1,3.692691,0.366376,9.658111,11.20985,9.729808,2.489181,4.271625
2025-07-02 14:04:20.137,1,3.737573,0.480006,9.674533,11.11509,9.620108,2.477584,4.372916
2025-07-02 14:04:20.343,1,3.765004,0.619799,9.704072,10.97624,9.476563,2.512687,4.474736
2025-07-02 14:04:20.393,1,3.78021,0.772613,9.705673,10.84239,9.326273,2.557607,4.568365
2025-07-02 14:04:20.547,1,3.782395,0.847265,9.692562,10.77825,9.245718,2.593716,4.61113
2025-07-02 14:04:20.752,1,3.771854,0.988847,9.67921,10.64812,9.118702,2.677635,4.671008
2025-07-02 14:04:20.813,1,3.746066,1.130169,9.666059,10.50253,8.950844,2.77326,4.722126
2025-07-02 14:04:21.059,1,3.69784,1.270432,9.640093,10.33411,8.733987,2.883849,4.759705
2025-07-02 14:04:21.158,1,3.632766,1.440731,9.616845,10.11574,8.507196,3.028271,4.816268
2025-07-02 14:04:21.312,1,3.567453,1.635966,9.622749,9.893181,8.327031,3.182077,4.911769
2025-07-02 14:04:21.472,1,3.538462,1.733641,9.636223,9.799341,8.240241,3.251218,4.963654
2025-07-02 14:04:21.572,1,3.492335,1.912536,9.647429,9.647126,8.063375,3.384274,5.065076
2025-07-02 14:04:21.775,1,3.452148,2.093772,9.642252,9.452909,7.882037,3.509298,5.174559
2025-07-02 14:04:21.873,1,3.412871,2.273042,9.647956,9.287957,7.724342,3.655344,5.282282
2025-07-02 14:04:22.084,1,3.363734,2.434756,9.656034,9.137913,7.59725,3.810367,5.370041
2025-07-02 14:04:22.186,1,3.337908,2.510264,9.659056,9.065794,7.522415,3.88581,5.417084
2025-07-02 14:04:22.288,1,3.288632,2.656468,9.663245,8.925853,7.356247,4.032783,5.514321
2025-07-02 14:04:22.494,1,3.237913,2.798892,9.658421,8.787086,7.17693,4.186631,5.614243
2025-07-02 14:04:22.589,1,3.198859,2.94607,9.65744,8.645938,6.977416,4.314536,5.738832
2025-07-02 14:04:22.790,1,3.12183,3.117079,9.678724,8.451502,6.797155,4.600403,5.888527
2025-07-02 14:04:23.005,1,3.055556,3.29708,9.697985,8.264458,6.618598,4.767545,6.01688
2025-07-02 14:04:23.104,1,3.003699,3.49006,9.721772,8.059793,6.464084,4.940192,6.16979
2025-07-02 14:04:23.259,1,2.938799,3.687362,9.733112,7.857282,6.316466,5.14234,6.309628
2025-07-02 14:04:23.414,1,2.872469,3.872236,9.729523,7.685935,6.16673,5.324428,6.4388
2025-07-02 14:04:23.619,1,2.835692,3.961115,9.73807,7.591527,6.047266,5.42192,6.505729
2025-07-02 14:04:23.621,1,2.774261,4.13481,9.749587,7.423785,5.818196,5.575529,6.637789
2025-07-02 14:04:23.822,1,2.712117,4.296256,9.78868,7.288857,5.623214,5.762093,6.779004
2025-07-02 14:04:23.975,1,2.685447,4.466323,9.856411,7.135774,5.467144,5.895528,6.945252
2025-07-02 14:04:24.138,1,2.679938,4.64908,9.904015,6.973009,5.334249,6.019168,7.104381
2025-07-02 14:04:24.283,1,2.665408,4.817027,9.892742,6.807847,5.217498,6.132018,7.211619
2025-07-02 14:04:24.438,1,2.61999,4.981974,9.913289,6.610459,5.120651,6.280369,7.3213
2025-07-02 14:04:24.807,1,2.597945,5.064738,9.918556,6.527675,4.968012,6.354306,7.386059
2025-07-02 14:04:24.808,1,2.546163,5.223017,9.942105,6.368804,4.835112,6.514614,7.512218
2025-07-02 14:04:25.054,1,2.488168,5.377278,9.942461,6.205643,4.647019,6.669206,7.624784
2025-07-02 14:04:25.054,1,2.414225,5.512343,9.95166,6.060157,4.50878,6.830547,7.715941
2025-07-02 14:04:25.156,1,2.331132,5.654778,9.976357,5.899599,4.361206,7.014802,7.855917
2025-07-02 14:04:25.249,1,2.292626,5.737519,9.995663,5.798707,4.269522,7.117176,7.937297
2025-07-02 14:04:25.463,1,2.238044,5.90966,10.02589,5.614149,4.108999,7.25683,8.076178
2025-07-02 14:04:25.565,1,2.213498,5.993617,10.03426,5.522412,4.045019,7.33064,8.144153
2025-07-02 14:04:25.667,1,2.192272,6.158231,10.06151,5.367007,3.930173,7.428953,8.27215
2025-07-02 14:04:25.717,1,2.16602,6.222636,10.08066,5.298749,3.855957,7.492733,8.293769
2025-07-02 14:04:25.873,1,2.096432,6.341034,10.11976,5.171517,3.713215,7.646664,8.391078
2025-07-02 14:04:26.045,1,2.000184,6.466413,10.12349,5.009633,3.592113,7.842878,8.507424
2025-07-02 14:04:26.282,1,1.887803,6.598621,10.12275,4.822076,3.476634,8.034688,8.620337
2025-07-02 14:04:26.384,1,1.800856,6.754893,10.13692,4.661869,3.376352,8.22338,8.791171
2025-07-02 14:04:26.435,1,1.748679,6.828583,10.16117,4.598056,3.300108,8.335492,8.858739
2025-07-02 14:04:26.589,1,1.672023,6.9626,10.21598,4.461334,3.218901,8.444096,8.957379
2025-07-02 14:04:26.763,1,1.650079,7.089271,10.27806,4.309461,3.140576,8.507239,9.046991
2025-07-02 14:04:26.948,1,1.574819,7.188337,10.32406,4.178401,3.085382,8.646019,9.11209
2025-07-02 14:04:27.613,1,1.41249,7.302472,0,3.995917,3.072935,8.949774,9.262961
2025-07-02 14:04:28.334,1,1.31982,7.405425,0,3.783973,3.108178,9.146976,9.410718
2025-07-02 14:04:28.432,1,1.11161,7.626154,10.07447,3.468343,3.2798,9.481661,9.62332
2025-07-02 14:04:29.150,1,0.803946,7.756747,0,3.241636,3.508848,9.784489,9.633895
2025-07-02 14:04:29.197,1,0.606134,7.779109,9.849234,3.161988,3.625985,9.921727,9.628342
2025-07-02 14:04:29.455,1,0.03073,7.623053,9.623191,3.122658,3.813059,10.11825,9.600496
2025-07-02 14:04:29.456,1,-0.147084,7.589736,9.529916,3.0848,3.848562,10.16733,9.606456
2025-07-02 14:04:29.554,1,-0.416409,7.5189,9.363167,3.077437,4.043424,10.214,9.599416
2025-07-02 14:04:29.764,1,-0.694315,7.369283,9.227257,3.036682,4.224243,10.21571,9.533199
2025-07-02 14:04:29.865,1,-0.806424,7.291933,9.074463,3.164477,4.303958,10.21987,9.425731
2025-07-02 14:04:29.969,1,-0.854423,7.251379,9.013241,3.184694,4.353304,10.21132,9.366715
2025-07-02 14:04:30.172,1,-0.978512,7.123506,8.888652,3.161048,4.469281,10.14282,9.248385
2025-07-02 14:04:30.271,1,-1.04971,7.009172,8.735136,3.23785,4.524855,10.08382,9.162818
2025-07-02 14:04:30.481,1,-1.144133,6.889736,8.592387,3.250095,4.647847,10.06088,9.080916
2025-07-02 14:04:30.583,1,-1.168266,6.808292,8.463548,3.488079,4.748685,10.0396,8.988572
2025-07-02 14:04:30.686,1,-1.189642,6.75749,8.390118,3.509361,4.822065,10.02009,8.936987
2025-07-02 14:04:30.845,1,-1.274272,6.621357,8.290262,3.572247,4.967091,9.967944,8.826431
2025-07-02 14:04:30.988,1,-1.32641,6.504667,8.182416,3.744947,5.097784,9.949049,8.718986
2025-07-02 14:04:31.143,1,-1.360822,6.428848,8.046909,3.866612,5.19628,9.965802,8.609286
2025-07-02 14:04:31.300,1,-1.4167,6.337118,7.887919,3.933766,5.320689,9.935244,8.499375
2025-07-02 14:04:31.503,1,-1.491833,6.202042,7.724579,4.057801,5.451837,9.868983,8.38081
2025-07-02 14:04:31.645,1,-1.498211,6.083233,7.581055,4.310634,5.608194,9.829092,8.247883
2025-07-02 14:04:31.817,1,-1.520634,6.019541,7.489084,4.354365,5.68862,9.827055,8.169241
2025-07-02 14:04:31.874,1,-1.640149,5.857707,7.316774,4.404042,5.849992,9.797066,8.036594
2025-07-02 14:04:32.047,1,-1.786938,5.675694,7.184599,4.480621,6.01545,9.754673,7.917817
2025-07-02 14:04:32.323,1,-1.935371,5.478366,7.004503,4.634658,6.212089,9.724194,7.810555
2025-07-02 14:04:32.426,1,-2.045988,5.283534,6.834329,4.874334,6.430785,9.694293,7.710529
2025-07-02 14:04:32.529,1,-2.108944,5.099652,6.689641,5.094638,6.61886,9.642163,7.589897
2025-07-02 14:04:32.629,1,-2.138635,5.002232,6.605949,5.192107,6.710249,9.605793,7.524968
2025-07-02 14:04:32.734,1,-2.220744,4.79621,6.445119,5.334279,6.88163,9.539357,7.383255
2025-07-02 14:04:32.938,1,-2.316376,4.622625,6.287802,5.418887,6.9814,9.527209,7.237764
2025-07-02 14:04:33.044,1,-2.262821,4.585587,6.123758,5.531983,6.975729,9.517426,7.115891
2025-07-02 14:04:33.246,1,-2.287769,4.636326,5.970231,5.675049,7.05253,9.46209,6.990183
2025-07-02 14:04:33.451,1,-2.394697,4.613355,5.789956,5.920794,7.203124,9.436539,6.861323
2025-07-02 14:04:33.655,1,-2.491723,4.473216,5.606534,6.182132,7.432546,9.428147,6.721123
2025-07-02 14:04:33.704,1,-2.584004,4.285646,5.439518,6.454174,7.65952,9.437105,6.608785
2025-07-02 14:04:33.813,1,-2.630371,4.181261,5.353187,6.607795,7.748003,9.419068,6.545008
2025-07-02 14:04:34.064,1,-2.707624,4.002082,5.192945,6.749155,7.920655,9.421329,6.422512
2025-07-02 14:04:34.065,1,-2.732081,3.933092,5.100975,6.738271,8.021918,9.417129,6.347037
2025-07-02 14:04:34.269,1,-2.749787,3.795727,4.939263,6.833773,8.186161,9.407162,6.165124
2025-07-02 14:04:34.372,1,-2.758751,3.710268,4.867038,6.949177,8.256785,9.409194,6.085362
2025-07-02 14:04:34.422,1,-2.786154,3.531922,4.72293,7.14754,8.462808,9.397623,5.955545
2025-07-02 14:04:34.679,1,-2.823655,3.352952,4.562508,7.331778,8.615622,9.408091,5.817978
2025-07-02 14:04:35.072,1,-2.881828,3.177931,4.399456,7.515993,8.698473,9.417555,5.722799
2025-07-02 14:04:35.072,1,-2.961061,2.996709,4.242389,7.747824,8.818007,9.4332,5.645415
2025-07-02 14:04:35.121,1,-3.032037,2.80191,4.118557,7.960557,8.991448,9.431768,5.543739
2025-07-02 14:04:35.293,1,-3.076641,2.637156,3.993608,8.117733,9.144376,9.422951,5.437866
