timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-20 11:36:49.953,1,3.698167,0.489829,4.962056,6.734239,0,6.207602,4.022227,1.221928
2025-11-20 11:36:50.354,1,3.701102,0.492162,4.961424,6.741143,0,6.200266,4.023993,1.226648
2025-11-20 11:36:50.930,1,3.705716,0.492907,4.969216,6.751701,0,6.198691,4.022262,1.226185
2025-11-20 11:36:51.850,1,3.707466,0.482835,4.973217,6.755787,0,0,4.009523,1.223754
2025-11-20 11:36:52.355,1,3.712084,0.484976,4.982548,6.749652,0,6.206782,4.020305,1.226
2025-11-20 11:36:52.975,1,3.71627,0.488581,4.982571,6.741765,0,6.203769,4.013175,1.231893
2025-11-20 11:36:53.380,1,3.720164,0.491879,4.980518,6.743902,0,6.197279,4.006583,1.231308
2025-11-20 11:36:53.998,1,3.722635,0.495362,4.973742,6.746603,0,6.188079,4.006624,1.230852
2025-11-20 11:36:54.397,1,3.722547,0.501567,4.970531,6.724893,0,6.188159,4.011833,1.232568
2025-11-20 11:36:54.930,1,3.717924,0.491726,4.939036,6.779419,0,6.218248,4.022105,1.195593
2025-11-20 11:36:55.424,1,3.703659,0.473964,4.854436,6.864366,0,6.206491,4.044606,1.142963
2025-11-20 11:36:56.046,1,3.689351,0.463869,4.857882,6.833233,0,6.211826,4.061106,1.093665
2025-11-20 11:36:56.495,1,3.661553,0.462899,4.790157,6.802758,0,6.211841,4.072928,1.069743
2025-11-20 11:36:57.074,1,3.62499,0.46502,4.725989,6.766583,0,6.219101,4.083178,1.070773
2025-11-20 11:36:57.590,1,3.589974,0.455114,4.665627,6.760137,0,6.218546,4.081846,1.060187
2025-11-20 11:36:58.075,1,3.564588,0.461147,4.664147,6.773751,0,6.210866,4.063205,1.107851
2025-11-20 11:36:58.608,1,3.547326,0.46697,4.653675,6.796786,0,6.196597,4.073529,1.135677
2025-11-20 11:36:59.114,1,3.55023,0.480151,4.656904,6.792993,0,6.210328,4.050511,1.116979
2025-11-20 11:36:59.633,1,3.546923,0.46299,4.736043,6.796249,0,6.266588,4.115409,1.104479
2025-11-20 11:37:00.141,1,3.432325,0.397566,4.643435,6.757369,0,6.452289,4.297487,1.23763
2025-11-20 11:37:00.640,1,3.24411,0.291781,4.587832,6.788161,0,6.660169,4.532572,1.364175
2025-11-20 11:37:01.270,1,3.03545,0.189189,4.557961,6.803874,0,6.915361,4.756157,1.576691
2025-11-20 11:37:01.777,1,2.538439,0.014743,4.470485,6.807836,0,8.090665,5.019446,1.759909
2025-11-20 11:37:02.291,1,2.294451,-0.023233,4.392995,6.79125,0,8.006338,5.161467,1.878876
2025-11-20 11:37:02.734,1,2.157183,-0.031174,4.298437,6.737941,0,7.921984,5.292853,1.95295
2025-11-20 11:37:03.312,1,2.087394,-0.026961,4.142947,6.660157,0,7.777551,5.333116,1.977541
2025-11-20 11:37:03.824,1,2.030809,-0.019209,3.913051,6.488746,0,7.602867,5.314791,1.955287
2025-11-20 11:37:04.341,1,1.93449,0.086846,3.657268,6.272329,0,7.370439,5.264269,1.891349
2025-11-20 11:37:04.851,1,1.869497,0.332347,3.415482,6.004271,0,7.143746,5.181409,1.96267
2025-11-20 11:37:05.359,1,1.818698,0.557612,3.177355,5.744634,0,6.910133,5.096127,1.880535
2025-11-20 11:37:05.874,1,1.801956,0.805667,2.975214,5.466711,0,6.637994,4.995496,1.861052
2025-11-20 11:37:06.492,1,1.800614,1.012635,2.790764,5.232521,0,6.420737,4.93157,1.835514
2025-11-20 11:37:07.006,1,1.762347,1.212182,2.63563,5.000314,0,6.277314,4.91178,1.85703
2025-11-20 11:37:07.514,1,1.660928,1.357545,2.468139,4.777936,0,6.210069,4.998868,1.956634
2025-11-20 11:37:08.026,1,1.53025,1.544906,2.237174,4.545615,0,6.207366,5.087445,2.24963
2025-11-20 11:37:08.592,1,1.360144,1.700677,1.971239,4.307617,0,6.217684,5.251735,2.493494
2025-11-20 11:37:09.052,1,1.149075,1.85915,1.687371,4.057945,0,6.268179,5.421185,2.676291
2025-11-20 11:37:09.666,1,0.931168,1.987248,1.341897,3.846808,0,6.313743,5.595691,2.849808
2025-11-20 11:37:10.057,1,0.757126,2.11463,1.143079,3.609787,0,6.334755,5.718224,3.012989
2025-11-20 11:37:10.690,1,0.634147,2.256895,0.969501,3.453032,0,6.285896,5.798182,3.198141
2025-11-20 11:37:11.131,1,0.596925,2.397609,0.940882,3.255284,0,6.217792,5.843927,3.362105
2025-11-20 11:37:11.707,1,0.583109,2.593979,1.026266,3.006952,0,6.101555,5.879577,3.534407
2025-11-20 11:37:12.207,1,0.555782,2.816082,1.168395,2.736803,0,6.017185,5.956025,3.754625
2025-11-20 11:37:12.740,1,0.537294,3.050983,1.338177,2.456899,0,5.893449,6.01353,3.960412
2025-11-20 11:37:13.246,1,0.515996,3.296583,1.578175,2.155932,0,5.839474,6.116329,4.180839
2025-11-20 11:37:13.757,1,0.609454,3.628809,1.832512,1.918282,0,5.664874,6.083577,4.383682
2025-11-20 11:37:14.274,1,0.676181,3.826949,2.052462,1.777604,0,5.487389,6.039414,4.526227
2025-11-20 11:37:14.791,1,0.853113,4.123278,2.293245,1.709391,0,5.275558,5.985325,4.727397
2025-11-20 11:37:15.400,1,1.064943,4.328333,2.567867,1.745281,0,5.032817,5.874833,4.79305
2025-11-20 11:37:15.909,1,1.282213,4.48093,2.801554,1.828129,0,4.778415,5.698642,4.850426
2025-11-20 11:37:16.425,1,1.52359,4.610652,3.054078,1.94136,0,4.493181,5.517847,4.856828
2025-11-20 11:37:16.936,1,1.791836,4.709355,3.2809,2.117614,0,4.189095,5.302399,4.839037
2025-11-20 11:37:17.445,1,2.075454,4.780647,3.501151,2.335735,0,3.882745,5.059948,4.803429
2025-11-20 11:37:17.960,1,2.361804,4.829544,3.703858,2.579234,0,3.562204,4.816125,4.765324
2025-11-20 11:37:18.474,1,2.660268,4.855008,3.946735,2.837335,0,3.240959,4.546384,4.713884
2025-11-20 11:37:18.984,1,3.008981,4.856077,4.171216,3.128557,0,2.922272,4.293719,4.664478
2025-11-20 11:37:19.495,1,3.297417,4.864083,4.405176,3.429026,0,2.578656,4.039867,4.667393
2025-11-20 11:37:20.110,1,3.656345,4.861913,4.6196,3.765692,0,2.257031,3.820294,4.687268
2025-11-20 11:37:20.624,1,3.946118,4.847028,4.849865,4.137815,0,1.960827,3.67196,4.716218
2025-11-20 11:37:21.084,1,4.242637,4.808769,5.063481,4.515826,0,1.727924,3.461101,4.736707
2025-11-20 11:37:21.639,1,4.486983,4.714282,5.268265,4.724469,0,1.635469,3.238793,4.668803
2025-11-20 11:37:22.157,1,4.670665,4.581932,5.369869,4.866356,0,1.649362,3.031377,4.551687
2025-11-20 11:37:22.672,1,4.801713,4.440762,5.373461,4.968646,0,1.623948,2.813822,4.404504
2025-11-20 11:37:23.179,1,4.896361,4.260502,5.419749,5.065963,0,1.818481,2.578012,4.233889
2025-11-20 11:37:23.673,1,4.979449,4.054709,5.423723,5.188398,0,1.9794,2.324869,4.029481
2025-11-20 11:37:24.307,1,5.050248,3.85227,5.410252,5.335586,0,2.173146,2.058218,3.865009
2025-11-20 11:37:24.822,1,5.146415,3.648765,5.445314,5.498955,0,2.357266,1.788289,3.724409
2025-11-20 11:37:25.285,1,5.250566,3.457746,5.478851,5.707035,0,2.554596,1.509592,3.621052
2025-11-20 11:37:25.842,1,5.351532,3.291641,5.561937,5.836058,0,2.711483,1.276871,3.559143
2025-11-20 11:37:26.357,1,5.487237,3.140155,5.663962,6.08157,0,2.833745,1.057198,3.532642
2025-11-20 11:37:26.866,1,5.610651,3.010757,5.756931,6.257366,0,2.945591,0.879794,3.520273
2025-11-20 11:37:27.386,1,5.728407,2.900427,5.846985,6.420251,0,3.028612,0.758109,3.507528
2025-11-20 11:37:27.823,1,5.836021,2.803615,5.915094,6.569969,0,3.083991,0.651889,3.48517
2025-11-20 11:37:28.406,1,5.909684,2.712547,5.968171,6.652474,0,3.171673,0.619849,3.450143
2025-11-20 11:37:28.917,1,5.927862,2.606744,5.959833,6.693991,0,3.261748,0.716027,3.318267
