timestamp,tag_id,x,y,z,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-25 13:52:34.898,1,2.176031,3.900804,1,4.173254,3.442396,0,8.960966,9.012839,5.091042
2025-11-25 13:52:34.948,1,2.174346,3.895344,1,4.179959,3.44925,0,8.9567,9.020925,5.086012
2025-11-25 13:52:35.013,1,2.175272,3.890649,1,4.198084,3.455847,0,8.986116,9.026627,5.09077
2025-11-25 13:52:35.013,1,2.161703,3.882365,1,4.220481,3.427269,0,9.00698,9.032511,5.076057
2025-11-25 13:52:35.073,1,2.156673,3.884387,1,4.249065,3.432464,0,9.015615,9.04024,5.081769
2025-11-25 13:52:35.182,1,2.163533,3.890209,1,4.26711,3.421581,0,9.030073,9.032845,5.076375
2025-11-25 13:52:35.182,1,2.165934,3.872666,1,4.284632,3.41567,0,9.027369,9.028125,5.041429
2025-11-25 13:52:35.224,1,2.168872,3.851004,2.499168,4.291817,3.410239,0,9.02305,9.022731,5.007644
2025-11-25 13:52:35.224,1,2.166222,3.829508,2.447131,4.288004,3.407625,0,9.032988,9.022318,4.968003
2025-11-25 13:52:35.273,1,2.159192,3.792037,2.230362,4.288688,3.420428,0,9.053412,9.031401,4.935751
2025-11-25 13:52:35.384,1,2.154751,3.77146,2.122803,4.286911,3.432116,0,9.065238,9.040252,4.917671
2025-11-25 13:52:35.433,1,2.144976,3.7345,1.831949,4.295165,3.424475,0,9.078404,9.051154,4.888281
2025-11-25 13:52:35.433,1,2.139767,3.726959,1.768763,4.294651,3.420884,0,9.078831,9.07515,4.90276
2025-11-25 13:52:35.480,1,2.133442,3.721766,1.684676,4.306078,3.416162,0,9.081146,9.07407,4.891408
2025-11-25 13:52:35.535,1,2.121993,3.706643,1.530234,4.305299,3.4148,0,9.081638,9.09313,4.88957
2025-11-25 13:52:35.581,1,2.121508,3.708671,1.517048,4.312545,3.408325,0,9.095062,9.085004,4.889853
2025-11-25 13:52:35.630,1,2.116571,3.708039,1.485532,4.309469,3.394952,0,9.113935,9.084559,4.890254
2025-11-25 13:52:35.688,1,2.112576,3.711655,1.512723,4.304708,3.393971,0,9.109135,9.09623,4.899023
2025-11-25 13:52:35.688,1,2.110023,3.713026,1.518921,4.298376,3.387727,0,9.111961,9.081116,4.889046
2025-11-25 13:52:35.739,1,2.111132,3.709108,1.481331,4.300164,3.384742,0,9.116798,9.070659,4.871218
2025-11-25 13:52:35.785,1,2.112068,3.704406,1.435812,4.302528,3.387071,0,9.115609,9.061444,4.863969
2025-11-25 13:52:35.835,1,2.116467,3.708768,1.44692,4.305442,3.373732,0,9.074355,9.067481,4.866828
2025-11-25 13:52:35.898,1,2.125083,3.707175,1.414611,4.30849,3.381998,0,9.055056,9.061585,4.84495
2025-11-25 13:52:35.959,1,2.134757,3.704606,1.336227,4.323816,3.382176,0,9.037686,9.073444,4.829592
2025-11-25 13:52:36.015,1,2.143676,3.708874,1.325751,4.319756,3.385391,0,9.012063,9.089586,4.837896
2025-11-25 13:52:36.015,1,2.146622,3.719561,1.387911,4.321325,3.383095,0,8.989132,9.107123,4.876894
2025-11-25 13:52:36.062,1,2.154454,3.771386,1.643463,4.332525,3.373524,0,8.98681,9.102485,4.933071
2025-11-25 13:52:36.115,1,2.187987,3.830469,2.031011,4.34694,3.378415,0,8.977345,9.039341,4.958432
2025-11-25 13:52:36.165,1,2.21012,3.86562,2.475499,4.333799,3.381964,0,8.978509,9.002,4.979119
2025-11-25 13:52:36.212,1,2.20506,3.860604,1,4.303496,3.372366,0,8.986128,9.013062,4.964961
2025-11-25 13:52:36.685,1,2.183656,3.844223,2.042833,4.282534,3.371554,0,8.996174,9.021305,4.969901
2025-11-25 13:52:36.732,1,2.19125,3.86583,2.061578,4.396837,3.360866,0,9.019851,9.032507,5.00413
2025-11-25 13:52:36.791,1,2.153546,3.859259,1.734147,4.43597,3.3393,0,9.094164,9.038046,5.020104
2025-11-25 13:52:36.791,1,2.15724,3.879597,1.774474,4.446018,3.330224,0,9.071442,9.044959,5.031784
2025-11-25 13:52:36.846,1,2.16311,3.894794,1.785973,4.461332,3.321605,0,9.033949,9.058612,5.037827
2025-11-25 13:52:36.898,1,2.153,3.889739,1.823351,4.435185,3.317528,0,9.078255,9.057813,5.0332
2025-11-25 13:52:36.960,1,2.11589,3.842729,1.679628,4.406744,3.320457,0,9.127314,9.062398,4.998384
2025-11-25 13:52:37.002,1,2.11356,3.82375,1.660816,4.381645,3.325814,0,9.120031,9.056898,4.969184
2025-11-25 13:52:37.052,1,2.136868,3.820455,1.648605,4.372036,3.331366,0,9.083038,9.06472,4.937275
2025-11-25 13:52:37.124,1,2.150926,3.804471,1.5997,4.3692,3.335196,0,9.078996,9.050818,4.899244
2025-11-25 13:52:37.124,1,2.15629,3.786175,1.521249,4.362072,3.342241,0,9.058103,9.038219,4.887323
2025-11-25 13:52:37.199,1,2.160963,3.737907,1.197693,4.371889,3.34757,0,9.072001,9.052097,4.843693
2025-11-25 13:52:37.199,1,2.15464,3.697441,0.784655,4.389833,3.353091,0,9.072964,9.048208,4.809841
2025-11-25 13:52:37.261,1,2.148912,3.65589,0.373409,4.410172,3.36727,0,9.077112,9.057358,4.766823
2025-11-25 13:52:37.324,1,2.146222,3.614436,0.08691,4.41689,3.3866,0,9.07896,9.036785,4.711569
2025-11-25 13:52:37.384,1,2.16607,3.65235,0.436097,4.410022,3.395676,0,9.064444,9.027519,4.794562
2025-11-25 13:52:37.384,1,2.177818,3.715305,1.095088,4.393534,3.412028,0,9.089918,9.036981,4.866166
2025-11-25 13:52:37.435,1,2.178375,3.744058,1.567476,4.361411,3.41159,0,9.046354,9.044905,4.905118
2025-11-25 13:52:37.481,1,2.164919,3.741422,1.608792,4.337061,3.401655,0,9.049226,9.079074,4.90368
2025-11-25 13:52:37.526,1,2.140862,3.710919,1.451616,4.312725,3.383517,0,9.062361,9.091649,4.863646
2025-11-25 13:52:37.573,1,2.139066,3.680686,1.258335,4.30795,3.423632,0,9.029119,9.121986,4.835297
2025-11-25 13:52:37.624,1,2.152424,3.643593,0.916678,4.330158,3.453185,0,8.977718,9.157086,4.783775
2025-11-25 13:52:37.671,1,2.065294,3.5566,0.193609,4.340767,3.470555,0,8.978615,9.421855,4.768489
2025-11-25 13:52:37.716,1,2.04282,3.523509,0.013458,4.35388,3.485125,0,9.020834,9.394122,4.752064
2025-11-25 13:52:37.767,1,2.072062,3.535034,0.298477,4.363229,3.49318,0,9.037076,9.268749,4.761441
2025-11-25 13:52:37.816,1,2.17584,3.609503,0.578041,4.379733,3.491388,0,9.016384,9.096635,4.75506
2025-11-25 13:52:37.877,1,2.220199,3.63004,0.72852,4.394234,3.482017,0,8.987494,9.016071,4.747686
2025-11-25 13:52:38.424,1,2.356125,3.797313,1.866591,4.370255,3.476889,0,0,8.973736,4.794972
2025-11-25 13:52:38.797,1,2.33358,3.764965,1.816404,4.3708,3.486144,0,8.955131,8.965807,4.806365
2025-11-25 13:52:38.851,1,2.314007,3.724379,1.788183,4.407475,3.603307,0,8.939803,8.979571,4.832759
2025-11-25 13:52:38.899,1,2.338573,3.71471,1.852866,4.44703,3.662129,0,8.898475,8.974442,4.833457
2025-11-25 13:52:38.946,1,2.358068,3.712034,1.900261,4.460926,3.69359,0,8.883972,8.945439,4.84035
2025-11-25 13:52:38.992,1,2.370328,3.719943,1.911838,4.493301,3.690009,0,8.850435,8.965359,4.860646
