timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-20 13:44:35.510,1,0.631052,1.069268,2.523786,4.79711,7.121633,7.355206,5.960032,2.561522
2025-11-20 13:44:35.540,1,0.622164,1.066494,2.489738,4.804679,7.113625,7.32838,5.979362,2.553645
2025-11-20 13:44:35.595,1,0.628026,1.067888,2.470217,4.818946,7.09545,7.290801,5.979591,2.540349
2025-11-20 13:44:35.646,1,0.626875,1.054018,2.450292,4.838436,7.114548,7.279033,5.988592,2.529611
2025-11-20 13:44:36.074,1,0.639581,1.061231,2.441746,4.846448,0,7.266142,5.971605,2.541871
2025-11-20 13:44:36.128,1,0.642732,1.063717,2.422282,4.845927,7.092755,7.24999,5.964404,2.547924
2025-11-20 13:44:36.189,1,0.650614,1.067882,2.410584,4.86012,7.090681,7.230053,5.964401,2.565653
2025-11-20 13:44:36.242,1,0.650473,1.06325,2.397723,4.866669,7.093577,7.184812,5.980173,2.535595
2025-11-20 13:44:36.309,1,0.652158,1.061268,2.384735,4.868804,7.088653,7.212564,5.954412,2.547825
2025-11-20 13:44:36.359,1,0.660069,1.063007,2.385831,4.874821,7.085219,7.211237,5.949335,2.561008
2025-11-20 13:44:36.418,1,0.637611,1.062624,2.351063,4.876068,7.056626,7.174862,6.024546,2.53963
2025-11-20 13:44:36.470,1,0.60363,1.068892,2.306882,4.880268,7.051108,7.117537,6.078241,2.52089
2025-11-20 13:44:36.537,1,0.644117,1.138943,2.282485,4.858654,6.989957,7.068534,6.018018,2.625238
2025-11-20 13:44:36.586,1,0.638641,1.147925,2.241404,4.830195,6.985083,7.034418,6.053197,2.544896
2025-11-20 13:44:36.634,1,0.638126,1.159407,2.24097,4.802207,6.96242,7.03083,6.019969,2.508343
2025-11-20 13:44:36.689,1,0.718662,1.158754,2.223483,4.828713,6.891586,6.989682,5.950808,2.500182
2025-11-20 13:44:36.737,1,0.766687,1.204221,2.220082,4.773157,6.868333,6.965806,5.852756,2.456051
2025-11-20 13:44:36.804,1,0.779912,1.209217,2.207876,4.790254,6.86271,6.887065,5.829234,2.439739
2025-11-20 13:44:36.854,1,0.796442,1.1772,2.204955,4.808692,6.923349,6.895188,5.795033,2.41106
2025-11-20 13:44:36.904,1,0.781592,1.201752,2.166469,4.809065,6.876448,6.856375,5.798748,2.381295
2025-11-20 13:44:36.956,1,0.792909,1.191214,2.154243,4.849016,6.846837,6.852477,5.804111,2.360612
2025-11-20 13:44:37.008,1,0.864555,1.200472,2.164892,4.862818,6.800424,6.841475,5.743641,2.34513
2025-11-20 13:44:37.063,1,0.92976,1.176205,2.151685,4.903648,6.786019,6.848284,5.662014,2.312705
2025-11-20 13:44:37.122,1,0.9599,1.186146,2.163917,4.891855,6.751184,6.827996,5.643883,2.269091
2025-11-20 13:44:37.171,1,0.980395,1.215265,2.200474,4.825265,6.744833,6.815554,5.597595,2.248237
2025-11-20 13:44:37.224,1,1.019824,1.204808,2.23685,4.827641,6.790827,6.784639,5.535056,2.225446
2025-11-20 13:44:37.278,1,1.048831,1.217188,2.221045,4.810554,6.7709,6.780575,5.487057,2.21112
2025-11-20 13:44:37.709,1,1.060112,1.25478,2.226992,4.720497,6.744381,6.77293,5.427514,2.181589
2025-11-20 13:44:37.709,1,1.099668,1.259655,2.247428,4.75371,6.729782,6.735016,5.404571,2.165496
2025-11-20 13:44:37.709,1,1.155652,1.209937,2.253747,4.915322,6.72148,6.713483,5.403091,2.150317
2025-11-20 13:44:37.709,1,1.129338,1.209615,2.251923,4.902858,6.746145,6.711689,5.411875,2.132009
2025-11-20 13:44:37.709,1,1.12158,1.227962,2.269467,4.869923,6.70978,6.715791,5.427215,2.112242
2025-11-20 13:44:37.709,1,1.12219,1.2396,2.300281,4.855691,6.689066,6.707684,5.434246,2.100587
2025-11-20 13:44:37.771,1,1.134034,1.257839,2.30552,4.856596,6.671431,6.697127,5.431832,2.08049
2025-11-20 13:44:37.771,1,1.181804,1.204791,2.295576,4.971037,6.670496,6.700734,5.414698,2.056424
2025-11-20 13:44:37.771,1,1.248778,1.170678,2.330405,5.043995,6.652083,6.667462,5.394167,2.018436
2025-11-20 13:44:37.822,1,1.280525,1.166113,2.363312,5.065738,6.640658,6.632503,5.372015,1.984661
2025-11-20 13:44:37.883,1,1.324523,1.172439,2.39435,5.064204,6.666654,6.614621,5.307581,1.96829
2025-11-20 13:44:37.937,1,1.349118,1.158521,2.418607,5.14563,6.686005,6.580952,5.305848,1.957084
2025-11-20 13:44:37.990,1,1.35043,1.129371,2.470199,5.166489,6.724415,6.58147,5.293969,1.926449
2025-11-20 13:44:38.061,1,1.380786,1.167741,2.505082,5.103961,6.735487,6.566803,5.269838,1.899668
2025-11-20 13:44:38.133,1,1.387437,1.198519,2.513384,4.999318,6.692482,6.558231,5.23341,1.861187
2025-11-20 13:44:38.190,1,1.419413,1.208639,2.548361,4.933132,6.712624,6.564915,5.197126,1.831711
2025-11-20 13:44:38.254,1,1.436879,1.224832,2.578694,4.87969,6.740281,6.551465,5.159544,1.830149
2025-11-20 13:44:38.304,1,1.466405,1.207331,2.597237,4.914567,6.777922,6.534313,5.130735,1.816304
2025-11-20 13:44:38.350,1,1.501122,1.19584,2.636013,4.959042,6.788493,6.48947,5.115539,1.797998
2025-11-20 13:44:38.404,1,1.56439,1.215753,2.770198,4.954503,6.769454,6.455658,5.09492,1.771334
2025-11-20 13:44:38.454,1,1.5502,1.218588,2.646529,4.923182,6.775309,6.430875,5.076628,1.762739
2025-11-20 13:44:38.504,1,1.543604,1.249819,2.595588,4.880667,6.705411,6.412475,5.054586,1.743937
2025-11-20 13:44:38.555,1,1.560607,1.267743,2.546377,4.861866,6.682722,6.379313,5.004594,1.718343
2025-11-20 13:44:38.604,1,1.597968,1.287803,2.49918,4.860481,6.529078,6.358702,4.943478,1.693238
2025-11-20 13:44:38.680,1,1.654896,1.316987,2.527752,4.857569,6.467516,6.337323,4.872512,1.675477
2025-11-20 13:44:38.767,1,1.702453,1.342753,2.562736,4.85073,6.480909,6.264132,4.836648,1.6556
2025-11-20 13:44:38.767,1,1.749536,1.382273,2.59123,4.853247,6.449102,6.140582,4.83801,1.631304
2025-11-20 13:44:38.821,1,1.797123,1.419254,2.62466,4.859039,6.403064,6.052487,4.832169,1.599631
2025-11-20 13:44:38.872,1,1.82165,1.41581,2.660158,4.873139,6.402483,6.06464,4.812175,1.571533
2025-11-20 13:44:38.921,1,1.850056,1.42695,2.708195,4.887015,6.336833,6.108005,4.800018,1.55549
2025-11-20 13:44:38.977,1,1.871059,1.42448,2.769846,4.877811,6.399886,6.072414,4.786072,1.526638
2025-11-20 13:44:39.029,1,1.915326,1.422721,2.81018,4.872693,6.318817,6.108305,4.717276,1.484007
2025-11-20 13:44:39.098,1,1.96617,1.424651,2.82982,4.882024,6.30311,6.07069,4.65325,1.451205
2025-11-20 13:44:39.159,1,2.02941,1.449301,2.907159,4.863055,6.282137,6.032606,4.59882,1.41161
2025-11-20 13:44:39.220,1,2.099891,1.503279,3.036443,4.821006,6.223812,5.956655,4.564622,1.375352
2025-11-20 13:44:39.263,1,2.176831,1.547298,3.197059,4.775782,6.180885,5.925497,4.528078,1.329488
2025-11-20 13:44:39.321,1,2.204801,1.56654,3.235112,4.731507,6.173268,5.941579,4.504606,1.289102
2025-11-20 13:44:39.369,1,2.167562,1.564997,3.107804,4.702668,6.093453,5.975646,4.486438,1.251892
2025-11-20 13:44:39.421,1,2.14328,1.57604,3.032465,4.686161,6.056021,5.956961,4.480124,1.216748
2025-11-20 13:44:39.470,1,2.17917,1.557539,3.036185,4.753909,6.045013,5.948276,4.427596,1.174559
2025-11-20 13:44:39.520,1,2.258954,1.578257,3.19888,4.718223,6.101683,5.885631,4.369901,1.141218
2025-11-20 13:44:39.572,1,2.367839,1.578574,3.398562,4.745002,6.193735,5.837567,4.31828,1.094947
2025-11-20 13:44:39.634,1,2.452342,1.53062,3.504957,4.827377,6.318201,5.831064,4.26263,1.063861
2025-11-20 13:44:39.690,1,2.479544,1.48215,3.496927,4.880404,6.409429,5.83864,4.218127,1.022053
2025-11-20 13:44:39.740,1,2.507154,1.426561,3.478818,4.941386,6.51942,5.841384,4.172327,0.972147
2025-11-20 13:44:39.790,1,2.515292,1.39914,3.416005,4.98879,6.443033,5.867352,4.13265,0.949193
2025-11-20 13:44:39.850,1,2.538365,1.398509,3.419425,5.022999,6.354983,5.851238,4.128928,0.905803
2025-11-20 13:44:39.932,1,2.536322,1.362847,3.385354,5.052409,6.47325,5.854441,4.129773,0.877367
2025-11-20 13:44:39.990,1,2.510852,1.31309,3.301872,5.095485,6.581716,5.855137,4.119139,0.843609
2025-11-20 13:44:40.039,1,2.537198,1.286511,3.31844,5.14686,6.63547,5.834258,4.082732,0.824506
2025-11-20 13:44:40.088,1,2.581254,1.252618,3.35201,5.185445,6.691975,5.8187,4.041847,0.765931
2025-11-20 13:44:40.130,1,2.614739,1.231972,3.33785,5.210249,6.798236,5.725187,4.013104,0.71032
2025-11-20 13:44:40.187,1,2.670334,1.268043,3.410901,5.219907,6.748772,5.694538,3.970675,0.682652
2025-11-20 13:44:40.231,1,2.806832,1.300537,3.708122,5.222209,6.669215,5.679945,3.961232,0.653638
2025-11-20 13:44:40.287,1,2.951092,1.241173,3.88228,5.447329,6.745696,5.671768,3.935138,0.616329
2025-11-20 13:44:40.340,1,2.971799,1.244859,3.78021,5.508874,6.530539,5.665659,3.897061,0.601377
2025-11-20 13:44:40.396,1,2.919518,1.26137,3.600644,5.472099,6.448152,5.655494,3.859533,0.593681
2025-11-20 13:44:40.454,1,2.841728,1.27887,3.476166,5.389301,6.429301,5.693417,3.865641,0.579688
2025-11-20 13:44:40.509,1,2.835563,1.258777,3.426755,5.446075,6.408185,5.691718,3.823198,0.562664
2025-11-20 13:44:40.560,1,2.90865,1.251864,3.513196,5.505906,6.383984,5.66625,3.764016,0.549325
2025-11-20 13:44:40.623,1,2.896571,1.236326,3.490126,5.54602,6.36638,5.689837,3.826606,0.494251
2025-11-20 13:44:40.687,1,2.858888,1.229501,3.473166,5.537583,6.395201,5.683181,3.876858,0.465766
2025-11-20 13:44:40.726,1,2.911317,1.234296,3.635387,5.534073,6.388095,5.697499,3.849819,0.483337
2025-11-20 13:44:40.790,1,2.941774,1.220324,3.655633,5.527342,6.429904,5.734137,3.820095,0.478005
