Tag_ID,Timestamp_ms,Anchor_ID,Raw_Distance_m,Filtered_Distance_m,Signal_Power_dBm,Anchor_Status
1,91821,2,5.6113,5.6186,-82.42,1
1,91827,3,3.3265,3.3297,-81.34,1
1,91833,4,8.0323,8.0280,-89.71,1
1,91840,5,9.2709,9.3046,-85.98,1
1,91919,1,11.2602,11.2583,-89.71,1
1,91925,2,5.6160,5.6180,-82.28,1
1,91931,3,3.3358,3.3310,-81.07,1
1,91938,4,8.0182,8.0258,-90.20,1
1,91944,5,9.3225,9.3085,-85.69,1
1,92023,1,11.2555,11.2577,-89.96,1
1,92029,2,5.5832,5.6103,-82.15,1
1,92036,3,3.3077,3.3259,-81.08,1
1,92042,4,8.0182,8.0241,-89.61,1
1,92048,5,9.3178,9.3106,-85.69,1
1,92109,1,11.2555,11.2572,-90.12,1
1,92115,2,5.6254,5.6137,-81.99,1
1,92122,3,3.3218,3.3250,-81.16,1
1,92128,4,8.0276,8.0249,-90.29,1
1,92134,5,9.3132,9.3112,-85.57,1
1,92214,1,11.2462,11.2548,-90.07,1
1,92220,2,5.6020,5.6111,-82.38,1
1,92227,3,3.3358,3.3274,-81.13,1
1,92233,4,8.0417,8.0286,-89.62,1
1,92239,5,9.3085,9.3106,-86.12,1
1,92318,1,11.2555,11.2549,-90.79,1
1,92324,2,5.6113,5.6111,-82.17,1
1,92331,3,3.3265,3.3272,-81.59,1
1,92337,4,8.0323,8.0294,-89.61,1
1,92343,5,9.3648,9.3225,-85.95,1
1,92422,1,11.2696,11.2582,-90.29,1
1,92428,2,5.6020,5.6091,-82.35,1
1,92434,3,3.2983,3.3208,-81.27,1
1,92441,4,8.0229,8.0280,-89.88,1
1,92447,5,9.3085,9.3194,-85.69,1
1,92506,1,11.2602,11.2586,-90.37,1
1,92512,2,5.5973,5.6065,-82.15,1
1,92518,3,3.3171,3.3200,-81.22,1
1,92524,4,8.0276,8.0279,-89.71,1
1,92531,5,9.3085,9.3170,-85.51,1
1,92610,1,11.3212,11.2724,-89.96,1
1,92616,2,5.5832,5.6014,-82.32,1
1,92622,3,3.2983,3.3152,-81.13,1
1,92629,4,8.0229,8.0268,-90.12,1
1,92635,5,9.3038,9.3141,-85.73,1
1,92715,1,11.2743,11.2729,-90.87,1
1,92721,2,5.5926,5.5994,-82.26,1
1,92727,3,3.3358,3.3198,-81.34,1
1,92734,4,8.0323,8.0280,-89.71,1
1,92740,5,9.3319,9.3180,-85.85,1
1,92819,1,11.2931,11.2773,-90.12,1
1,92825,2,5.6067,5.6010,-82.32,1
1,92832,3,3.3030,3.3161,-81.15,1
1,92838,4,8.0229,8.0269,-90.46,1
1,92844,5,9.3272,9.3201,-85.53,1
1,92924,1,11.2368,11.2684,-90.38,1
1,92931,2,5.6067,5.6023,-82.07,1
1,92937,3,3.3358,3.3204,-81.61,1
1,92943,4,8.0182,8.0250,-89.88,1
1,92949,5,9.3507,9.3268,-85.77,1
1,93009,1,11.2227,11.2583,-90.54,1
1,93015,2,5.5973,5.6012,-82.01,1
1,93021,3,3.3077,3.3176,-79.17,1
1,93028,4,8.0229,8.0245,-90.04,1
1,93034,5,9.3132,9.3238,-85.85,1
1,93113,1,11.2602,11.2587,-90.04,1
1,93119,2,5.6020,5.6013,-82.25,1
1,93126,3,3.3077,3.3154,-80.92,1
1,93132,4,8.0276,8.0252,-90.12,1
1,93138,5,9.3272,9.3246,-85.57,1
1,93219,1,11.2508,11.2570,-90.54,1
1,93225,2,5.5832,5.5973,-81.83,1
1,93232,3,3.3358,3.3199,-81.04,1
1,93238,4,8.0323,8.0268,-89.53,1
1,93244,5,9.3272,9.3251,-85.35,1
1,93324,1,11.2602,11.2577,-90.54,1
1,93330,2,5.6067,5.5994,-82.16,1
1,93337,3,3.3452,3.3255,-80.88,1
1,93343,4,8.0229,8.0259,-89.79,1
1,93349,5,9.3178,9.3235,-85.81,1
1,93408,1,11.2368,11.2531,-90.12,1
1,93414,2,5.5926,5.5979,-82.34,1
1,93421,3,3.3265,3.3257,-78.42,1
1,93427,4,8.0323,8.0273,-89.88,1
1,93433,5,9.3178,9.3223,-86.09,1
1,93512,1,11.2884,11.2609,-90.38,1
1,93518,2,5.5879,5.5957,-82.47,1
1,93525,3,3.3405,3.3290,-81.27,1
1,93531,4,8.0229,8.0264,-89.69,1
1,93537,5,9.3507,9.3285,-85.60,1
1,93616,1,11.2743,11.2638,-91.44,1
1,93623,2,5.5785,5.5919,-82.43,1
1,93629,3,3.3218,3.3274,-81.00,1
1,93635,4,8.0323,8.0277,-90.04,1
1,93641,5,9.3554,9.3345,-85.33,1
1,93722,1,11.3118,11.2744,-90.03,1
1,93728,2,5.6067,5.5952,-81.99,1
1,93734,3,3.3171,3.3251,-78.92,1
1,93741,4,8.0276,8.0277,-89.79,1
1,93747,5,9.3178,9.3308,-85.52,1
1,93806,1,11.2696,11.2734,-90.67,1
1,93813,2,5.5879,5.5935,-82.20,1
1,93819,3,3.3030,3.3202,-81.10,1
1,93825,4,8.0605,8.0349,-90.28,1
1,93831,5,9.3507,9.3352,-85.69,1
1,93911,1,11.2508,11.2684,-90.12,1
1,93917,2,5.5973,5.5944,-81.91,1
1,93924,3,3.3124,3.3185,-79.25,1
1,93930,4,8.0088,8.0291,-89.62,1
1,93936,5,9.3225,9.3324,-85.69,1
1,94015,1,11.2696,11.2687,-90.20,1
1,94021,2,5.5879,5.5929,-82.24,1
1,94027,3,3.3077,3.3161,-81.17,1
1,94034,4,8.0370,8.0309,-90.12,1
1,94040,5,9.3695,9.3406,-85.51,1
1,94119,1,11.2227,11.2585,-90.46,1
1,94125,2,5.5738,5.5887,-82.24,1
1,94132,3,3.3171,3.3163,-80.88,1
1,94138,4,8.0041,8.0250,-89.54,1
1,94144,5,9.3272,9.3376,-85.60,1
1,94205,1,11.3212,11.2724,-90.03,1
1,94211,2,5.5644,5.5834,-81.99,1
1,94217,3,3.3312,3.3196,-80.97,1
1,94224,4,8.0276,8.0256,-89.71,1
1,94230,5,9.3038,9.3302,-85.52,1
1,94309,1,11.3025,11.2790,-90.37,1
1,94316,2,5.5644,5.5792,-82.16,1
1,94322,3,3.3312,3.3222,-81.14,1
1,94328,4,8.0417,8.0291,-90.79,1
1,94334,5,9.3460,9.3337,-85.37,1
1,94414,1,11.2368,11.2697,-90.29,1
1,94420,2,5.5785,5.5790,-82.31,1
1,94427,3,3.3030,3.3179,-78.68,1
1,94433,4,8.0229,8.0277,-90.20,1
1,94439,5,9.2991,9.3260,-85.27,1
1,94518,1,11.2696,11.2697,-90.12,1
1,94525,2,5.5926,5.5820,-82.10,1
1,94531,3,3.3077,3.3157,-81.13,1
1,94537,4,8.0276,8.0277,-89.96,1
1,94543,5,9.3507,9.3315,-85.37,1
1,94623,1,11.2837,11.2728,-90.44,1
1,94629,2,5.5644,5.5781,-82.09,1
1,94636,3,3.3499,3.3232,-80.89,1
1,94642,4,8.0276,8.0277,-90.04,1
1,94648,5,9.3413,9.3336,-85.60,1
1,94708,1,11.2462,11.2669,-90.29,1
1,94714,2,5.5926,5.5813,-81.83,1
1,94720,3,3.3218,3.3229,-79.33,1
1,94727,4,8.0464,8.0318,-89.96,1
1,94733,5,9.3460,9.3364,-85.27,1
1,94812,1,11.2462,11.2623,-90.03,1
1,94819,2,5.6067,5.5869,-82.14,1
1,94825,3,3.3218,3.3227,-81.15,1
1,94831,4,8.0229,8.0299,-90.12,1
1,94837,5,9.2991,9.3281,-85.95,1
1,94917,1,11.2790,11.2660,-89.98,1
1,94923,2,5.5644,5.5820,-81.92,1
1,94929,3,3.3077,3.3194,-78.84,1
1,94936,4,8.0229,8.0283,-90.20,1
1,94942,5,9.3085,9.3238,-85.40,1
1,95021,1,11.2743,11.2678,-90.70,1
1,95027,2,5.5832,5.5822,-82.07,1
1,95033,3,3.3312,3.3220,-80.94,1
1,95040,4,8.0323,8.0292,-89.61,1
1,95046,5,9.3366,9.3266,-85.48,1
1,95105,1,11.2133,11.2558,-90.12,1
1,95111,2,5.5691,5.5793,-82.46,1
1,95117,3,3.3265,3.3230,-81.10,1
1,95124,4,8.0323,8.0299,-89.31,1
1,95130,5,9.3272,9.3268,-85.33,1
1,95209,1,11.2508,11.2547,-90.61,1
1,95215,2,5.5644,5.5760,-82.07,1
1,95222,3,3.3358,3.3258,-81.07,1
1,95228,4,8.0088,8.0252,-90.04,1
1,95234,5,9.3319,9.3279,-85.89,1
1,95315,1,11.2837,11.2611,-90.20,1
1,95321,2,5.5832,5.5776,-82.34,1
1,95327,3,3.3030,3.3208,-80.98,1
1,95334,4,8.0229,8.0247,-89.61,1
1,95340,5,9.3460,9.3319,-85.85,1
1,95419,1,11.2462,11.2578,-89.96,1
1,95425,2,5.5785,5.5778,-81.83,1
1,95432,3,3.3218,3.3210,-81.47,1
1,95438,4,8.0229,8.0243,-89.96,1
1,95444,5,9.3319,9.3319,-85.60,1
1,95524,1,11.2368,11.2532,-90.95,1
1,95530,2,5.5832,5.5790,-82.28,1
1,95536,3,3.3030,3.3170,-81.04,1
1,95543,4,8.0417,8.0282,-89.71,1
1,95549,5,9.3460,9.3350,-85.33,1
1,95608,1,11.2602,11.2547,-90.29,1
1,95614,2,5.5785,5.5789,-82.23,1
1,95620,3,3.3452,3.3232,-80.92,1
1,95626,4,8.0276,8.0280,-90.29,1
1,95633,5,9.3460,9.3374,-85.43,1
1,95712,1,11.2790,11.2601,-90.08,1
1,95719,2,5.5926,5.5819,-82.15,1
1,95725,3,3.3077,3.3198,-79.41,1
1,95731,4,8.0276,8.0279,-90.20,1
1,95737,5,9.3225,9.3341,-85.93,1
1,95818,1,11.2227,11.2518,-90.37,1
1,95824,2,5.5738,5.5801,-81.75,1
1,95830,3,3.3171,3.3192,-81.12,1
1,95837,4,8.0229,8.0268,-90.12,1
1,95843,5,9.3366,9.3347,-85.43,1
1,95922,1,11.2696,11.2558,-90.70,1
1,95928,2,5.5926,5.5829,-82.47,1
1,95935,3,3.3171,3.3187,-81.68,1
1,95941,4,8.0182,8.0249,-90.04,1
1,95947,5,9.3366,9.3351,-85.52,1
1,96006,1,11.2978,11.2650,-90.48,1
1,96012,2,5.5879,5.5840,-82.00,1
1,96018,3,3.3171,3.3184,-81.05,1
1,96025,4,8.0323,8.0266,-90.29,1
1,96031,5,9.3319,9.3344,-85.43,1
1,96111,1,11.2321,11.2578,-90.29,1
1,96117,2,5.5738,5.5817,-82.49,1
1,96124,3,3.3124,3.3171,-81.02,1
1,96130,4,8.0088,8.0226,-89.71,1
1,96136,5,9.3413,9.3359,-85.51,1
1,96215,1,11.2555,11.2573,-89.95,1
1,96221,2,5.5691,5.5790,-82.16,1
1,96228,3,3.3312,3.3202,-81.68,1
1,96234,4,8.0417,8.0268,-90.12,1
1,96240,5,9.3460,9.3382,-85.61,1
1,96321,1,11.2743,11.2610,-90.37,1
1,96327,2,5.5785,5.5789,-82.07,1
1,96333,3,3.3030,3.3164,-78.68,1
1,96340,4,8.0464,8.0312,-89.96,1
1,96346,5,9.3319,9.3368,-85.33,1
1,96405,1,11.2321,11.2546,-90.61,1
1,96411,2,5.5879,5.5809,-82.07,1
1,96418,3,3.3358,3.3207,-81.30,1
1,96424,4,8.0276,8.0304,-89.69,1
1,96430,5,9.3132,9.3316,-85.37,1
1,96509,1,11.2462,11.2528,-90.63,1
1,96515,2,5.5973,5.5845,-82.14,1
1,96521,3,3.3077,3.3178,-81.02,1
1,96528,4,8.0323,8.0308,-89.69,1
1,96534,5,9.3413,9.3337,-85.19,1
1,96614,1,11.2415,11.2503,-90.20,1
1,96620,2,5.5785,5.5832,-82.15,1
1,96627,3,3.3171,3.3176,-80.93,1
1,96633,4,8.0323,8.0311,-89.79,1
1,96639,5,9.3413,9.3354,-85.69,1
1,96718,1,11.2555,11.2514,-90.16,1
1,96725,2,5.5973,5.5863,-82.38,1
1,96731,3,3.3312,3.3206,-81.60,1
1,96737,4,8.0088,8.0262,-90.04,1
1,96743,5,9.2991,9.3274,-85.32,1
1,96806,1,11.2180,11.2441,-90.20,1
1,96812,2,5.6067,5.5908,-81.91,1
1,96818,3,3.3124,3.3188,-80.93,1
1,96825,4,8.0182,8.0244,-89.62,1
1,96831,5,9.3507,9.3325,-85.33,1
1,96911,1,11.2321,11.2414,-90.46,1
1,96917,2,5.5879,5.5901,-82.18,1
1,96923,3,3.3358,3.3226,-80.97,1
1,96930,4,8.0229,8.0241,-89.28,1
1,96936,5,9.3413,9.3345,-85.89,1
1,97015,1,11.2790,11.2497,-89.96,1
1,97021,2,5.5973,5.5917,-82.25,1
1,97027,3,3.3077,3.3193,-81.32,1
1,97034,4,8.0229,8.0238,-89.69,1
1,97040,5,9.3319,9.3339,-85.65,1
1,97119,1,11.2837,11.2572,-91.05,1
1,97125,2,5.5926,5.5919,-82.08,1
1,97131,3,3.3030,3.3157,-79.00,1
1,97138,4,8.0276,8.0247,-90.04,1
1,97144,5,9.2991,9.3262,-85.45,1
1,97223,1,11.2743,11.2610,-90.37,1
1,97229,2,5.5832,5.5900,-82.07,1
1,97236,3,3.3171,3.3160,-80.92,1
1,97242,4,8.0135,8.0222,-89.53,1
