timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist
2025-07-02 13:52:36.234,1,2.991935,7.756586,11.17156,5.157756,2.538157,8.953308,9.709871
2025-07-02 13:52:36.377,1,2.987032,8.017873,11.16941,5.168447,2.541419,8.925543,9.714024
2025-07-02 13:52:36.565,1,2.985645,8.095994,11.16535,5.1616,2.542243,8.873861,9.729913
2025-07-02 13:52:36.613,1,2.996658,7.70472,11.16662,5.188376,2.53929,8.898329,9.731126
2025-07-02 13:52:36.800,1,2.984923,7.990623,11.16976,5.152738,2.539001,8.918203,9.721068
2025-07-02 13:52:36.848,1,2.974205,8.064353,11.16902,5.144194,2.538834,8.929779,9.723198
2025-07-02 13:52:37.048,1,2.972735,8.150252,11.17167,5.161017,2.543323,8.939845,9.723502
2025-07-02 13:52:37.098,1,2.976257,7.750533,11.17051,5.164107,2.539095,8.940432,9.724059
2025-07-02 13:52:37.252,1,2.981068,7.906252,11.17064,5.169621,2.539943,8.900506,9.728635
2025-07-02 13:52:37.353,1,2.957424,8.023754,11.1798,5.135013,2.561263,8.848516,9.724504
2025-07-02 13:52:37.508,1,2.93223,8.066486,11.16969,5.133761,2.561086,8.828794,9.706435
2025-07-02 13:52:37.666,1,2.803501,7.978762,11.17428,4.937901,2.571576,8.697412,9.661827
2025-07-02 13:52:37.867,1,2.588418,7.82569,11.17062,4.739487,2.587387,8.619421,9.659873
2025-07-02 13:52:38.810,1,2.379307,7.701303,11.15675,4.594079,2.572138,8.605676,9.672711
2025-07-02 13:52:38.810,1,2.228163,7.650181,11.16756,4.484134,2.527173,8.657212,9.711265
2025-07-02 13:52:38.864,1,2.130736,7.691095,11.15146,4.40643,2.469229,0,9.762179
2025-07-02 13:52:38.993,1,2.071179,7.741243,11.05846,4.3058,2.419227,8.746739,9.800797
2025-07-02 13:52:39.096,1,1.937381,7.837747,10.94447,4.135417,2.347365,8.865623,9.862062
2025-07-02 13:52:39.300,1,1.820147,7.92752,10.95791,4.012116,2.274823,8.959139,9.938617
2025-07-02 13:52:39.505,1,1.759555,8.015261,11.00578,3.9621,2.191391,9.071311,10.01978
2025-07-02 13:52:39.597,1,1.725666,8.096001,11.07322,3.886042,2.103981,9.169963,10.07682
2025-07-02 13:52:39.918,1,1.677717,8.18292,11.1448,3.776403,2.013012,9.268094,10.15845
2025-07-02 13:52:39.918,1,1.625173,8.26321,11.23735,3.682046,1.918633,9.401964,10.21987
2025-07-02 13:52:39.975,1,1.605689,8.304402,11.27967,3.642917,1.870033,9.451739,10.26413
2025-07-02 13:52:40.121,1,1.590688,8.400538,11.35827,3.588382,1.774564,9.574858,10.38432
2025-07-02 13:52:40.325,1,1.640403,8.512919,11.44262,3.659591,1.681458,9.686842,10.53435
2025-07-02 13:52:40.470,1,1.615192,8.640123,11.53968,3.530697,1.590822,9.792749,10.65737
2025-07-02 13:52:40.797,1,1.598956,8.754132,11.62684,3.479989,1.500422,9.846714,10.75512
2025-07-02 13:52:40.798,1,1.586697,8.804333,11.65983,3.444035,1.460247,9.802476,10.79412
2025-07-02 13:52:40.940,1,1.615323,8.880717,11.7256,3.523319,1.387502,9.7942,10.85728
2025-07-02 13:52:41.037,1,1.669491,8.947209,11.77361,3.541512,1.334796,9.753954,10.92927
2025-07-02 13:52:41.191,1,1.658621,9.000208,11.81049,3.468348,1.32109,9.712945,10.9579
2025-07-02 13:52:41.349,1,1.617427,9.035683,11.81009,3.407911,1.339366,9.877663,10.9708
2025-07-02 13:52:41.553,1,1.597382,9.044765,11.80161,3.394077,1.347161,9.941529,10.9653
2025-07-02 13:52:41.656,1,1.561058,9.074541,11.76359,3.380986,1.393311,10.09626,11.01306
2025-07-02 13:52:41.754,1,1.520344,9.10604,11.73336,3.348884,1.459114,10.04589,11.04827
2025-07-02 13:52:42.168,1,1.485386,9.120588,11.7211,3.300447,1.488112,10.06642,11.05156
2025-07-02 13:52:42.168,1,1.417311,9.093101,11.71825,3.264359,1.562506,10.0858,10.94422
2025-07-02 13:52:42.592,1,1.39222,8.983311,11.74039,3.255285,1.573863,10.08303,0
2025-07-02 13:52:43.240,1,1.328632,8.909336,11.55987,3.153987,1.675904,10.14506,0
2025-07-02 13:52:43.601,1,1.067053,8.848198,11.49737,2.815826,1.938994,10.39458,10.97539
2025-07-02 13:52:44.216,1,0.87409,8.845222,0,2.581645,2.145798,10.5763,11.02376
2025-07-02 13:52:44.729,1,0.627002,8.849829,0,2.317345,2.419826,10.78937,11.11736
2025-07-02 13:52:45.559,1,0.344256,8.846112,0,2.130014,2.754525,10.98648,11.07227
2025-07-02 13:52:45.575,1,0.079142,8.834418,11.20481,2.05133,2.997755,11.11524,10.99675
2025-07-02 13:52:45.854,1,-0.406907,8.77087,10.76069,1.875992,3.372355,11.29065,10.84364
2025-07-02 13:52:45.855,1,-0.783621,8.60272,10.4349,1.828464,3.647151,11.21781,10.72038
2025-07-02 13:52:46.161,1,-1.052953,8.396613,10.17325,1.868224,3.837075,11.15822,10.64587
2025-07-02 13:52:46.600,1,-1.248402,8.208863,9.960342,1.924634,4.008805,11.10374,0
2025-07-02 13:52:46.771,1,-1.577199,8.238535,9.639082,2.167646,4.517809,10.93731,10.26574
2025-07-02 13:52:46.982,1,-1.78894,8.313597,9.321007,2.413455,4.702524,10.81368,9.972172
2025-07-02 13:52:47.186,1,-1.937338,7.784401,9.075091,2.602115,4.902047,10.66305,9.765321
2025-07-02 13:52:47.284,1,-1.935081,7.263238,8.879898,2.808517,4.889011,10.55752,9.572472
2025-07-02 13:52:47.439,1,-1.944193,6.958361,8.698728,3.002772,5.038597,10.4696,9.382919
2025-07-02 13:52:47.594,1,-1.889864,6.787846,8.526287,3.202068,5.071751,10.37235,9.210567
2025-07-02 13:52:47.800,1,-1.835881,6.651775,8.34016,3.340964,5.100861,10.27056,9.025194
2025-07-02 13:52:47.906,1,-1.707508,6.580583,8.142924,3.557012,5.117312,10.16751,8.885972
2025-07-02 13:52:48.107,1,-1.790293,6.361142,7.974794,3.671304,5.429883,10.06521,8.747668
2025-07-02 13:52:48.461,1,-1.953826,6.079979,7.808661,3.846766,5.662372,9.970707,8.587223
2025-07-02 13:52:48.462,1,-2.124407,6.189724,7.642596,4.034799,5.960941,9.884521,8.417915
2025-07-02 13:52:48.462,1,-2.236668,5.893848,7.557752,4.1042,6.06085,9.857826,8.346272
2025-07-02 13:52:49.399,1,-2.379126,5.777942,7.387498,4.304978,6.227935,9.823352,8.182234
2025-07-02 13:52:49.400,1,-2.414272,5.946054,7.298897,4.418297,6.301019,9.788412,8.094265
2025-07-02 13:52:49.540,1,-2.427635,6.016472,7.214319,4.498324,6.342442,9.749793,8.013286
2025-07-02 13:52:49.643,1,-2.171449,5.724793,6.778657,4.963785,6.806624,9.613686,7.601738
2025-07-02 13:52:49.746,1,-1.921599,5.33132,6.481032,5.28687,7.030694,9.468735,7.296299
2025-07-02 13:52:50.118,1,-1.869043,5.150602,6.351224,5.462027,7.125419,9.407476,7.170876
2025-07-02 13:52:50.119,1,-1.835294,4.825003,6.117236,5.761987,7.304761,9.312516,6.965883
2025-07-02 13:52:50.461,1,-1.856247,4.542235,5.90098,6.017868,7.468736,9.25588,6.779554
2025-07-02 13:52:50.462,1,-1.907012,4.314158,5.706653,6.178823,7.652584,9.23196,6.606859
2025-07-02 13:52:51.261,1,-2.09335,4.122017,5.528186,0,7.954604,9.167368,6.366306
2025-07-02 13:52:51.262,1,-2.224932,3.993204,5.324954,6.480743,8.123962,9.14984,6.218328
2025-07-02 13:52:51.262,1,-2.336214,3.85383,5.153112,6.697875,8.288043,9.153784,6.098867
2025-07-02 13:52:51.385,1,-2.506539,3.582802,4.855099,7.032789,8.53697,9.137613,5.887282
2025-07-02 13:52:51.492,1,-2.641183,3.354141,4.59119,7.286982,8.727951,9.147346,5.722742
2025-07-02 13:52:51.691,1,-2.700966,3.24301,4.479813,7.402804,8.844677,9.167371,5.653634
2025-07-02 13:52:51.794,1,-2.810188,3.031499,4.283929,7.547281,9.063173,9.222652,5.539733
2025-07-02 13:52:51.894,1,-2.910998,2.840921,4.121905,7.702478,9.267952,9.292038,5.465489
2025-07-02 13:52:52.312,1,-2.996088,2.687635,3.97871,7.863422,9.395545,9.305763,5.389215
2025-07-02 13:52:52.313,1,-3.065694,2.540187,3.817714,8.098009,9.543959,9.349425,5.294626
2025-07-02 13:52:52.360,1,-3.133271,2.385387,3.643823,8.364096,9.708016,9.38229,5.190086
2025-07-02 13:52:52.562,1,-3.26145,2.271485,3.475804,8.60778,9.879961,9.445752,5.284999
2025-07-02 13:52:52.715,1,-3.423965,2.165837,3.296276,8.804846,10.07996,9.531548,5.325082
2025-07-02 13:52:53.432,1,-3.514389,2.073158,3.207676,0,10.29902,9.785701,5.339593
2025-07-02 13:52:54.227,1,-3.652641,1.931296,2.975028,0,10.63127,10.03554,5.37886
