timestamp,tag_id,x,y,z,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-25 14:26:15.346,1,1.896328,3.407716,0.072015,4.168757,3.331908,3.974325,9.165868,9.184426,4.979752
2025-11-25 14:26:15.405,1,1.885807,3.404373,0.00055,4.16031,3.332997,4.003175,9.19479,9.173141,5.011176
2025-11-25 14:26:15.457,1,1.867348,3.38635,0.268748,4.158851,3.347469,4.050994,9.215233,9.178833,5.020806
2025-11-25 14:26:15.512,1,1.861407,3.376563,0.022822,4.159242,3.365013,4.037233,9.250456,9.174907,5.013651
2025-11-25 14:26:15.573,1,1.859422,3.379368,1,4.154303,3.369562,4.018221,9.266792,9.173237,5.016553
2025-11-25 14:26:15.620,1,1.856014,3.372029,0.084587,4.141849,3.359428,4.006382,9.280398,9.169452,4.995401
2025-11-25 14:26:15.674,1,1.854104,3.374965,0.013819,4.136477,3.352923,4.005604,9.275643,9.166131,5.000535
2025-11-25 14:26:15.763,1,1.854673,3.377474,0.274953,4.139092,3.340232,4.018286,9.248925,9.170677,5.005496
2025-11-25 14:26:15.827,1,1.859396,3.376656,0.019908,4.149771,3.326998,4.024267,9.227386,9.176881,5.010901
2025-11-25 14:26:15.873,1,1.866636,3.378612,0.271263,4.1246,3.344054,4.004498,9.196125,9.173278,5.021232
2025-11-25 14:26:15.927,1,1.869823,3.376296,0.027176,4.09651,3.343829,4.010916,9.146169,9.189057,5.007239
2025-11-25 14:26:15.974,1,1.862663,3.403464,0.002014,4.09466,3.339887,3.989599,9.098091,9.192078,5.161035
2025-11-25 14:26:16.023,1,1.815429,3.511079,0.210164,4.106541,3.335878,3.987585,9.052768,9.193456,5.623001
2025-11-25 14:26:16.085,1,1.785157,3.594465,0.365879,4.14899,3.323775,3.976022,9.027678,9.18703,5.801551
2025-11-25 14:26:16.127,1,1.81386,3.576354,0.152013,4.164294,3.306634,3.996821,9.012454,9.186005,5.485859
2025-11-25 14:26:16.177,1,1.841944,3.538057,0.047775,4.184764,3.29254,4.004519,9.024483,9.184925,5.300683
2025-11-25 14:26:16.224,1,1.869438,3.518611,0.001747,4.213899,3.278453,3.975238,9.017262,9.163318,5.186274
2025-11-25 14:26:16.274,1,1.903649,3.501768,0.274991,4.229872,3.27681,3.999237,9.066871,9.148004,5.114948
2025-11-25 14:26:16.336,1,1.909764,3.475929,0.012496,4.241629,3.269478,3.991032,9.086994,9.152635,5.064262
2025-11-25 14:26:16.396,1,1.92107,3.468464,0.259467,4.248191,3.270553,3.965648,9.106585,9.146113,5.045812
2025-11-25 14:26:16.458,1,1.916642,3.454877,0.009172,4.243314,3.277082,3.977881,9.14624,9.116253,5.016976
2025-11-25 14:26:16.512,1,1.88777,3.474742,0.275834,4.221243,3.287032,3.969172,9.154791,9.120106,5.170677
2025-11-25 14:26:16.570,1,1.892962,3.468862,0.032817,4.17399,3.288933,3.989597,9.112404,9.101493,5.111461
2025-11-25 14:26:16.619,1,1.891657,3.461919,2.4e-05,4.128833,3.290773,3.961077,9.103714,9.090189,5.099463
2025-11-25 14:26:16.664,1,1.887309,3.447063,0.289861,4.115448,3.29926,3.976719,9.106034,9.094714,5.08755
2025-11-25 14:26:16.724,1,1.861574,3.472274,0.056326,4.11341,3.295659,3.986555,9.100667,9.097248,5.182944
2025-11-25 14:26:16.776,1,1.842356,3.496252,0.122016,4.09859,3.305105,3.98388,9.119487,9.096473,5.396304
2025-11-25 14:26:16.824,1,1.810894,3.52705,0.256294,4.090746,3.29863,3.979485,9.133766,9.100023,5.522032
2025-11-25 14:26:16.874,1,1.735366,3.604656,0.698856,4.08574,3.286994,3.979129,9.16771,9.1053,5.795166
2025-11-25 14:26:16.931,1,1.686702,3.72811,1.28661,4.08847,3.293508,3.945308,9.16861,9.119895,6.164385
2025-11-25 14:26:16.991,1,1.631674,3.80084,1.694923,4.096919,3.288724,3.947683,9.276385,9.121175,6.338101
2025-11-25 14:26:17.044,1,1.631619,3.710238,1.330144,4.112875,3.302507,3.923789,9.367311,9.126307,5.904934
2025-11-25 14:26:17.097,1,1.526492,3.807332,2.007042,4.1305,3.305243,3.948546,9.488485,9.160181,6.399998
2025-11-25 14:26:17.149,1,1.514512,3.809417,2.064206,4.136376,3.295851,3.931697,9.570952,9.163365,6.254402
2025-11-25 14:26:17.208,1,1.51996,3.795934,2.011426,4.142944,3.289676,3.925014,9.600056,9.183372,6.133958
2025-11-25 14:26:17.264,1,1.515902,3.775982,1.966261,4.138407,3.286854,3.902302,9.683535,9.186204,6.050335
2025-11-25 14:26:17.315,1,1.485643,3.727199,1.792523,4.131617,3.26833,3.950558,9.794075,9.188838,5.97842
2025-11-25 14:26:17.375,1,1.460082,3.718853,1.73279,4.12635,3.253973,3.948772,9.774294,9.19875,5.980982
2025-11-25 14:26:17.424,1,1.510975,3.653582,1.290624,4.11796,3.233729,3.94286,9.680987,9.199014,5.657515
2025-11-25 14:26:17.479,1,1.566419,3.587065,0.822261,4.123005,3.21775,3.958636,9.639368,9.236115,5.444551
2025-11-25 14:26:17.536,1,1.603972,3.542469,0.517273,4.109838,3.205396,3.976958,9.580257,9.266944,5.344464
2025-11-25 14:26:17.595,1,1.625401,3.519085,0.326769,4.104611,3.194665,3.989028,9.533976,9.293386,5.285051
2025-11-25 14:26:17.642,1,1.647089,3.49611,0.185409,4.090476,3.186885,3.970886,9.488722,9.318887,5.20985
2025-11-25 14:26:17.704,1,1.620442,3.538579,0.345907,4.078785,3.181124,4.001086,9.464453,9.321019,5.465031
2025-11-25 14:26:17.757,1,1.607124,3.556701,0.363523,4.093,3.174976,4.012421,9.436481,9.314002,5.496495
2025-11-25 14:26:17.814,1,1.6119,3.573464,0.404261,4.103598,3.171928,3.971632,9.417651,9.317353,5.467016
2025-11-25 14:26:17.863,1,1.593853,3.595895,0.437605,4.120024,3.177567,4.001675,9.413235,9.315003,5.685688
2025-11-25 14:26:17.923,1,1.552095,3.716017,0.80457,4.186778,3.183642,4.001253,9.400306,9.306221,5.908567
2025-11-25 14:26:18.001,1,1.544564,3.773762,0.859226,4.261288,3.200685,4.018493,9.378064,9.29766,6.018467
2025-11-25 14:26:18.046,1,1.553493,3.799864,0.725241,4.336811,3.211735,4.023236,9.367891,9.29476,6.050771
2025-11-25 14:26:18.096,1,1.566762,3.824899,0.699153,4.396166,3.217517,3.998009,9.355151,9.285979,6.073374
2025-11-25 14:26:18.146,1,1.581531,3.837081,0.612326,4.458342,3.206761,4.021714,9.343714,9.273277,6.102311
2025-11-25 14:26:18.202,1,1.624972,3.855838,0.408659,4.505786,3.187439,3.995914,9.294772,9.25428,6.147535
2025-11-25 14:26:18.249,1,1.72825,3.834566,0.079628,4.589278,3.190901,3.993827,9.240063,9.235023,6.00368
2025-11-25 14:26:18.314,1,1.798926,3.809604,0.002963,4.638185,3.192547,3.96853,9.180894,9.22345,5.647884
2025-11-25 14:26:18.363,1,1.878481,3.749415,0.261485,4.57691,3.189176,3.940485,9.103755,9.216071,5.46139
2025-11-25 14:26:18.408,1,1.931131,3.713032,0.005179,4.562462,3.18148,3.906292,9.03722,9.201343,5.347443
2025-11-25 14:26:18.463,1,1.98927,3.697614,0.223293,4.634053,3.171629,3.937678,8.98725,9.194347,5.250148
2025-11-25 14:26:18.521,1,2.026357,3.70907,1,4.70853,3.16691,3.917941,8.965872,9.201838,5.174357
2025-11-25 14:26:18.573,1,2.067221,3.721637,1,4.740758,3.195351,3.907919,8.940678,9.204332,5.106797
2025-11-25 14:26:18.631,1,2.094978,3.714569,1,4.743049,3.230711,3.938665,8.902703,9.248071,5.075786
2025-11-25 14:26:18.680,1,2.101203,3.709348,1,4.722939,3.254029,3.923047,8.88217,9.248111,5.041528
2025-11-25 14:26:18.744,1,2.121365,3.671746,1,4.644735,3.260027,3.914812,8.854154,9.147791,5.0252
2025-11-25 14:26:18.802,1,2.126963,3.627234,0.00109,4.586844,3.253423,3.908089,8.854891,9.106795,5.003072
2025-11-25 14:26:18.846,1,2.131112,3.612963,0.214174,4.559876,3.248027,3.9009,8.842078,9.079813,4.992633
2025-11-25 14:26:18.898,1,2.127687,3.604404,1,4.541871,3.242786,3.903003,8.83614,9.04928,4.976396
2025-11-25 14:26:18.963,1,2.146762,3.618898,0.013858,4.594719,3.245816,3.866491,8.849008,9.038914,4.967678
2025-11-25 14:26:19.023,1,2.169707,3.611929,0.218578,4.587118,3.245477,3.883892,8.830679,9.026956,4.977715
2025-11-25 14:26:19.072,1,2.177258,3.613139,1,4.588364,3.249764,3.863853,8.830037,9.033625,4.95456
2025-11-25 14:26:19.124,1,2.175092,3.619434,0.018388,4.597069,3.246719,3.861003,8.832526,9.040002,4.940484
2025-11-25 14:26:19.177,1,2.192575,3.629854,0.225812,4.625256,3.258451,3.827765,8.821476,9.031879,4.938619
2025-11-25 14:26:19.227,1,2.187683,3.646053,1,4.658528,3.27491,3.842892,8.848036,9.029138,4.951769
2025-11-25 14:26:19.682,1,2.181076,3.645891,0.023497,4.644629,3.287677,3.850979,8.846562,9.021139,4.971602
2025-11-25 14:26:19.682,1,2.183091,3.655031,0.226469,4.666673,3.293345,3.839937,8.852944,9.015595,4.973521
2025-11-25 14:26:19.682,1,2.202502,3.667935,1,4.718444,3.301978,3.850955,8.839403,8.993106,4.990004
2025-11-25 14:26:19.682,1,2.197019,3.684237,0.008643,4.75022,3.289484,3.871486,8.851796,8.989466,5.038247
2025-11-25 14:26:19.682,1,2.203279,3.689118,0.208104,4.776432,3.303197,3.874664,8.851953,8.982429,5.034519
2025-11-25 14:26:19.682,1,2.230828,3.701613,0.181881,4.839674,3.300014,3.847531,8.837766,8.98863,5.015187
2025-11-25 14:26:19.734,1,2.256064,3.712602,0.163655,4.911822,3.299802,3.881603,8.818324,8.981692,4.983759
2025-11-25 14:26:19.734,1,2.258934,3.706941,0.171652,4.890036,3.300252,3.868826,8.824834,8.979656,4.986996
2025-11-25 14:26:19.734,1,2.282393,3.72305,0.175814,4.913173,3.300632,3.856182,8.809664,8.991667,5.006592
2025-11-25 14:26:19.782,1,2.28671,3.7272,0.18305,4.890727,3.312267,3.852216,8.781112,9.0137,5.028056
2025-11-25 14:26:19.841,1,2.267892,3.697084,0.191871,4.835055,3.324403,3.87178,8.821758,9.023854,5.030736
2025-11-25 14:26:19.891,1,2.242736,3.672012,1,4.73402,3.329246,3.838424,8.845143,9.034633,5.025801
2025-11-25 14:26:19.937,1,2.228608,3.645312,0.031443,4.644202,3.318255,3.843717,8.779165,9.044407,5.048933
2025-11-25 14:26:19.989,1,2.206751,3.610905,0.228502,4.565125,3.303753,3.865976,8.761569,9.054592,5.037645
2025-11-25 14:26:20.049,1,2.186283,3.595917,1,4.505468,3.282735,3.879908,8.758574,9.057671,5.041965
2025-11-25 14:26:20.101,1,2.167246,3.583832,0.031442,4.466695,3.26455,3.865347,8.748806,9.058156,5.045275
2025-11-25 14:26:20.158,1,2.161144,3.566744,0.230119,4.4359,3.254435,3.880791,8.741275,9.0565,5.043478
2025-11-25 14:26:20.220,1,2.161201,3.559439,1,4.422953,3.238729,3.852408,8.748548,9.047547,5.037332
2025-11-25 14:26:20.276,1,2.000339,3.667349,0.021893,4.417968,3.233562,3.859915,8.752294,9.942495,5.03372
2025-11-25 14:26:20.334,1,1.997788,3.653716,0.222764,4.398695,3.23423,3.874278,8.756289,9.567202,5.01793
2025-11-25 14:26:20.386,1,2.036956,3.605179,1,4.397023,3.234514,3.920092,8.763893,9.353791,4.995444
2025-11-25 14:26:20.441,1,2.098502,3.56665,0.019801,4.39048,3.241492,3.888394,8.748244,9.215428,4.983387
2025-11-25 14:26:20.496,1,2.129222,3.549104,0.233578,4.38765,3.254699,3.884797,8.759235,9.12415,4.999802
2025-11-25 14:26:20.553,1,2.138719,3.535598,1,4.389737,3.264333,3.902865,8.753836,9.078035,4.996524
2025-11-25 14:26:20.608,1,2.157693,3.528095,0.045644,4.394903,3.278482,3.879396,8.770473,9.040587,4.990513
2025-11-25 14:26:21.115,1,2.229803,3.565189,1,0,3.330489,3.973775,8.771162,9.019976,4.951502
2025-11-25 14:26:21.174,1,2.210453,3.40903,0.001305,4.407724,3.366562,4.105557,8.773276,8.992445,4.902022
2025-11-25 14:26:21.224,1,2.204201,3.390737,0.204895,4.419559,3.359462,4.17435,8.766612,8.967077,4.863338
2025-11-25 14:26:21.285,1,2.257423,3.277326,0.196037,4.42419,3.693779,4.249128,8.761986,8.959269,4.821057
2025-11-25 14:26:21.328,1,2.320265,3.214373,1,4.435072,4.010698,4.260814,8.794989,8.94128,4.78641
2025-11-25 14:26:21.378,1,2.320293,3.203354,0.038406,4.445366,3.834949,4.265155,8.829193,8.924951,4.779879
2025-11-25 14:26:21.424,1,2.3556,3.192348,1,4.449668,4.061257,4.24037,8.802992,8.914804,4.763823
2025-11-25 14:26:21.474,1,2.345743,3.202349,0.042305,4.432579,3.867239,4.251461,8.783624,8.911628,4.74693
2025-11-25 14:26:21.523,1,2.310511,3.220154,0.206944,4.402755,3.709013,4.266238,8.746645,8.91017,4.739885
2025-11-25 14:26:21.579,1,2.275744,3.220077,0.173928,4.390248,3.640177,4.288608,8.733157,8.921938,4.748853
2025-11-25 14:26:22.462,1,5.501495,5.612001,1,0,3.666203,4.315456,0,8.899554,4.755927
2025-11-25 14:26:22.514,1,2.504158,3.440191,1,4.397178,3.65276,4.384996,8.734406,8.865061,4.76298
2025-11-25 14:26:22.574,1,2.300478,3.251227,1,4.416704,3.641383,4.50266,8.740812,8.850676,4.759422
2025-11-25 14:26:22.625,1,2.29054,3.208782,0.002787,4.422699,3.648177,4.56495,8.757829,8.851957,4.759804
2025-11-25 14:26:22.676,1,2.30018,3.173137,0.197566,4.40481,3.630652,4.605293,8.7646,8.857228,4.747247
2025-11-25 14:26:22.738,1,2.297667,3.147369,0.174859,4.390718,3.620251,4.658815,8.761571,8.854673,4.732493
2025-11-25 14:26:22.797,1,2.26174,3.157139,0.16593,4.383881,3.608407,4.62006,8.779541,8.862105,4.730889
2025-11-25 14:26:22.846,1,2.211942,3.174655,0.17055,4.366374,3.5753,4.636342,8.797716,8.878238,4.737984
2025-11-25 14:26:22.924,1,2.19612,3.189148,0.162311,4.372445,3.547245,4.616066,8.802863,8.882857,4.756439
2025-11-25 14:26:22.958,1,2.171033,3.213827,0.171639,4.38673,3.519731,4.650055,8.814972,8.895225,4.782522
2025-11-25 14:26:23.018,1,2.152977,3.215328,0.180294,4.385707,3.485647,4.633513,8.827061,8.920581,4.790993
2025-11-25 14:26:23.065,1,2.182094,3.257199,0.21764,4.376346,3.467704,4.595695,8.827598,8.948647,4.811105
2025-11-25 14:26:23.122,1,2.153498,3.273839,1,4.390013,3.445874,4.588489,8.839435,8.965358,4.824705
2025-11-25 14:26:23.174,1,2.109002,3.272589,1,4.376782,3.412457,4.53886,8.846866,8.989774,4.81419
2025-11-25 14:26:23.236,1,2.109461,3.270088,1,4.383608,3.43096,4.468015,8.836061,8.995283,4.812632
2025-11-25 14:26:23.285,1,2.133254,3.273551,0.000136,4.376913,3.53568,4.410586,8.838591,8.985383,4.805459
2025-11-25 14:26:23.346,1,2.124988,3.281012,0.211594,4.356616,3.492334,4.393312,8.85016,8.985461,4.816084
2025-11-25 14:26:23.395,1,2.11758,3.289259,1,4.345782,3.467138,4.369924,8.842433,8.984259,4.8261
2025-11-25 14:26:23.448,1,2.115011,3.30702,0.005631,4.328255,3.451729,4.350664,8.821858,8.967861,4.826428
2025-11-25 14:26:23.506,1,2.115771,3.318752,0.222617,4.319588,3.452968,4.336061,8.775043,8.97482,4.84263
2025-11-25 14:26:23.559,1,2.116104,3.330653,1,4.318224,3.444644,4.323886,8.752367,8.978132,4.87872
2025-11-25 14:26:23.617,1,2.095266,3.32798,0.028626,4.322694,3.445923,4.333474,8.900733,8.978987,4.888319
2025-11-25 14:26:23.666,1,2.025636,3.308835,0.226567,4.320688,3.425827,4.347259,9.173347,8.989189,4.897391
2025-11-25 14:26:23.724,1,1.982571,3.299255,1,4.312087,3.398668,4.325145,9.368711,8.997806,4.896096
2025-11-25 14:26:23.774,1,1.918821,3.294345,0.036202,4.307805,3.406018,4.340358,9.590681,9.005917,4.911891
2025-11-25 14:26:23.841,1,1.897516,3.27536,0.227381,4.31221,3.403006,4.366072,9.715561,9.000352,4.909971
2025-11-25 14:26:23.898,1,1.903017,3.266955,1,4.303267,3.389744,4.366963,9.555242,9.0002,4.894645
2025-11-25 14:26:23.985,1,1.928816,3.260096,0.013419,4.297593,3.383289,4.376581,9.417387,9.012898,4.878075
2025-11-25 14:26:24.040,1,1.9431,3.271228,0.215539,4.290827,3.360652,4.372859,9.326468,9.019454,4.900946
2025-11-25 14:26:24.085,1,1.95264,3.290241,1,4.282576,3.347332,4.337022,9.260212,9.0194,4.91415
2025-11-25 14:26:24.134,1,1.951592,3.305896,0.0303,4.2779,3.345471,4.288172,9.283649,9.022823,4.914571
2025-11-25 14:26:24.199,1,1.93562,3.307471,0.234498,4.262864,3.341812,4.272544,9.367744,9.028358,4.9093
2025-11-25 14:26:24.258,1,1.905206,3.310427,1,4.256717,3.30125,4.271701,9.478516,9.01963,4.904471
2025-11-25 14:26:24.308,1,1.876931,3.308751,0.030338,4.263688,3.27718,4.266575,9.563955,9.0194,4.88692
2025-11-25 14:26:24.358,1,1.873945,3.329502,0.228487,4.280697,3.248401,4.217296,9.631418,9.011083,4.876261
2025-11-25 14:26:24.405,1,1.872642,3.331286,1,4.278952,3.22229,4.20095,9.669376,9.016736,4.859783
2025-11-25 14:26:24.451,1,1.871005,3.330906,0.023405,4.295037,3.222207,4.199278,9.710153,9.003603,4.845163
2025-11-25 14:26:24.499,1,1.866141,3.311581,0.212045,4.28996,3.227562,4.238017,9.737459,8.997805,4.823266
2025-11-25 14:26:24.546,1,1.864672,3.299835,0.186118,4.288383,3.244518,4.262958,9.666958,8.993126,4.805825
2025-11-25 14:26:24.596,1,1.860862,3.291226,0.186909,4.290075,3.237549,4.271191,9.71179,8.987179,4.802482
2025-11-25 14:26:24.659,1,1.850743,3.280983,0.192202,4.273715,3.246213,4.268915,9.757806,8.980111,4.800008
2025-11-25 14:26:24.711,1,1.848222,3.274709,1,4.269413,3.262422,4.270061,9.689926,8.978118,4.799527
2025-11-25 14:26:24.765,1,1.820482,3.184725,1,4.269691,3.283763,4.632114,9.677494,8.977486,4.79118
2025-11-25 14:26:24.814,1,1.832719,3.153225,1,4.270654,3.295124,4.579186,9.619051,8.940576,4.777691
2025-11-25 14:26:24.865,1,1.859314,3.20277,1,4.268817,3.300988,4.463306,9.544196,8.935348,4.80117
2025-11-25 14:26:24.926,1,1.86501,3.222551,1,4.257698,3.298551,4.395758,9.571488,8.94519,4.786543
2025-11-25 14:26:24.978,1,1.87099,3.240488,1,4.264526,3.302948,4.355042,9.615699,8.937115,4.796434
2025-11-25 14:26:25.029,1,1.883321,3.257049,1,4.272009,3.301934,4.311206,9.660973,8.931403,4.801256
2025-11-25 14:26:25.084,1,1.895898,3.271857,1,4.276096,3.293491,4.275022,9.700679,8.926429,4.792459
2025-11-25 14:26:25.546,1,1.977489,3.29994,0.185793,4.271535,3.289378,4.272768,0,8.923763,4.794051
2025-11-25 14:26:25.613,1,1.931796,3.281812,0.200669,4.253228,3.307853,4.247915,9.380967,8.912012,4.790961
2025-11-25 14:26:25.662,1,1.966088,3.288344,1,4.246145,3.31988,4.246617,9.187487,8.915916,4.780908
2025-11-25 14:26:25.715,1,2.004536,3.294512,0.012355,4.229296,3.325692,4.25859,9.066863,8.91588,4.779415
2025-11-25 14:26:25.773,1,2.022607,3.297449,0.21765,4.224698,3.331292,4.264168,9.006853,8.924371,4.786914
2025-11-25 14:26:25.833,1,2.034076,3.299682,1,4.215464,3.327324,4.243913,8.95454,8.927335,4.762904
2025-11-25 14:26:25.877,1,2.04992,3.297373,0.004606,4.232072,3.329863,4.25594,8.941044,8.929835,4.749129
2025-11-25 14:26:25.937,1,2.056535,3.299123,0.207166,4.236874,3.333019,4.269672,8.908696,8.932388,4.749518
2025-11-25 14:26:25.992,1,2.064741,3.306069,1,4.240476,3.334128,4.25741,8.893636,8.928761,4.758724
2025-11-25 14:26:26.047,1,2.065251,3.30979,0.005994,4.240821,3.332502,4.259375,8.907862,8.932543,4.765014
2025-11-25 14:26:26.100,1,2.066035,3.31158,0.213352,4.22964,3.332201,4.247956,8.895093,8.938524,4.770341
2025-11-25 14:26:26.155,1,2.042355,3.304976,1,4.228135,3.337316,4.240159,9.054995,8.92719,4.771963
2025-11-25 14:26:26.210,1,2.038082,3.301113,0.014432,4.229413,3.326034,4.22219,9.013069,8.918114,4.763843
2025-11-25 14:26:26.263,1,2.038508,3.297803,0.208773,4.235945,3.316761,4.25493,9.001883,8.913759,4.767787
2025-11-25 14:26:26.323,1,2.0442,3.295027,1,4.240383,3.290985,4.265145,8.970888,8.917677,4.747146
2025-11-25 14:26:26.381,1,2.054257,3.305087,1,4.245834,3.275088,4.247948,8.932913,8.906702,4.756033
2025-11-25 14:26:26.426,1,2.053654,3.305981,1,4.243954,3.253693,4.250551,8.920839,8.898194,4.759696
2025-11-25 14:26:26.478,1,2.035339,3.304021,1,4.249039,3.245877,4.247504,9.027985,8.885765,4.763184
2025-11-25 14:26:26.540,1,2.019818,3.291851,1,4.25569,3.2492,4.269012,9.07998,8.874761,4.765423
2025-11-25 14:26:26.591,1,2.033762,3.286477,1,4.253167,3.256045,4.267271,9.025173,8.857038,4.758029
2025-11-25 14:26:26.646,1,2.02111,3.277911,1,4.249214,3.258603,4.286586,9.091105,8.850644,4.749503
2025-11-25 14:26:26.696,1,2.018562,3.278053,1,4.254533,3.273038,4.272645,9.086516,8.852396,4.750095
2025-11-25 14:26:26.765,1,1.52317,2.316397,1,4.262026,3.282048,8.170786,9.124261,8.857038,4.745613
2025-11-25 14:26:26.823,1,1.589294,2.373677,1,4.255858,3.298574,6.643291,9.134945,8.83277,4.750825
2025-11-25 14:26:26.874,1,1.714658,2.680586,1,4.281134,3.304119,5.716697,9.124909,8.837063,4.765395
2025-11-25 14:26:26.935,1,1.831068,2.907488,0.025484,4.27069,3.309907,5.165431,9.130325,8.847604,4.774593
2025-11-25 14:26:26.985,1,1.921099,3.049306,0.089359,4.272174,3.309952,4.821592,9.084435,8.848707,4.763476
2025-11-25 14:26:27.045,1,1.972597,3.149037,0.131325,4.27504,3.307573,4.580831,9.106508,8.860203,4.779883
2025-11-25 14:26:27.096,1,2.018712,3.205996,0.154465,4.271024,3.312462,4.455836,9.05753,8.859586,4.785356
2025-11-25 14:26:27.172,1,2.048096,3.246053,0.169081,4.280447,3.299199,4.378739,9.031485,8.870723,4.795806
2025-11-25 14:26:27.224,1,2.054445,3.286103,0.181934,4.277993,3.289867,4.284729,9.023829,8.886927,4.799732
2025-11-25 14:26:27.280,1,2.067627,3.349668,0.207504,4.278452,3.284092,4.2243,8.996613,8.905401,4.799588
2025-11-25 14:26:27.328,1,2.033467,3.33687,0.189069,4.271832,3.281391,4.202447,8.987103,8.910301,4.815168
2025-11-25 14:26:27.374,1,2.031173,3.338389,0.189723,4.268041,3.270082,4.189969,8.973946,8.905908,4.810241
2025-11-25 14:26:27.439,1,2.022586,3.352938,0.183564,4.280477,3.243177,4.193659,8.963305,8.921071,4.826586
2025-11-25 14:26:27.486,1,1.924634,3.329692,0.197751,4.260744,3.216239,4.201562,9.417174,8.913134,4.83697
2025-11-25 14:26:27.533,1,1.844352,3.331868,1,4.260042,3.218746,4.185153,9.77256,8.913383,4.867684
2025-11-25 14:26:27.588,1,1.790625,3.314498,0.03808,4.258003,3.221304,4.175338,9.795576,8.941507,4.874476
2025-11-25 14:26:27.640,1,1.831542,3.321137,0.231402,4.25078,3.214346,4.186051,9.603621,8.94534,4.877352
2025-11-25 14:26:27.696,1,1.869733,3.344457,1,4.242587,3.225087,4.143849,9.441185,8.969805,4.891066
2025-11-25 14:26:27.747,1,1.903873,3.357952,0.039531,4.240717,3.215729,4.128238,9.385731,8.969116,4.903202
2025-11-25 14:26:27.805,1,1.911309,3.364745,0.22425,4.253743,3.169756,4.14872,9.328895,8.957172,4.895832
2025-11-25 14:26:27.858,1,1.891527,3.36583,1,4.266374,3.100482,4.161752,9.456943,8.962344,4.884323
2025-11-25 14:26:27.915,1,1.801375,3.377325,0.003298,4.269096,3.029162,4.153864,9.710898,8.960551,4.877454
2025-11-25 14:26:27.970,1,1.798,3.391403,0.199679,4.279854,3.007849,4.158206,9.617614,8.965782,4.882602
2025-11-25 14:26:28.023,1,1.854015,3.399875,0.173388,4.295371,3.023912,4.157452,9.409622,8.951692,4.878602
2025-11-25 14:26:28.074,1,1.854751,3.401392,0.184849,4.294304,3.069587,4.150338,9.544496,8.959487,4.897917
2025-11-25 14:26:28.134,1,1.821435,3.373229,0.192957,4.296898,3.131646,4.199311,9.782737,8.951082,4.915874
2025-11-25 14:26:28.191,1,1.779461,3.362652,1,4.302952,3.174298,4.18188,10.4012,8.949327,4.932885
2025-11-25 14:26:28.243,1,1.821796,3.37853,0.036856,4.316175,3.216904,4.160089,9.948378,8.946068,4.978664
2025-11-25 14:26:28.297,1,1.883479,3.397345,0.227604,4.323063,3.228726,4.166436,9.603523,8.944682,4.991514
2025-11-25 14:26:28.358,1,1.904132,3.40978,1,4.302275,3.245575,4.138299,9.374814,8.989429,5.006579
2025-11-25 14:26:28.411,1,1.825596,3.424423,0.06762,4.294127,3.248895,4.066046,9.937523,9.006007,5.021363
2025-11-25 14:26:28.470,1,1.666399,3.41504,0.111458,4.305182,3.237557,4.043911,10.36473,9.018039,5.022744
