timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist
2025-07-02 17:45:36.029,1,2.130054,7.555235,11.04643,4.594933,2.545695,8.784945,9.65062
2025-07-02 17:45:36.175,1,2.092716,7.593937,11.05566,4.571459,2.566706,8.722797,9.653402
2025-07-02 17:45:36.299,1,2.076522,7.607619,11.05424,4.590594,2.590991,8.700721,9.653599
2025-07-02 17:45:36.411,1,2.087183,7.595873,11.0469,4.605673,2.58867,8.686776,9.642662
2025-07-02 17:45:36.658,1,2.111821,7.5605,11.03165,4.63913,2.636472,8.674354,9.706133
2025-07-02 17:45:36.709,1,2.139776,7.510778,11.00915,4.660727,2.688405,8.648035,9.658673
2025-07-02 17:45:36.819,1,2.146329,7.488982,10.99829,4.665506,2.716357,8.633293,9.625907
2025-07-02 17:45:36.922,1,2.140945,7.466686,10.97223,4.663017,2.778522,8.590741,9.568273
2025-07-02 17:45:37.105,1,2.132922,7.419132,10.95115,4.689944,2.857945,8.487977,9.49664
2025-07-02 17:45:37.201,1,2.155776,7.374549,10.92203,4.721409,2.880579,8.449538,9.425081
2025-07-02 17:45:37.299,1,2.149203,7.356703,10.89999,4.723915,2.92751,8.394395,9.343381
2025-07-02 17:45:37.406,1,2.161136,7.31591,10.88424,4.731316,2.962749,8.370397,9.296327
2025-07-02 17:45:37.563,1,2.18253,7.217175,10.80183,4.727995,3.033691,8.310291,9.22234
2025-07-02 17:45:37.658,1,2.198585,7.124003,10.74361,4.727471,3.081832,8.24973,9.133189
2025-07-02 17:45:37.770,1,2.189291,7.084905,10.71059,4.723733,3.148246,8.230737,9.089035
2025-07-02 17:45:37.917,1,2.170619,7.009666,10.65652,4.740415,3.252641,8.190468,9.017791
2025-07-02 17:45:38.058,1,2.123904,6.954495,10.60676,4.734664,3.385352,8.163363,8.966346
2025-07-02 17:45:38.212,1,2.042279,6.932333,10.56813,4.714483,3.501319,8.154393,8.92117
2025-07-02 17:45:38.322,1,2.004779,6.920594,10.54174,4.706362,3.538316,8.148157,8.896885
2025-07-02 17:45:38.524,1,1.94273,6.889974,10.48995,4.688083,3.607221,8.136632,8.859191
2025-07-02 17:45:38.618,1,1.924466,6.84395,10.44538,4.675596,3.583362,8.117664,8.817404
2025-07-02 17:45:38.776,1,1.970509,6.798553,10.43158,4.684341,3.481106,8.104002,8.798417
2025-07-02 17:45:38.845,1,2.07769,6.702859,10.39519,4.685185,3.395942,8.071475,8.756436
2025-07-02 17:45:39.021,1,2.094401,6.64763,10.36296,4.701001,3.524332,8.024557,8.70699
2025-07-02 17:45:39.238,1,2.145767,6.56075,10.32081,4.738013,3.546034,7.963129,8.643691
2025-07-02 17:45:39.347,1,2.1784,6.461737,10.26355,4.79239,3.657403,7.867094,8.564594
2025-07-02 17:45:39.442,1,2.185356,6.406756,10.23293,4.830238,3.760392,7.789655,8.517529
2025-07-02 17:45:40.082,1,2.183211,6.351689,10.2039,4.872159,3.871716,0,8.382484
2025-07-02 17:45:40.177,1,2.168816,6.290983,10.17092,4.943141,4.046484,7.626796,8.266889
2025-07-02 17:45:40.319,1,2.215871,6.130412,10.12358,5.087031,4.179799,7.368281,8.065276
2025-07-02 17:45:40.505,1,2.324252,5.913334,10.04439,5.234638,4.367537,7.153254,7.892054
2025-07-02 17:45:40.677,1,2.445909,5.686652,9.98535,5.378168,4.478131,6.948512,7.741829
2025-07-02 17:45:40.773,1,2.648062,5.432919,9.928556,5.513024,4.548747,6.758178,7.616854
2025-07-02 17:45:40.883,1,2.737479,5.309766,9.901462,5.586496,4.624835,6.666609,7.550117
2025-07-02 17:45:41.028,1,2.875863,5.098727,9.869997,5.715539,4.773171,6.506138,7.427764
2025-07-02 17:45:41.133,1,2.967015,4.924521,9.836378,5.824194,4.927163,6.371377,7.317524
2025-07-02 17:45:41.276,1,3.015701,4.8362,9.816166,5.885943,4.990147,6.303046,7.258862
2025-07-02 17:45:41.384,1,3.054541,4.692427,9.79251,6.000343,5.204227,6.178711,7.153463
2025-07-02 17:45:41.524,1,2.993075,4.604503,9.764546,6.08663,5.446534,6.05702,7.040529
2025-07-02 17:45:41.618,1,2.944181,4.569535,9.74569,6.13602,5.572992,5.989726,6.974659
2025-07-02 17:45:41.773,1,2.947428,4.435038,9.688224,6.243531,5.714608,5.851405,6.862843
2025-07-02 17:45:41.868,1,2.890043,4.337619,9.656202,6.325527,5.892068,5.721113,6.754859
2025-07-02 17:45:41.959,1,2.893564,4.277419,9.635371,6.368789,5.93366,5.653399,6.697157
2025-07-02 17:45:42.134,1,2.892976,4.1835,9.617663,6.429919,6.029444,5.530607,6.593087
2025-07-02 17:45:42.261,1,2.907678,4.091681,9.607944,6.513682,6.137116,5.387087,6.496036
2025-07-02 17:45:42.413,1,2.952877,3.981113,9.621593,6.645375,6.265498,5.233585,6.393106
2025-07-02 17:45:42.522,1,2.992186,3.916654,9.633251,6.72677,6.33754,5.157496,6.334476
2025-07-02 17:45:42.633,1,3.088854,3.770391,9.653909,6.889486,6.489814,5.012387,6.23049
2025-07-02 17:45:42.752,1,3.17597,3.620317,9.665647,7.040928,6.659536,4.879021,6.140981
2025-07-02 17:45:42.895,1,3.188013,3.558485,9.668617,7.108544,6.766799,4.801453,6.093469
2025-07-02 17:45:42.989,1,3.182349,3.44586,9.66756,7.236149,6.966632,4.673295,5.991897
2025-07-02 17:45:43.192,1,3.278415,3.283467,9.662762,7.368096,6.981992,4.549067,5.892342
2025-07-02 17:45:43.355,1,3.37833,3.122038,9.683799,7.512499,7.193491,4.416507,5.809986
2025-07-02 17:45:43.416,1,3.426684,3.044518,9.69726,7.589941,7.256429,4.347824,5.774432
2025-07-02 17:45:43.521,1,3.532783,2.88995,9.710399,7.71424,7.363267,4.230827,5.690475
2025-07-02 17:45:43.686,1,3.636317,2.741459,9.722291,7.833474,7.468455,4.120519,5.608746
2025-07-02 17:45:43.792,1,3.710685,2.652464,9.727258,7.904276,7.512128,4.056067,5.57515
2025-07-02 17:45:43.897,1,3.848896,2.484086,9.740949,8.028809,7.613675,3.947709,5.501295
2025-07-02 17:45:44.100,1,3.97238,2.31868,9.74258,8.143586,7.720249,3.836299,5.416366
2025-07-02 17:45:44.288,1,4.068815,2.152093,9.710194,8.24312,7.83828,3.761375,5.331503
2025-07-02 17:45:44.381,1,4.093629,2.024848,9.663224,8.271712,7.9307,3.713345,5.247259
2025-07-02 17:45:44.522,1,4.088442,1.974052,9.634631,8.291357,7.966584,3.706656,5.204393
2025-07-02 17:45:44.691,1,3.848633,2.063826,9.592792,8.40461,8.021061,3.737656,5.122511
2025-07-02 17:45:44.788,1,3.654241,2.170836,9.571459,8.408385,8.052534,3.778409,5.078184
2025-07-02 17:45:44.976,1,3.444581,2.238926,9.534844,8.390869,8.140942,3.712393,5.011192
2025-07-02 17:45:45.116,1,3.348772,2.230038,9.505832,8.44872,8.197526,3.705249,4.956575
2025-07-02 17:45:45.225,1,3.33577,2.103088,9.49023,8.444831,8.216975,3.668247,4.930232
2025-07-02 17:45:45.974,1,3.312162,1.945773,9.468824,8.481329,0,3.597724,4.892789
2025-07-02 17:45:46.067,1,3.298045,1.887583,9.45207,8.504414,8.212289,3.55546,4.871203
2025-07-02 17:45:46.257,1,3.276623,1.798404,9.436559,8.544492,8.197688,3.496156,4.839659
2025-07-02 17:45:46.354,1,3.261209,1.750191,9.427246,8.552922,8.185822,3.464525,4.825222
2025-07-02 17:45:46.459,1,3.254628,1.7287,9.424846,8.572632,8.184039,3.455799,4.820619
2025-07-02 17:45:46.615,1,3.243296,1.697137,9.413569,8.581188,8.184323,3.448999,4.80134
2025-07-02 17:45:46.708,1,3.238183,1.683166,9.411081,8.592588,8.185978,3.4437,4.798902
2025-07-02 17:45:46.865,1,3.230258,1.668802,9.406824,8.590658,8.182517,3.446599,4.794606
