timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist
2025-07-02 12:58:29.746,1,0.779481,4.219134,4.546773,3.001122,1.656092,5.329548,0
2025-07-02 12:58:29.749,1,0.966807,4.174262,5.798788,3.352517,1.863022,6.048399,0
2025-07-02 12:58:29.900,1,1.146014,4.23326,6.875939,3.63348,2.050283,6.639333,2.715939
2025-07-02 12:58:31.249,1,1.474712,4.877982,8.484161,4.06586,2.304717,7.478301,0
2025-07-02 12:58:31.937,1,1.622299,5.22982,9.052205,4.220452,2.38774,7.768232,0
2025-07-02 12:58:32.145,1,1.755121,4.966118,9.48145,4.341527,2.439362,8.022107,3.887246
2025-07-02 12:58:32.863,1,2.11746,6.662159,10.75993,4.549892,2.564428,8.784471,8.16693
2025-07-02 12:58:33.273,1,2.161671,7.09676,11.02365,4.581343,2.594894,8.996633,9.176443
2025-07-02 12:58:33.678,1,2.19216,7.410211,11.08301,4.608184,2.608545,9.069007,9.466146
2025-07-02 12:58:35.056,1,2.210964,7.558601,11.12951,4.59907,2.564233,9.167908,9.60522
2025-07-02 12:58:35.114,1,2.212503,7.611558,11.1547,4.528575,2.48301,9.174076,9.659101
2025-07-02 12:58:35.628,1,2.025048,7.792936,11.13981,4.275551,2.3873,9.217253,9.821725
2025-07-02 12:58:36.084,1,1.862709,7.992211,11.21196,4.070193,2.215885,9.436941,10.00304
2025-07-02 12:58:37.265,1,1.814141,8.454789,11.45255,3.882417,1.869108,9.857615,10.35649
2025-07-02 12:58:37.772,1,1.572568,9.068344,11.6685,3.36841,1.536616,10.52455,10.79036
2025-07-02 12:58:38.394,1,1.413627,9.458974,11.77947,3.222543,1.473693,10.77219,10.94518
2025-07-02 12:58:39.261,1,1.187007,9.22963,11.5192,2.937187,1.762678,10.80363,10.93943
2025-07-02 12:58:39.903,1,0.386477,9.128658,11.11963,2.318442,2.518131,11.11606,10.95162
2025-07-02 12:58:40.338,1,-0.210092,8.759923,10.84963,1.930913,2.917745,11.38331,9.668656
2025-07-02 12:58:43.664,1,-0.919792,8.514656,0,1.942634,3.775761,11.35501,10.32802
2025-07-02 12:58:43.664,1,-1.056902,8.404301,0,2.200407,4.041081,11.17567,10.0968
2025-07-02 12:58:43.664,1,-1.232437,8.205887,0,2.589744,4.472539,10.96964,9.794417
2025-07-02 12:58:43.968,1,-1.420819,7.929782,0,2.992558,4.880223,10.78527,9.421058
2025-07-02 12:58:44.642,1,-1.642235,7.579045,0,3.466969,5.381207,10.60016,8.996524
2025-07-02 12:58:45.458,1,-1.861819,7.164344,0,4.0096,5.883456,10.43106,8.533145
2025-07-02 12:58:46.074,1,-2.074074,6.687055,0,4.666486,6.464347,10.28789,8.050883
2025-07-02 12:58:46.790,1,-2.131768,6.133828,0,5.334754,7.090995,10.21877,7.580829
2025-07-02 12:58:48.664,1,-2.327228,5.529129,0,0,7.875483,10.27052,7.099578
2025-07-02 12:58:49.861,1,-2.327228,5.529129,0,0,0,10.51379,6.838437
2025-07-02 12:58:51.092,1,-2.809031,4.820236,0,0,8.995245,10.68992,6.583156
2025-07-02 12:58:51.807,1,-3.246709,4.411192,0,6.612453,9.730165,10.69878,6.279634
2025-07-02 12:58:52.525,1,-3.512088,3.879705,0,7.578141,10.24077,10.57936,5.893993
2025-07-02 12:58:53.343,1,-3.588721,3.299808,0,8.332777,10.54031,10.2937,5.449533
2025-07-02 12:58:53.837,1,-3.502627,2.731246,0,8.875309,10.74165,9.896092,4.948881
2025-07-02 12:58:54.541,1,-3.273229,2.22516,0,9.227695,10.75877,9.402961,4.441715
2025-07-02 12:58:55.288,1,-2.955786,1.761693,0,9.576864,10.75243,8.910975,3.919118
2025-07-02 12:58:56.620,1,-2.444129,1.315556,0,0,10.69986,8.170337,3.482863
2025-07-02 12:58:57.235,1,-1.847125,0.963885,0,9.925596,10.64647,7.447155,3.11493
2025-07-02 12:58:59.169,1,-1.181655,0.692937,0,10.2626,10.5883,6.701338,2.950382
2025-07-02 12:58:59.169,1,-0.472825,0.496499,0,10.52833,10.52018,5.956517,3.006459
2025-07-02 12:58:59.385,1,0.246063,0.346433,0,10.79133,10.48988,5.214545,3.14128
2025-07-02 12:58:59.925,1,0.959616,0.250512,0,11.08638,10.43313,4.476863,3.415125
2025-07-02 12:59:00.717,1,1.653114,0.197183,0,11.3163,10.41479,3.813971,3.821128
2025-07-02 12:59:01.336,1,2.30136,0.199066,0,11.48306,10.34251,3.211434,4.23486
2025-07-02 12:59:01.947,1,2.842625,0.232237,0,11.6213,10.26858,2.768796,4.477553
2025-07-02 12:59:02.640,1,3.331913,0.299668,0,11.71764,10.2089,2.396924,4.860315
2025-07-02 12:59:03.379,1,3.757007,0.383911,0,11.79583,10.15617,2.098839,5.160674
2025-07-02 12:59:04.100,1,4.111018,0.468461,0,11.87229,10.1213,1.880001,5.380248
2025-07-02 12:59:04.813,1,4.389814,0.540748,0,11.94534,10.09619,1.68668,5.501662
2025-07-02 12:59:05.429,1,4.624277,0.605632,0,11.99087,10.08491,1.53913,5.652194
2025-07-02 12:59:06.144,1,4.782313,0.64342,0,12.00669,10.08958,1.435534,5.645251
2025-07-02 12:59:07.343,1,5.224428,0.803209,0,12.02005,10.09011,1.351695,0
2025-07-02 12:59:08.077,1,5.234108,0.680607,0,12.05013,10.0812,1.300854,5.741314
2025-07-02 12:59:08.807,1,5.194736,0.590462,0,11.99592,10.05148,1.322326,5.593555
2025-07-02 12:59:09.432,1,5.112666,0.571014,0,11.81492,9.821232,1.476774,5.485653
2025-07-02 12:59:10.241,1,4.998404,0.620337,0,11.57964,9.612803,1.727603,5.416062
2025-07-02 12:59:10.826,1,4.843153,0.755133,0,11.21818,9.292986,2.084606,5.369077
2025-07-02 12:59:11.882,1,4.657724,0.990805,0,10.74598,8.831483,2.531598,5.417368
2025-07-02 12:59:11.882,1,4.460949,1.264333,10.39214,10.34692,8.41074,2.918253,5.470533
2025-07-02 12:59:12.701,1,3.555446,2.581543,9.965765,8.807635,7.031018,4.461516,5.919544
2025-07-02 12:59:13.669,1,2.974682,3.612833,10.00056,7.687722,5.983966,5.571294,6.599492
2025-07-02 12:59:14.205,1,2.487021,4.806088,9.940401,6.642325,5.023204,6.680278,7.560097
2025-07-02 12:59:14.808,1,2.170682,5.828093,10.03241,5.78948,4.277797,7.555665,8.296146
2025-07-02 12:59:15.308,1,1.778099,6.367748,10.15668,5.132648,3.673499,8.140368,8.541551
2025-07-02 12:59:16.369,1,1.73383,6.960164,10.58036,4.480161,2.982216,8.897239,9.37468
2025-07-02 12:59:17.851,1,1.676661,7.521262,10.90953,3.976944,2.441938,0,10.09239
2025-07-02 12:59:17.992,1,1.51534,7.762847,10.9569,3.652181,2.472512,9.626352,10.35116
2025-07-02 12:59:18.534,1,0.460815,8.76407,10.99308,2.512228,2.665649,10.82209,10.89877
2025-07-02 12:59:20.172,1,-0.386994,9.065439,0,1.804181,3.239719,11.47888,11.12852
2025-07-02 12:59:20.275,1,-0.556399,9.015034,10.80218,1.74874,3.35723,11.49275,11.07993
2025-07-02 12:59:20.787,1,-0.92126,8.712575,10.29283,1.878823,3.543406,11.28584,10.7396
2025-07-02 12:59:21.320,1,-0.6165,8.552376,10.20013,2.1901,3.241583,10.88392,10.4146
2025-07-02 12:59:21.809,1,-0.267222,8.333,10.24865,2.539405,3.039132,10.50093,10.12419
2025-07-02 12:59:22.888,1,0.150511,8.017562,0,3.150805,3.038026,9.951059,9.852329
2025-07-02 12:59:23.040,1,0.319165,7.993491,10.51309,3.322109,2.879061,9.814418,9.8141
2025-07-02 12:59:24.620,1,1.102671,7.832786,0,3.926559,2.63916,9.250163,0
2025-07-02 12:59:24.787,1,1.260376,7.815701,10.91617,4.075763,2.654165,9.155342,9.747485
2025-07-02 12:59:25.396,1,1.969973,7.781213,11.08696,4.556405,2.627781,8.879633,9.97753
