timestamp,tag_id,x,y,z,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist,device_timestamp
2025-11-28 12:27:32.516,1,1.861868,3.635792,1,4.298276,3.172055,3.991161,8.909079,0.0,5.192517,124628
2025-11-28 12:27:32.573,1,1.874374,3.645179,0.265743,4.303316,3.168855,3.982179,8.900923,0.0,5.215576,124649
2025-11-28 12:27:32.575,1,1.869035,3.653598,0.065283,4.317599,3.171539,3.994854,8.904922,0.0,5.250113,124670
2025-11-28 12:27:32.576,1,1.865959,3.65567,0.012998,4.333907,3.176737,4.019227,8.909074,0.0,5.287383,124691
2025-11-28 12:27:32.637,1,1.85746,3.66191,1,4.333154,3.172504,4.029938,8.919558,0.0,5.318499,124715
2025-11-28 12:27:32.638,1,1.857358,3.70653,0.284574,4.343958,3.171276,3.909889,8.92255,0.0,5.348959,124736
2025-11-28 12:27:32.638,1,1.8688,3.702453,0.076606,4.3472,3.168248,3.937482,8.922812,0.0,5.267082,124756
2025-11-28 12:27:32.769,1,1.876997,3.68753,0.019143,4.362152,3.171066,3.956914,8.915768,0.0,5.199132,124777
2025-11-28 12:27:32.770,1,1.879862,3.678201,1,4.368627,3.164978,3.995874,8.905101,0.0,5.2052,124798
2025-11-28 12:27:32.770,1,1.866603,3.676585,0.253829,4.36746,3.164376,4.012774,8.918532,0.0,5.263772,124819
2025-11-28 12:27:32.770,1,1.856237,3.684158,0.057471,4.36448,3.163906,4.014555,8.926929,0.0,5.29285,124840
2025-11-28 12:27:32.770,1,1.845594,3.684742,0.006504,4.360087,3.156292,4.04597,8.935543,0.0,5.322759,124861
2025-11-28 12:27:32.770,1,1.838293,3.686602,1,4.355628,3.157607,4.039389,8.942256,0.0,5.341925,124882
2025-11-28 12:27:32.816,1,1.823814,3.686666,0.256123,4.354223,3.156561,4.066359,8.938169,0.0,5.358932,124903
2025-11-28 12:27:32.816,1,1.813866,3.691633,0.056197,4.353129,3.153674,4.078058,8.936019,0.0,5.377364,124924
2025-11-28 12:27:32.819,1,1.808712,3.695696,0.004841,4.375056,3.151425,4.101672,8.937449,0.0,5.395869,124945
2025-11-28 12:27:32.872,1,1.820806,3.700186,1,4.366258,3.153814,4.097294,8.9396,0.0,5.402007,124966
2025-11-28 12:27:32.872,1,1.808782,3.696682,0.249718,4.382182,3.160852,4.111485,8.937134,0.0,5.400577,124987
2025-11-28 12:27:32.927,1,1.831901,3.70581,0.05476,4.347995,3.162196,4.09148,8.936248,0.0,5.405675,125008
2025-11-28 12:27:32.927,1,1.836864,3.704629,0.003936,4.351382,3.169456,4.120415,8.93038,0.0,5.410684,125029
2025-11-28 12:27:32.927,1,1.822183,3.695507,1,4.319851,3.174078,4.124326,8.930984,0.0,5.408375,125050
2025-11-28 12:27:32.983,1,1.797142,3.676034,0.263412,4.288031,3.173538,4.124268,8.923172,0.0,5.404504,125071
2025-11-28 12:27:32.983,1,1.792641,3.663414,0.063991,4.265305,3.171047,4.134576,8.915012,0.0,5.40563,125092
2025-11-28 12:27:32.983,1,1.788123,3.661153,0.01833,4.246558,3.174283,4.123972,8.909689,0.0,5.415826,125113
2025-11-28 12:27:33.038,1,1.785575,3.651844,1,4.223665,3.176804,4.14263,8.90554,0.0,5.404098,125134
2025-11-28 12:27:33.038,1,1.777776,3.644602,0.273528,4.205825,3.177734,4.126106,8.908521,0.0,5.40842,125155
2025-11-28 12:27:33.084,1,1.779339,3.635768,0.08039,4.189851,3.181564,4.1153,8.906701,0.0,5.403504,125176
2025-11-28 12:27:33.084,1,1.776381,3.628843,0.030679,4.176367,3.179372,4.127588,8.903213,0.0,5.394495,125197
2025-11-28 12:27:33.085,1,1.777627,3.623276,0.007913,4.163787,3.180771,4.11542,8.901529,0.0,5.381263,125218
2025-11-28 12:27:33.169,1,1.778507,3.619452,1,4.162268,3.178754,4.117327,8.899182,0.0,5.374057,125239
2025-11-28 12:27:33.169,1,1.7768,3.598708,0.274459,4.147623,3.185466,4.138486,8.899424,0.0,5.363264,125260
2025-11-28 12:27:33.169,1,1.7809,3.591019,0.075827,4.146564,3.193803,4.138409,8.894435,0.0,5.355888,125281
2025-11-28 12:27:33.169,1,1.781414,3.588159,0.026073,4.146775,3.190981,4.143526,8.892618,0.0,5.348069,125302
2025-11-28 12:27:33.221,1,1.780731,3.586515,0.002987,4.141762,3.19603,4.144407,8.902592,0.0,5.346118,125323
2025-11-28 12:27:33.221,1,1.781438,3.5825,1,4.137856,3.191681,4.13681,8.90001,0.0,5.335278,125344
2025-11-28 12:27:33.278,1,1.779757,3.572316,0.270202,4.134811,3.190363,4.152635,8.897998,0.0,5.32683,125365
2025-11-28 12:27:33.279,1,1.78583,3.570539,0.071401,4.131403,3.187264,4.140116,8.895394,0.0,5.311964,125386
2025-11-28 12:27:33.375,1,1.791237,3.563256,0.019552,4.131854,3.200382,4.146927,8.899578,0.0,5.305555,125407
2025-11-28 12:27:33.375,1,1.792967,3.558092,1,4.124957,3.214746,4.150164,8.897661,0.0,5.301597,125428
2025-11-28 12:27:33.378,1,1.792991,3.560071,0.271202,4.125794,3.211444,4.137155,8.903416,0.0,5.308866,125449
2025-11-28 12:27:33.378,1,1.798615,3.55701,0.075972,4.126447,3.226473,4.129088,8.901688,0.0,5.303141,125470
2025-11-28 12:27:33.378,1,1.801814,3.552047,0.023217,4.130062,3.218512,4.144546,8.905518,0.0,5.289361,125491
2025-11-28 12:27:33.476,1,1.802945,3.551165,1,4.132879,3.215414,4.134847,8.905396,0.0,5.277586,125512
2025-11-28 12:27:33.476,1,1.804222,3.543309,0.261568,4.130933,3.214035,4.150069,8.902196,0.0,5.26841,125533
2025-11-28 12:27:33.476,1,1.799424,3.538805,0.062251,4.129416,3.218138,4.170216,8.907985,0.0,5.27472,125554
2025-11-28 12:27:33.476,1,1.797076,3.538854,0.01365,4.126163,3.215122,4.156923,8.912497,0.0,5.271354,125575
2025-11-28 12:27:33.476,1,1.800633,3.536204,1,4.128805,3.215879,4.151742,8.904622,0.0,5.258376,125596
2025-11-28 12:27:33.591,1,1.804294,3.531183,0.253987,4.136042,3.212327,4.171519,8.898486,0.0,5.245156,125617
2025-11-28 12:27:33.591,1,1.805016,3.528083,0.052461,4.141681,3.220948,4.17347,8.899917,0.0,5.238996,125638
2025-11-28 12:27:33.591,1,1.812307,3.533208,1,4.152289,3.215242,4.193629,8.892748,0.0,5.226946,125659
2025-11-28 12:27:33.591,1,1.913095,3.490994,0.242921,4.160555,3.208724,4.196914,8.88509,8.80579,5.200989,125684
2025-11-28 12:27:33.591,1,1.938071,3.471879,0.03966,4.171139,3.218141,4.207757,8.887406,8.860812,5.199399,125709
2025-11-28 12:27:33.653,1,1.94339,3.470208,1,4.173174,3.226515,4.192392,8.888176,8.886089,5.196089,125738
2025-11-28 12:27:33.653,1,1.948701,3.46324,0.232902,4.172689,3.232005,4.19595,8.881527,8.908894,5.200757,125763
2025-11-28 12:27:33.707,1,1.945995,3.465223,0.036765,4.173347,3.231106,4.192509,8.878417,8.923559,5.188863,125787
2025-11-28 12:27:33.707,1,1.95066,3.460389,1,4.178002,3.233512,4.209502,8.871851,8.930846,5.165098,125812
2025-11-28 12:27:33.707,1,1.948783,3.449142,0.226207,4.174381,3.235388,4.228957,8.871912,8.945844,5.156932,125837
2025-11-28 12:27:33.754,1,1.945941,3.452944,0.024496,4.17363,3.225459,4.208913,8.869888,8.952354,5.148498,125862
2025-11-28 12:27:33.754,1,1.935984,3.45591,1,4.173045,3.226005,4.205718,8.875559,8.943968,5.150208,125887
2025-11-28 12:27:33.801,1,1.938977,3.454035,0.228933,4.172589,3.230572,4.208405,8.886191,8.945715,5.144293,125912
2025-11-28 12:27:33.854,1,1.942289,3.447736,0.024642,4.17534,3.225848,4.224996,8.879981,8.951219,5.134506,125937
2025-11-28 12:27:33.854,1,1.9467,3.446142,1,4.18059,3.236663,4.217216,8.876177,8.944118,5.118596,125962
2025-11-28 12:27:33.854,1,1.952798,3.440196,0.222774,4.186752,3.237843,4.223579,8.883566,8.9303,5.111374,125987
2025-11-28 12:27:33.910,1,1.953593,3.441394,0.021717,4.186377,3.235656,4.22336,8.883112,8.940241,5.124384,126012
2025-11-28 12:27:33.910,1,1.952534,3.440865,1,4.191262,3.225668,4.241827,8.877581,8.944881,5.117956,126037
2025-11-28 12:27:34.188,1,1.953045,3.446817,0.218896,4.202317,3.219955,4.243794,8.880519,8.938144,5.126407,126062
2025-11-28 12:27:34.190,1,1.951818,3.447223,0.014141,4.201613,3.217574,4.239114,8.880737,8.933928,5.134028,126087
2025-11-28 12:27:34.190,1,1.951636,3.450173,1,4.207278,3.216754,4.233396,8.877801,8.928573,5.128578,126112
2025-11-28 12:27:34.190,1,1.956459,3.453609,0.213943,4.224117,3.218186,4.21962,8.879655,8.924398,5.11294,126137
2025-11-28 12:27:34.190,1,1.961086,3.45439,0.013923,4.216532,3.221373,4.230629,8.879028,8.915968,5.121463,126162
2025-11-28 12:27:34.190,1,1.959423,3.447361,1,4.215797,3.225927,4.257847,8.885789,8.899044,5.114644,126187
2025-11-28 12:27:34.190,1,1.953734,3.448578,0.21532,4.205906,3.220157,4.254208,8.881738,8.893104,5.137287,126212
2025-11-28 12:27:34.279,1,1.969821,3.448115,0.011059,4.203375,3.222909,4.259655,8.880651,8.882261,5.142507,126237
2025-11-28 12:27:34.279,1,1.962984,3.446426,1,4.207615,3.227124,4.258722,8.879806,8.896591,5.153823,126262
2025-11-28 12:27:34.280,1,1.959662,3.458298,0.222069,4.214025,3.227303,4.22279,8.884323,8.894299,5.1585,126287
2025-11-28 12:27:34.280,1,1.953165,3.464819,0.01753,4.213844,3.230548,4.235171,8.889915,8.890441,5.175606,126312
2025-11-28 12:27:34.280,1,1.956452,3.464921,1,4.215774,3.236184,4.222039,8.885988,8.883292,5.186865,126337
2025-11-28 12:27:34.280,1,1.968214,3.472782,0.224121,4.213136,3.232292,4.215948,8.886035,8.891182,5.189427,126362
2025-11-28 12:27:34.280,1,1.961962,3.470647,0.026419,4.217293,3.23133,4.203952,8.892284,8.908721,5.182105,126387
2025-11-28 12:27:34.404,1,1.962844,3.478157,1,4.216391,3.237829,4.171824,8.890942,8.902716,5.198143,126412
2025-11-28 12:27:34.404,1,1.954809,3.482571,0.234724,4.212581,3.229432,4.165425,8.894037,8.887681,5.204429,126437
2025-11-28 12:27:34.404,1,1.955528,3.481452,0.033989,4.211683,3.225995,4.181147,8.894379,8.882177,5.217611,126462
2025-11-28 12:27:34.404,1,1.956997,3.475515,1,4.217196,3.2316,4.192363,8.891539,8.876853,5.201998,126487
2025-11-28 12:27:34.404,1,1.966762,3.488754,0.243033,4.21528,3.239075,4.175218,8.891397,8.885129,5.186724,126512
2025-11-28 12:27:34.502,1,1.963526,3.481414,0.035235,4.227247,3.2449,4.177389,8.895427,8.88433,5.190352,126537
2025-11-28 12:27:34.502,1,1.963887,3.48246,1,4.229325,3.241155,4.160442,8.895461,8.876459,5.182826,126562
2025-11-28 12:27:34.502,1,1.966643,3.480281,0.232041,4.228873,3.24445,4.15759,8.896523,8.88068,5.188351,126587
2025-11-28 12:27:34.502,1,1.963635,3.478962,0.032248,4.222309,3.24184,4.158474,8.896317,8.87258,5.180231,126612
2025-11-28 12:27:34.556,1,1.965982,3.474784,1,4.229619,3.237736,4.169517,8.898226,8.876621,5.165619,126637
2025-11-28 12:27:34.556,1,1.971168,3.460246,0.222952,4.222889,3.236608,4.166733,8.901785,8.873558,5.148019,126662
2025-11-28 12:27:34.616,1,1.973608,3.449591,0.01701,4.226964,3.236764,4.189415,8.895239,8.894986,5.109453,126690
2025-11-28 12:27:34.616,1,1.973193,3.448933,1,4.217715,3.241028,4.179133,8.887032,8.900295,5.113568,126715
2025-11-28 12:27:34.616,1,1.975683,3.446341,0.220736,4.214648,3.233997,4.181475,8.882707,8.883724,5.113668,126740
2025-11-28 12:27:34.666,1,1.977316,3.437507,0.012208,4.213294,3.244049,4.195726,8.882442,8.883235,5.097179,126765
2025-11-28 12:27:34.666,1,1.975519,3.434413,1,4.212239,3.238421,4.210973,8.882236,8.885961,5.101932,126790
2025-11-28 12:27:34.856,1,1.96806,3.432298,0.215191,4.210381,3.241284,4.198005,8.883111,8.87773,5.100459,126815
2025-11-28 12:27:34.856,1,1.975094,3.424272,0.007822,4.205827,3.238338,4.206536,8.879651,8.876493,5.077566,126840
2025-11-28 12:27:34.856,1,1.980314,3.421299,1,4.206419,3.237077,4.187299,8.874884,8.867246,5.063867,126865
2025-11-28 12:27:34.857,1,1.988471,3.420947,0.211395,4.217236,3.240236,4.172307,8.884629,8.868322,5.041802,126890
2025-11-28 12:27:34.857,1,1.986664,3.414092,0.006148,4.205992,3.243734,4.167872,8.892224,8.869162,5.03289,126915
2025-11-28 12:27:34.857,1,1.986464,3.407389,1,4.186874,3.243353,4.154061,8.90332,8.890525,5.002129,126940
2025-11-28 12:27:34.857,1,1.982102,3.396076,0.208201,4.182331,3.232702,4.164008,8.905755,8.892677,4.986441,126965
2025-11-28 12:27:34.905,1,1.977246,3.373741,1,4.189144,3.237862,4.17383,8.905581,8.898497,4.965931,126990
2025-11-28 12:27:34.905,1,1.981254,3.381068,0.185678,4.196525,3.235671,4.169058,8.912694,8.906137,4.957196,127015
2025-11-28 12:27:34.955,1,1.993412,3.400318,1,4.26751,3.23707,4.167411,8.912024,8.898631,4.947283,127040
2025-11-28 12:27:34.955,1,2.00606,3.412446,0.180859,4.281412,3.241266,4.146454,8.91668,8.907278,4.93438,127065
2025-11-28 12:27:34.955,1,2.003114,3.405668,1,4.254969,3.249714,4.164292,8.91306,8.918159,4.926395,127090
2025-11-28 12:27:35.004,1,1.997823,3.39393,0.179023,4.237468,3.252155,4.169909,8.911274,8.930779,4.918102,127115
2025-11-28 12:27:35.116,1,1.98908,3.385843,1,4.223829,3.259235,4.173252,8.927485,8.95097,4.909568,127140
2025-11-28 12:27:35.116,1,1.985057,3.379373,0.183313,4.210094,3.252327,4.158254,8.933906,8.954278,4.910166,127165
2025-11-28 12:27:35.116,1,1.97656,3.36727,1,4.205604,3.241766,4.151743,8.92959,8.93097,4.8951,127190
2025-11-28 12:27:35.116,1,1.974203,3.361777,0.174894,4.198997,3.248033,4.162201,8.928298,8.959401,4.914423,127215
2025-11-28 12:27:35.116,1,1.973619,3.37546,1,4.210416,3.256022,4.158961,8.934539,8.960849,4.903594,127240
2025-11-28 12:27:35.174,1,1.983268,3.372699,0.174665,4.244166,3.264319,4.153329,8.939403,8.961977,4.904475,127265
2025-11-28 12:27:35.175,1,1.995648,3.393639,1,4.261148,3.266644,4.132373,8.933874,8.946289,4.908268,127290
2025-11-28 12:27:35.319,1,2.004344,3.396959,0.190883,4.248496,3.272597,4.115007,8.935779,8.945454,4.897763,127315
2025-11-28 12:27:35.319,1,1.990127,3.399389,1,4.234495,3.272059,4.122182,8.933121,9.03178,4.900966,127340
2025-11-28 12:27:35.319,1,1.998432,3.386453,0.188463,4.219441,3.27164,4.119491,8.925872,8.977907,4.891037,127365
2025-11-28 12:27:35.322,1,2.002551,3.389709,1,4.21703,3.260959,4.119464,8.921259,8.911073,4.905044,127390
2025-11-28 12:27:35.723,1,1.94007,3.419914,0.186076,4.22654,3.251599,4.121514,8.92077,0.0,4.916995,127854
2025-11-28 12:27:35.833,1,1.981306,3.399833,1,4.23188,3.268121,4.147962,8.937991,8.925258,4.921131,127879
2025-11-28 12:27:35.833,1,1.992872,3.38397,0.190685,4.236042,3.293422,4.178928,8.960732,8.922851,4.93885,127904
2025-11-28 12:27:35.833,1,1.992926,3.382988,1,4.256888,3.307961,4.185457,8.974311,8.914762,4.950588,127929
2025-11-28 12:27:35.833,1,1.997712,3.392566,0.186655,4.31248,3.321363,4.184333,8.994213,8.926062,4.956629,127954
2025-11-28 12:27:35.951,1,2.005693,3.409289,1,4.345449,3.320417,4.166889,8.996262,8.920371,4.96755,127979
2025-11-28 12:27:35.951,1,2.014204,3.425636,0.18968,4.381497,3.339354,4.166756,9.000964,8.913865,4.982273,128004
2025-11-28 12:27:35.951,1,2.00955,3.415395,1,4.371277,3.344792,4.202893,9.010841,8.913973,4.985463,128029
2025-11-28 12:27:35.951,1,2.007561,3.417506,0.192302,4.3571,3.358349,4.183424,9.011291,8.915092,4.987949,128054
2025-11-28 12:27:36.004,1,2.019255,3.445098,1,4.440278,3.362701,4.163075,9.005428,8.921141,5.006454,128079
2025-11-28 12:27:36.004,1,2.020575,3.450213,0.18915,4.436759,3.366093,4.185528,9.013286,8.940351,5.017768,128104
2025-11-28 12:27:36.004,1,2.016179,3.451689,1,4.435052,3.369772,4.19992,9.014232,8.94911,5.022444,128129
2025-11-28 12:27:36.138,1,2.004486,3.446867,0.193063,4.407836,3.37471,4.193532,9.020145,8.969397,5.031265,128154
