timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist
2025-07-02 17:06:48.733,1,2.312927,7.737723,0,4.956278,2.68328,8.725402,0
2025-07-02 17:06:48.965,1,2.227603,7.896172,11.17403,4.926894,2.665768,0,10.30817
2025-07-02 17:06:49.142,1,2.182019,7.895324,11.22906,4.885156,2.561255,8.758624,10.263
2025-07-02 17:06:49.236,1,2.195011,7.802125,11.26629,4.810156,2.551748,8.752308,10.27263
2025-07-02 17:06:49.379,1,2.206485,7.778,11.2722,4.772638,2.54152,8.739404,10.29489
2025-07-02 17:06:49.487,1,2.219089,7.749031,11.26336,4.725213,2.532407,8.729566,10.23094
2025-07-02 17:06:49.688,1,2.214492,7.737252,11.24118,4.707236,2.489689,8.728662,10.14332
2025-07-02 17:06:49.786,1,2.201043,7.725686,11.20722,4.710022,2.470052,8.714866,10.10668
2025-07-02 17:06:49.894,1,2.191272,7.717839,11.19096,4.705993,2.477854,8.710225,10.0993
2025-07-02 17:06:50.058,1,2.173413,7.702078,11.16578,4.704669,2.496391,8.704369,10.11176
2025-07-02 17:06:50.224,1,2.153528,7.686019,11.13298,4.708813,2.472201,8.690793,10.08851
2025-07-02 17:06:50.388,1,2.141928,7.677454,11.13193,4.696941,2.467379,8.689219,10.18189
2025-07-02 17:06:50.501,1,2.134533,7.679842,11.13729,4.713089,2.470906,8.705771,10.1727
2025-07-02 17:06:50.607,1,2.133358,7.68167,11.14164,4.721844,2.473341,8.70728,10.19941
2025-07-02 17:06:50.756,1,2.133933,7.683343,11.14733,4.717066,2.480297,8.707529,10.2026
2025-07-02 17:06:50.945,1,2.15616,7.696723,11.20753,4.705288,2.479894,8.716771,10.20265
2025-07-02 17:06:51.095,1,2.190987,7.723682,11.25807,4.693186,2.461589,8.738158,10.28804
2025-07-02 17:06:51.271,1,2.1909,7.755579,11.2572,4.664292,2.40592,8.779025,10.33126
2025-07-02 17:06:51.486,1,2.182825,7.796954,11.28016,4.624086,2.340426,8.835015,10.3135
2025-07-02 17:06:51.580,1,2.137227,7.880775,11.32175,4.601025,2.265431,9.008904,10.19178
2025-07-02 17:06:51.723,1,2.111163,7.911534,11.30196,4.597235,2.227272,9.003569,10.31161
2025-07-02 17:06:51.828,1,2.069718,7.96245,11.30308,4.581625,2.168725,9.046721,10.46891
2025-07-02 17:06:52.037,1,2.014701,8.006062,11.27992,4.542789,2.117851,9.122294,10.58066
2025-07-02 17:06:52.202,1,1.909204,8.096501,11.2836,4.516997,2.052757,9.334584,10.6335
