Tag_ID,Timestamp_ms,Anchor_ID,Raw_Distance_m,Filtered_Distance_m,Signal_Power_dBm,Anchor_Status
1,22838,4,8.1824,8.2821,-85.08,1
1,22845,5,9.0270,9.1792,-81.99,1
1,22884,1,10.6268,10.7436,-82.66,1
1,22891,2,4.7246,4.7275,-76.07,1
1,22897,3,3.2467,3.0818,-81.99,1
1,22903,4,8.1355,8.2497,-84.62,1
1,22909,5,8.9707,9.1332,-81.91,1
1,22985,1,10.5940,10.7106,-81.68,1
1,22991,2,4.7105,4.7237,-79.85,1
1,22997,3,3.3828,3.1482,-80.99,1
1,23003,4,8.1637,8.2307,-84.76,1
1,23009,5,8.9331,9.0890,-81.92,1
1,23052,1,10.5940,10.6849,-81.25,1
1,23058,2,4.7293,4.7250,-80.15,1
1,23064,3,3.3640,3.1959,-78.22,1
1,23070,4,8.1308,8.2087,-84.76,1
1,23076,5,8.9050,9.0484,-81.41,1
1,23116,1,10.5565,10.6565,-81.83,1
1,23122,2,4.7950,4.7404,-79.72,1
1,23128,3,3.4531,3.2526,-77.63,1
1,23134,4,8.1261,8.1905,-85.51,1
1,23141,5,8.9097,9.0178,-81.52,1
1,23181,1,10.5377,10.6303,-81.01,1
1,23187,2,4.7152,4.7349,-80.30,1
1,23193,3,3.5141,3.3104,-80.64,1
1,23200,4,8.1214,8.1752,-85.11,1
1,23206,5,8.8815,8.9877,-81.36,1
1,23293,1,10.5236,10.6068,-81.14,1
1,23300,2,4.7340,4.7347,-80.52,1
1,23306,3,3.6502,3.3854,-80.64,1
1,23312,4,8.1214,8.1634,-84.44,1
1,23318,5,8.8909,8.9663,-80.86,1
1,23359,1,10.5189,10.5874,-81.52,1
1,23365,2,4.6965,4.7262,-80.04,1
1,23371,3,3.6596,3.4459,-80.62,1
1,23378,4,8.1590,8.1624,-83.99,1
1,23384,5,8.8487,8.9404,-81.41,1
1,23423,1,10.5002,10.5681,-81.68,1
1,23430,2,4.6730,4.7145,-79.93,1
1,23436,3,3.6971,3.5013,-80.93,1
1,23442,4,8.1261,8.1544,-84.69,1
1,23448,5,8.8534,8.9212,-81.26,1
1,23536,1,10.4486,10.5417,-81.76,1
1,23542,2,4.6777,4.7064,-76.10,1
1,23548,3,3.6690,3.5383,-81.10,1
1,23554,4,8.1261,8.1482,-84.28,1
1,23561,5,8.8111,8.8969,-81.08,1
1,23601,1,10.4204,10.5150,-82.49,1
1,23607,2,4.6730,4.6990,-76.31,1
1,23613,3,3.6690,3.5671,-81.00,1
1,23620,4,8.1214,8.1423,-83.51,1
1,23626,5,8.8299,8.8821,-80.60,1
1,23713,1,10.4016,10.4900,-82.86,1
1,23720,2,4.6495,4.6881,-76.74,1
1,23726,3,3.7487,3.6072,-81.01,1
1,23732,4,8.1168,8.1366,-83.59,1
1,23738,5,8.7783,8.8592,-80.81,1
1,23779,1,10.3923,10.4684,-83.03,1
1,23785,2,4.6589,4.6816,-76.41,1
1,23791,3,3.6361,3.6136,-81.28,1
1,23797,4,8.1121,8.1312,-83.59,1
1,23804,5,8.7501,8.8351,-80.75,1
1,23843,1,10.3641,10.4454,-83.08,1
1,23850,2,4.6542,4.6756,-76.16,1
1,23856,3,3.4766,3.5834,-81.66,1
1,23862,4,8.0698,8.1177,-83.23,1
1,23868,5,8.7548,8.8174,-80.49,1
1,23956,1,10.3829,10.4316,-82.94,1
1,23962,2,4.7152,4.6843,-73.32,1
1,23968,3,3.1200,3.4811,-82.70,1
1,23975,4,8.0558,8.1040,-83.21,1
1,23981,5,8.7314,8.7984,-81.07,1
1,24022,1,10.3547,10.4146,-83.75,1
1,24028,2,4.6918,4.6860,-75.30,1
1,24034,3,3.1904,3.4169,-82.78,1
1,24040,4,8.0370,8.0892,-83.24,1
1,24046,5,8.7126,8.7795,-80.68,1
1,24079,1,10.3266,10.3952,-82.88,1
1,24086,2,4.6824,4.6852,-79.27,1
1,24092,3,3.3218,3.3959,-82.24,1
1,24098,4,8.0088,8.0715,-82.67,1
1,24104,5,8.6751,8.7564,-80.76,1
1,24145,1,10.3500,10.3852,-82.89,1
1,24151,2,4.6965,4.6877,-79.40,1
1,24157,3,3.7018,3.4634,-81.99,1
1,24163,4,7.9995,8.0556,-82.90,1
1,24169,5,8.6516,8.7333,-80.94,1
1,24256,1,10.2843,10.3630,-83.19,1
1,24262,2,4.7481,4.7010,-75.52,1
1,24268,3,3.7393,3.5243,-81.99,1
1,24275,4,7.9150,8.0246,-82.86,1
1,24281,5,8.6141,8.7070,-80.46,1
1,24321,1,10.2609,10.3404,-83.86,1
1,24328,2,4.7715,4.7166,-76.07,1
1,24334,3,3.3265,3.4807,-81.52,1
1,24340,4,7.9103,7.9993,-82.08,1
1,24346,5,8.5906,8.6813,-80.72,1
1,24433,1,10.2515,10.3208,-84.84,1
1,24440,2,4.8137,4.7380,-79.33,1
1,24446,3,3.7769,3.5460,-80.12,1
1,24452,4,7.8352,7.9631,-81.91,1
1,24458,5,8.5109,8.6437,-80.66,1
1,24499,1,10.2093,10.2962,-84.52,1
1,24505,2,4.8607,4.7651,-73.16,1
1,24511,3,3.8191,3.6063,-74.38,1
1,24517,4,7.7555,7.9173,-82.46,1
1,24523,5,8.4686,8.6051,-80.58,1
1,24563,1,10.1483,10.2636,-85.19,1
1,24569,2,4.8888,4.7924,-75.46,1
1,24575,3,3.8379,3.6574,-76.18,1
1,24582,4,7.6898,7.8671,-82.94,1
1,24588,5,8.4217,8.5646,-81.43,1
1,24676,1,10.1248,10.2329,-84.84,1
1,24682,2,4.9639,4.8302,-76.00,1
1,24688,3,4.1241,3.7604,-80.48,1
1,24694,4,7.5162,7.7897,-85.33,1
1,24701,5,8.3513,8.5175,-81.04,1
1,24741,1,10.1014,10.2039,-86.01,1
1,24747,2,5.0202,4.8722,-75.91,1
1,24754,3,4.2648,3.8717,-80.15,1
1,25323,5,7.9056,8.3825,-81.14,1
1,25390,1,10.0545,10.1709,-82.66,1
1,25396,2,5.1938,4.9431,-80.29,1
1,25402,3,4.6636,4.0465,-81.59,1
1,25408,4,7.0517,7.6268,-81.67,1
1,25414,5,7.8587,8.2669,-80.20,1
1,25455,1,10.0873,10.1525,-82.44,1
1,25461,2,5.2595,5.0130,-80.44,1
1,25467,3,4.4572,4.1371,-84.20,1
1,25474,4,7.0001,7.4885,-78.54,1
1,25480,5,7.7930,8.1623,-80.34,1
1,25519,1,10.0216,10.1236,-83.37,1
1,25526,2,5.3486,5.0870,-80.60,1
1,25532,3,4.3305,4.1798,-83.94,1
1,25538,4,6.9438,7.3683,-78.15,1
1,25544,5,7.7226,8.0653,-81.55,1
1,25585,1,9.9325,10.0814,-84.14,1
1,25591,2,5.4049,5.1572,-80.32,1
1,25597,3,4.4759,4.2452,-82.57,1
1,25603,4,6.8734,7.2591,-81.39,1
1,25609,5,7.6663,7.9772,-78.14,1
1,25696,1,9.9137,10.0444,-84.10,1
1,25703,2,5.5081,5.2346,-72.92,1
1,25709,3,4.7997,4.3675,-80.83,1
1,25715,4,6.7796,7.1533,-81.92,1
1,25721,5,7.5913,7.8921,-80.23,1
1,25762,1,9.8809,10.0083,-84.53,1
1,25768,2,5.5316,5.3002,-71.91,1
1,25774,3,4.9076,4.4867,-77.91,1
1,25780,4,6.6951,7.0522,-82.23,1
1,25786,5,7.5490,7.8164,-80.68,1
1,25874,1,9.9043,9.9853,-84.84,1
1,25881,2,5.6536,5.3782,-71.55,1
1,25887,3,4.4478,4.4781,-81.99,1
1,25893,4,6.5825,6.9485,-82.94,1
1,25899,5,7.4787,7.7418,-81.23,1
1,25940,1,9.8855,9.9633,-84.62,1
1,25946,2,5.7005,5.4493,-71.48,1
1,25952,3,4.5604,4.4963,-81.36,1
1,25958,4,6.4981,6.8491,-83.31,1
1,25964,5,7.4552,7.6786,-80.42,1
1,26004,1,9.8058,9.9286,-86.14,1
1,26010,2,5.7380,5.5130,-72.37,1
1,26016,3,4.7340,4.5487,-84.16,1
1,26022,4,6.4371,6.7582,-82.56,1
1,26029,5,7.3989,7.6169,-80.52,1
1,26105,1,9.8058,9.9015,-85.90,1
1,26111,2,5.8459,5.5865,-71.34,1
1,26117,3,4.8935,4.6248,-84.13,1
1,26124,4,6.3433,6.6666,-83.00,1
1,26130,5,7.3145,7.5501,-81.17,1
1,26170,1,9.8292,9.8855,-85.32,1
1,26176,2,5.8835,5.6520,-71.71,1
1,26183,3,4.9920,4.7059,-85.60,1
1,26189,4,6.2870,6.5828,-82.78,1
1,26195,5,7.2675,7.4878,-80.92,1
1,26234,1,9.8152,9.8700,-85.51,1
1,26241,2,5.9398,5.7155,-72.16,1
1,26247,3,5.0108,4.7732,-83.79,1
1,26253,4,6.2354,6.5061,-81.75,1
1,26259,5,7.2159,7.4278,-80.33,1
1,26300,1,9.7870,9.8517,-87.06,1
1,26306,2,5.9632,5.7702,-74.79,1
1,26312,3,5.1469,4.8556,-83.47,1
1,26318,4,6.2025,6.4391,-81.29,1
1,26324,5,7.1549,7.3676,-77.59,1
1,26364,1,9.7823,9.8364,-86.27,1
1,26370,2,6.0148,5.8242,-75.16,1
1,26376,3,5.1797,4.9272,-83.97,1
1,26382,4,6.1321,6.3714,-81.09,1
1,26389,5,7.1409,7.3175,-77.34,1
1,26465,1,9.7448,9.8162,-85.90,1
1,26471,2,6.1040,5.8859,-72.84,1
1,26477,3,5.2126,4.9901,-85.35,1
1,26484,4,6.0618,6.3030,-80.88,1
1,26490,5,7.0517,7.2589,-80.34,1
1,26531,1,9.7401,9.7994,-85.85,1
1,26537,2,6.1509,5.9444,-75.32,1
1,26543,3,5.4378,5.0889,-84.38,1
1,26549,4,6.0101,6.2384,-81.40,1
1,26555,5,7.0142,7.2049,-80.60,1
1,26595,1,9.7683,9.7925,-86.20,1
1,26601,2,6.1978,6.0003,-75.30,1
1,26607,3,5.6113,5.2042,-81.76,1
1,26613,4,5.9679,6.1787,-77.91,1
1,26619,5,6.9720,7.1535,-77.35,1
1,26660,1,9.6791,9.7675,-87.68,1
1,26666,2,6.1884,6.0419,-73.08,1
1,26672,3,5.7896,5.3334,-81.68,1
1,26678,4,5.8741,6.1115,-78.08,1
1,26684,5,6.9344,7.1051,-79.91,1
1,26724,1,9.7542,9.7645,-86.69,1
1,26730,2,6.2447,6.0866,-73.41,1
1,26736,3,5.8459,5.4465,-80.86,1
1,26742,4,5.8647,6.0570,-80.94,1
1,26748,5,6.8124,7.0405,-80.92,1
1,26825,1,9.6791,9.7457,-86.60,1
1,26831,2,6.3104,6.1360,-72.84,1
1,26837,3,6.0195,5.5730,-81.83,1
1,26843,4,5.7521,5.9897,-80.72,1
1,26849,5,6.7421,6.9747,-80.37,1
1,26890,1,9.5993,9.7134,-85.19,1
1,26896,2,6.3808,6.1900,-73.77,1
1,26902,3,5.6067,5.5804,-81.75,1
1,26908,4,5.6770,5.9207,-78.84,1
1,26914,5,6.7374,6.9223,-77.59,1
1,26954,1,9.5993,9.6882,-87.06,1
1,26961,2,6.4324,6.2435,-73.67,1
1,26967,3,6.1884,5.7146,-80.99,1
1,26973,4,5.6067,5.8514,-81.27,1
1,26979,5,6.6529,6.8628,-80.70,1
1,27020,1,9.6040,9.6696,-86.52,1
1,27026,2,6.4418,6.2873,-75.83,1
1,27032,3,6.2588,5.8347,-81.04,1
1,27038,4,5.5644,5.7881,-81.09,1
1,27045,5,6.6248,6.8103,-76.57,1
1,27084,1,9.6087,9.6562,-87.36,1
1,27091,2,6.4606,6.3255,-77.13,1
1,27097,3,6.0946,5.8921,-81.14,1
1,27103,4,5.4847,5.7211,-81.39,1
1,27109,5,6.5591,6.7549,-80.12,1
1,27185,1,9.5618,9.6354,-87.11,1
1,27191,2,6.5216,6.3688,-80.66,1
1,27197,3,6.0805,5.9337,-81.68,1
1,27203,4,5.4143,5.6534,-80.83,1
1,27210,5,6.4934,6.6972,-80.97,1
1,27251,1,9.6087,9.6295,-87.53,1
1,27257,2,6.4981,6.3973,-81.39,1
1,27263,3,6.1697,5.9857,-81.30,1
1,27270,4,5.3486,5.5861,-78.05,1
1,27276,5,6.4559,6.6439,-80.60,1
1,27315,1,9.5759,9.6177,-88.20,1
1,27322,2,6.5450,6.4299,-82.07,1
1,27328,3,6.1837,6.0294,-81.67,1
1,27334,4,5.3345,5.5306,-80.83,1
1,27340,5,6.4136,6.5931,-80.86,1
1,27381,1,9.6087,9.6157,-86.35,1
1,27387,2,6.6248,6.4729,-81.07,1
1,27393,3,6.2588,6.0801,-82.42,1
1,27399,4,5.2548,5.4697,-80.62,1
1,27405,5,6.3855,6.5473,-77.29,1
1,27493,1,9.5806,9.6079,-86.60,1
1,27500,2,6.6576,6.5137,-81.41,1
1,27506,3,6.3386,6.1371,-82.27,1
1,27512,4,5.0953,5.3871,-80.65,1
1,27518,5,6.3151,6.4960,-80.72,1
1,27559,1,9.5900,9.6040,-86.77,1
1,27566,2,6.7937,6.5755,-82.28,1
1,27572,3,6.4324,6.2023,-81.04,1
1,27578,4,5.0436,5.3113,-77.79,1
1,27584,5,6.2682,6.4458,-77.67,1
1,27623,1,9.6838,9.6216,-87.36,1
1,27630,2,6.8922,6.6454,-79.24,1
1,27636,3,6.4887,6.2655,-80.97,1
1,27642,4,4.9592,5.2336,-80.72,1
1,27648,5,6.2072,6.3931,-80.44,1
1,27725,1,9.6744,9.6333,-85.61,1
1,27731,2,7.0142,6.7268,-77.51,1
1,27737,3,6.5919,6.3375,-80.78,1
1,27743,4,4.8888,5.1575,-77.76,1
1,27749,5,6.1274,6.3345,-80.96,1
1,27790,1,9.6885,9.6454,-86.12,1
1,27797,2,7.1174,6.8130,-80.22,1
1,27803,3,6.6858,6.4144,-81.61,1
1,27809,4,4.8091,5.0806,-77.37,1
1,27815,5,6.0618,6.2743,-80.84,1
1,27854,1,9.6838,9.6539,-86.19,1
1,27861,2,7.1596,6.8895,-72.52,1
1,27867,3,6.7561,6.4898,-81.51,1
1,27873,4,4.7715,5.0124,-80.18,1
1,27879,5,6.0758,6.2305,-80.31,1
1,27920,1,9.6838,9.6605,-86.27,1
1,27926,2,7.2488,6.9688,-75.08,1
1,27932,3,6.8218,6.5631,-81.83,1
1,27938,4,4.7387,4.9520,-80.60,1
1,27945,5,6.0289,6.1860,-80.96,1
1,27984,1,9.6838,9.6656,-86.35,1
1,27991,2,7.2957,7.0409,-75.05,1
1,27997,3,7.0001,6.6595,-81.83,1
1,28003,4,4.6214,4.8790,-75.19,1
1,28009,5,5.9820,6.1410,-77.79,1
1,28087,1,9.6791,9.6686,-86.93,1
1,28093,2,7.3473,7.1085,-75.27,1
1,28099,3,7.1456,6.7668,-82.01,1
1,28106,4,4.5276,4.8015,-80.34,1
1,28112,5,5.9257,6.0935,-77.98,1
1,28152,1,9.6791,9.6709,-87.60,1
1,28159,2,7.4177,7.1768,-72.28,1
1,28165,3,7.2019,6.8628,-82.40,1
1,28171,4,4.5041,4.7358,-80.73,1
1,28177,5,5.8506,6.0399,-78.16,1
1,28217,1,9.6557,9.6676,-89.54,1
1,28223,2,7.4458,7.2361,-72.68,1
1,28229,3,7.3332,6.9666,-82.35,1
1,28235,4,4.4525,4.6733,-80.17,1
1,28241,5,5.8225,5.9919,-78.42,1
1,28282,1,9.6369,9.6608,-88.99,1
1,28288,2,7.5115,7.2969,-75.18,1
1,28294,3,7.4224,7.0672,-83.16,1
1,28300,4,4.4149,4.6163,-80.85,1
1,28307,5,5.7990,5.9493,-77.13,1
1,28394,1,9.6697,9.6628,-86.89,1
1,28401,2,7.6194,7.3681,-71.67,1
1,28407,3,6.6811,6.9820,-83.71,1
1,28413,4,4.3117,4.5491,-76.78,1
1,28420,5,5.6911,5.8923,-77.63,1
1,28460,1,9.6979,9.6705,-88.74,1
1,28467,2,7.7226,7.4463,-71.34,1
1,28473,3,7.5021,7.0968,-83.71,1
1,28479,4,4.2695,4.4874,-80.31,1
1,28485,5,5.6958,5.8490,-80.96,1
1,28525,1,9.7307,9.6838,-88.24,1
1,28531,2,7.7461,7.5125,-71.34,1
1,28537,3,7.5350,7.1935,-82.98,1
1,28543,4,4.1663,4.4165,-80.70,1
1,28549,5,5.6723,5.8100,-77.43,1
1,28626,1,9.7448,9.6973,-88.57,1
1,28632,2,7.8634,7.5899,-72.08,1
1,28638,3,7.4787,7.2564,-82.00,1
1,28644,4,4.1053,4.3478,-76.16,1
1,28651,5,5.6489,5.7744,-77.59,1
1,28691,1,9.7307,9.7046,-87.61,1
1,28697,2,7.8775,7.6534,-70.25,1
1,28703,3,7.5021,7.3107,-82.14,1
1,28710,4,4.0631,4.2850,-76.57,1
1,28716,5,5.5738,5.7302,-80.50,1
1,28755,1,9.7307,9.7104,-88.74,1
1,28762,2,7.9291,7.7142,-75.24,1
1,28768,3,7.5490,7.3633,-81.83,1
1,28774,4,4.0396,4.2308,-74.52,1
1,28780,5,5.5504,5.6905,-78.03,1
1,28821,1,9.7354,9.7159,-88.36,1
1,28827,2,7.9572,7.7679,-73.08,1
1,28833,3,7.6100,7.4177,-82.20,1
1,28839,4,3.9974,4.1793,-76.07,1
1,28845,5,5.5034,5.6492,-80.68,1
1,28885,1,9.7448,9.7223,-87.36,1
1,28891,2,8.0651,7.8335,-72.70,1
1,28897,3,7.6476,7.4685,-83.43,1
1,28903,4,3.9129,4.1205,-76.10,1
1,28909,5,5.4659,5.6087,-81.00,1
1,28986,1,9.7448,9.7273,-87.11,1
1,28992,2,8.1543,7.9043,-71.92,1
1,28998,3,7.6663,7.5121,-84.59,1
1,29004,4,3.8285,4.0561,-76.36,1
1,29011,5,5.4565,5.5752,-77.03,1
1,29054,1,9.7964,9.7425,-87.34,1
1,29061,2,8.1871,7.9667,-71.72,1
1,29067,3,7.7602,7.5669,-83.45,1
1,29073,4,3.8144,4.0027,-75.21,1
1,29079,5,5.4424,5.5459,-74.69,1
1,29119,1,9.7354,9.7409,-87.60,1
1,29125,2,8.2481,8.0288,-74.92,1
1,29131,3,7.7789,7.6137,-83.23,1
1,29137,4,3.7534,3.9477,-72.55,1
1,29144,5,5.3439,5.5013,-77.51,1
1,29184,1,9.7636,9.7459,-87.06,1
1,29190,2,8.2763,8.0834,-75.51,1
1,29196,3,7.8587,7.6678,-82.17,1
1,29203,4,3.6877,3.8903,-72.84,1
1,29209,5,5.3298,5.4635,-80.83,1
1,29296,1,9.7307,9.7426,-84.37,1
1,29302,2,8.3560,8.1436,-74.52,1
1,29309,3,7.9056,7.7202,-77.76,1
1,29315,4,3.6455,3.8363,-75.83,1
1,29321,5,5.2501,5.4164,-77.21,1
1,29361,1,9.7260,9.7389,-83.43,1
1,29368,2,8.3654,8.1925,-80.76,1
1,29374,3,7.9760,7.7767,-80.48,1
1,29380,4,3.6455,3.7942,-75.91,1
1,29386,5,5.2266,5.3745,-80.66,1
1,29473,1,9.6087,9.7102,-83.64,1
1,29480,2,8.4217,8.2431,-81.75,1
1,29486,3,8.0558,7.8383,-72.92,1
1,29492,4,3.6455,3.7614,-76.97,1
1,29498,5,5.1797,5.3315,-76.07,1
1,29539,1,9.6275,9.6919,-82.96,1
1,29545,2,8.4029,8.2784,-82.92,1
1,29551,3,8.0605,7.8873,-75.75,1
1,29557,4,3.6549,3.7379,-73.48,1
1,29563,5,5.1328,5.2876,-74.92,1
1,29603,1,9.5618,9.6632,-83.71,1
1,29609,2,8.2481,8.2717,-85.73,1
1,29615,3,8.0839,7.9307,-72.45,1
1,29621,4,3.6267,3.7133,-81.17,1
1,29628,5,5.1046,5.2473,-75.91,1
1,29716,1,9.5337,9.6346,-82.86,1
1,29722,2,8.3607,8.2914,-87.15,1
1,29728,3,8.0933,7.9666,-72.76,1
1,29734,4,3.6830,3.7067,-81.67,1
1,29740,5,5.0530,5.2044,-76.00,1
1,29781,1,9.5149,9.6082,-82.16,1
1,29787,2,8.5719,8.3533,-86.20,1
1,29793,3,8.1027,7.9966,-72.45,1
1,29800,4,3.7065,3.7066,-82.33,1
1,29806,5,5.0249,5.1648,-74.46,1
1,29893,1,9.5384,9.5928,-81.36,1
1,29900,2,8.5859,8.4046,-85.33,1
1,29906,3,8.1074,8.0211,-79.72,1
1,29912,4,3.8472,3.7377,-81.75,1
1,29918,5,4.9733,5.1225,-77.10,1
1,30016,1,9.4961,9.5715,-81.05,1
1,30022,2,8.4217,8.4084,-84.45,1
1,30028,3,8.1637,8.0525,-77.67,1
1,30034,4,3.9223,3.7784,-81.67,1
1,30040,5,4.9217,5.0782,-80.78,1
1,30081,1,9.4492,9.5445,-81.26,1
1,30088,2,8.5062,8.4300,-84.68,1
1,30094,3,8.2012,8.0853,-82.78,1
1,30100,4,3.5892,3.7367,-85.57,1
1,30106,5,4.9076,5.0405,-81.14,1
1,30193,1,9.5008,9.5348,-77.59,1
1,30200,2,8.2528,8.3909,-83.77,1
1,30206,3,8.3373,8.1409,-87.06,1
1,30212,4,3.6267,3.7124,-84.42,1
1,30218,5,4.9076,5.0112,-77.83,1
1,30259,1,9.4821,9.5232,-77.80,1
1,30265,2,8.6094,8.4391,-82.08,1
1,30271,3,8.2481,8.1646,-88.44,1
1,30277,4,3.7206,3.7142,-81.83,1
1,30283,5,4.8747,4.9811,-77.67,1
1,30323,1,9.4445,9.5058,-81.16,1
1,30329,2,8.4827,8.4487,-81.16,1
1,30336,3,8.3138,8.1975,-88.74,1
1,30342,4,3.6737,3.7052,-84.22,1
1,30348,5,4.8701,4.9566,-76.89,1
1,30436,1,9.4351,9.4902,-81.83,1
1,30442,2,8.4311,8.4448,-81.41,1
1,30448,3,8.2857,8.2170,-90.12,1
1,30454,4,3.5376,3.6682,-84.84,1
1,30461,5,4.8372,4.9302,-76.94,1
1,30502,1,9.4304,9.4770,-82.39,1
1,30508,2,8.4639,8.4490,-81.07,1
1,30514,3,8.2340,8.2207,-91.83,1
1,30520,4,3.5282,3.6373,-85.29,1
1,30527,5,4.8560,4.9138,-76.70,1
1,30614,1,9.4398,9.4688,-81.91,1
1,30620,2,8.5953,8.4813,-80.66,1
1,31190,4,3.4578,3.5977,-84.76,1
1,31197,5,4.8184,4.8928,-80.54,1
1,31276,1,9.3929,9.4521,-82.07,1
1,31282,2,8.5859,8.5044,-77.08,1
1,31288,3,8.1824,8.2123,-88.90,1
1,31294,4,3.4062,3.5555,-83.87,1
1,31300,5,4.7950,4.8712,-80.84,1
1,31341,1,9.4258,9.4463,-81.91,1
1,31347,2,8.6328,8.5328,-77.16,1
1,31353,3,8.1777,8.2047,-88.99,1
1,31359,4,3.3781,3.5163,-83.99,1
1,31365,5,4.7856,4.8523,-80.74,1
1,31453,1,9.4023,9.4366,-82.16,1
1,31459,2,8.5859,8.5445,-76.78,1
1,31466,3,8.1731,8.1977,-88.44,1
1,31472,4,3.4250,3.4962,-83.86,1
1,31478,5,4.7950,4.8397,-77.99,1
1,31518,1,9.4023,9.4290,-82.41,1
1,31525,2,8.5343,8.5422,-76.82,1
1,31531,3,8.1543,8.1881,-88.44,1
1,31537,4,3.4156,3.4784,-83.55,1
1,31543,5,4.7950,4.8298,-75.47,1
1,31582,1,9.4211,9.4272,-82.43,1
1,31589,2,8.5906,8.5529,-76.76,1
1,31595,3,8.1777,8.1858,-87.86,1
1,31601,4,3.4156,3.4645,-84.16,1
